codigo_elemnto,nmbre_elemnto,dscrpcion_elemnto,ctgria_elemnto,und_elemnto,exstncia_elemnto,bdga_elemnto,precio_venta_ac,precio_venta_an,costo_venta,mrgen_utldad,tiene_iva,stock_minimo,stock_maximo,estado
PROD002312,NOM_PROD2312,DES_PROD2312,2,1,102,1,2923,0,2495,17.16,N,96,122,I
PROD002313,NOM_PROD2313,DES_PROD2313,4,1,107,2,4131,0,3659,12.9,S,101,128,A
PROD002314,NOM_PROD2314,DES_PROD2314,5,1,165,3,5839,0,4981,17.24,N,156,198,I
PROD002315,NOM_PROD2315,DES_PROD2315,2,1,375,1,3680,0,3067,19.99,S,356,450,I
PROD002316,NOM_PROD2316,DES_PROD2316,5,3,489,3,3164,0,2838,11.51,N,464,586,A
PROD002317,NOM_PROD2317,DES_PROD2317,3,2,104,4,5380,0,4875,10.37,S,98,124,I
PROD002318,NOM_PROD2318,DES_PROD2318,4,3,458,1,5332,0,4765,11.91,N,435,549,A
PROD002319,NOM_PROD2319,DES_PROD2319,2,2,462,2,3455,0,2971,16.3,N,438,554,A
PROD002320,NOM_PROD2320,DES_PROD2320,2,1,465,2,4833,0,4292,12.62,S,441,558,I
PROD002321,NOM_PROD2321,DES_PROD2321,4,3,142,5,5773,0,4970,16.16,N,134,170,I
PROD002322,NOM_PROD2322,DES_PROD2322,3,2,138,3,3691,0,3354,10.06,S,131,165,I
PROD002323,NOM_PROD2323,DES_PROD2323,4,3,164,2,5104,0,4399,16.03,S,155,196,I
PROD002324,NOM_PROD2324,DES_PROD2324,3,3,155,3,4147,0,3766,10.12,N,147,186,I
PROD002325,NOM_PROD2325,DES_PROD2325,5,2,486,1,5431,0,4766,13.97,N,461,583,A
PROD002326,NOM_PROD2326,DES_PROD2326,5,3,368,4,5777,0,4871,18.61,N,349,441,A
PROD002327,NOM_PROD2327,DES_PROD2327,3,3,118,1,2263,0,1966,15.14,S,112,141,A
PROD002328,NOM_PROD2328,DES_PROD2328,5,3,321,2,4231,0,3799,11.39,N,304,385,I
PROD002329,NOM_PROD2329,DES_PROD2329,5,1,169,3,2454,0,2186,12.3,S,160,202,A
PROD002330,NOM_PROD2330,DES_PROD2330,3,2,329,4,2311,0,2041,13.27,N,312,394,I
PROD002331,NOM_PROD2331,DES_PROD2331,1,3,252,4,2971,0,2669,11.32,N,239,302,I
PROD002332,NOM_PROD2332,DES_PROD2332,5,1,98,4,4297,0,3586,19.84,N,93,117,I
PROD002333,NOM_PROD2333,DES_PROD2333,5,2,103,5,5322,0,4711,12.98,N,97,123,I
PROD002334,NOM_PROD2334,DES_PROD2334,2,3,300,4,4179,0,3732,11.99,N,285,360,I
PROD002335,NOM_PROD2335,DES_PROD2335,2,1,331,5,4582,0,3967,15.51,N,314,397,A
PROD002336,NOM_PROD2336,DES_PROD2336,3,1,114,2,2468,0,2226,10.91,S,108,136,A
PROD002337,NOM_PROD2337,DES_PROD2337,1,1,191,1,4964,0,4410,12.58,S,181,229,I
PROD002338,NOM_PROD2338,DES_PROD2338,5,1,204,5,3586,0,2998,19.62,S,193,244,I
PROD002339,NOM_PROD2339,DES_PROD2339,2,2,492,3,5003,0,4381,14.22,N,467,590,A
PROD002340,NOM_PROD2340,DES_PROD2340,1,3,90,1,2951,0,2682,10.03,S,85,108,I
PROD002341,NOM_PROD2341,DES_PROD2341,5,3,285,5,4637,0,4042,14.74,N,270,342,I
PROD002342,NOM_PROD2342,DES_PROD2342,5,1,248,1,2478,0,2169,14.28,N,235,297,I
PROD002343,NOM_PROD2343,DES_PROD2343,3,1,130,2,2708,0,2342,15.66,S,123,156,A
PROD002344,NOM_PROD2344,DES_PROD2344,2,1,118,2,3759,0,3307,13.67,S,112,141,I
PROD002345,NOM_PROD2345,DES_PROD2345,4,2,88,2,4909,0,4205,16.75,S,83,105,A
PROD002346,NOM_PROD2346,DES_PROD2346,3,2,478,5,2272,0,2035,11.65,N,454,573,I
PROD002347,NOM_PROD2347,DES_PROD2347,1,2,71,1,5414,0,4780,13.28,N,67,85,A
PROD002348,NOM_PROD2348,DES_PROD2348,1,1,433,4,4582,0,3831,19.62,N,411,519,I
PROD002349,NOM_PROD2349,DES_PROD2349,2,2,184,4,3397,0,3023,12.38,N,174,220,A
PROD002350,NOM_PROD2350,DES_PROD2350,1,3,467,3,4313,0,3820,12.93,N,443,560,I
PROD002351,NOM_PROD2351,DES_PROD2351,5,1,108,4,2774,0,2402,15.5,S,102,129,A
PROD002352,NOM_PROD2352,DES_PROD2352,5,1,394,1,4771,0,4064,17.42,S,374,472,I
PROD002353,NOM_PROD2353,DES_PROD2353,5,3,285,2,2883,0,2466,16.94,N,270,342,I
PROD002354,NOM_PROD2354,DES_PROD2354,2,1,318,5,3033,0,2531,19.86,S,302,381,A
PROD002355,NOM_PROD2355,DES_PROD2355,3,1,169,5,2424,0,2060,17.7,S,160,202,I
PROD002356,NOM_PROD2356,DES_PROD2356,4,3,455,1,3530,0,2968,18.96,S,432,546,A
PROD002357,NOM_PROD2357,DES_PROD2357,4,2,39,2,3939,0,3375,16.72,S,37,46,I
PROD002358,NOM_PROD2358,DES_PROD2358,2,2,216,1,2572,0,2192,17.38,N,205,259,A
PROD002359,NOM_PROD2359,DES_PROD2359,1,2,333,2,3202,0,2841,12.73,N,316,399,A
PROD002360,NOM_PROD2360,DES_PROD2360,2,2,138,3,4078,0,3544,15.08,S,131,165,A
PROD002361,NOM_PROD2361,DES_PROD2361,5,3,66,2,2572,0,2328,10.5,N,62,79,A
PROD002362,NOM_PROD2362,DES_PROD2362,3,3,330,5,4789,0,4082,17.33,S,313,396,I
PROD002363,NOM_PROD2363,DES_PROD2363,1,3,333,2,2363,0,2039,15.93,S,316,399,A
PROD002364,NOM_PROD2364,DES_PROD2364,3,3,118,3,4388,0,3737,17.43,N,112,141,A
PROD002365,NOM_PROD2365,DES_PROD2365,5,2,29,3,5467,0,4877,12.1,S,27,34,A
PROD002366,NOM_PROD2366,DES_PROD2366,5,3,241,4,4849,0,4339,11.77,S,228,289,I
PROD002367,NOM_PROD2367,DES_PROD2367,5,3,395,5,5345,0,4593,16.39,N,375,474,I
PROD002368,NOM_PROD2368,DES_PROD2368,1,2,106,3,4912,0,4273,14.97,S,100,127,A
PROD002369,NOM_PROD2369,DES_PROD2369,5,3,334,5,3970,0,3319,19.62,S,317,400,A
PROD002370,NOM_PROD2370,DES_PROD2370,3,2,83,2,5231,0,4458,17.34,S,78,99,A
PROD002371,NOM_PROD2371,DES_PROD2371,5,1,207,5,4534,0,3910,15.97,N,196,248,I
PROD002372,NOM_PROD2372,DES_PROD2372,2,3,408,3,3847,0,3411,12.79,S,387,489,A
PROD002373,NOM_PROD2373,DES_PROD2373,2,1,484,2,3572,0,3041,17.47,N,459,580,I
PROD002374,NOM_PROD2374,DES_PROD2374,3,2,490,2,2493,0,2157,15.6,N,465,588,A
PROD002375,NOM_PROD2375,DES_PROD2375,5,2,298,2,4625,0,4092,13.03,S,283,357,A
PROD002376,NOM_PROD2376,DES_PROD2376,4,3,58,1,2963,0,2675,10.79,N,55,69,A
PROD002377,NOM_PROD2377,DES_PROD2377,3,2,398,5,5566,0,4908,13.42,S,378,477,I
PROD002378,NOM_PROD2378,DES_PROD2378,1,2,183,4,4507,0,3897,15.66,N,173,219,I
PROD002379,NOM_PROD2379,DES_PROD2379,5,2,371,4,3396,0,2966,14.5,S,352,445,A
PROD002380,NOM_PROD2380,DES_PROD2380,3,2,414,4,4336,0,3928,10.4,N,393,496,I
PROD002381,NOM_PROD2381,DES_PROD2381,5,1,197,2,4277,0,3822,11.93,N,187,236,A
PROD002382,NOM_PROD2382,DES_PROD2382,4,3,174,2,3807,0,3286,15.87,N,165,208,A
PROD002383,NOM_PROD2383,DES_PROD2383,1,3,37,3,3655,0,3141,16.37,S,35,44,A
PROD002384,NOM_PROD2384,DES_PROD2384,5,1,164,1,2351,0,2037,15.43,S,155,196,A
PROD002385,NOM_PROD2385,DES_PROD2385,2,2,391,5,4245,0,3676,15.5,N,371,469,I
PROD002386,NOM_PROD2386,DES_PROD2386,4,3,311,1,2597,0,2325,11.7,N,295,373,I
PROD002387,NOM_PROD2387,DES_PROD2387,3,3,373,2,2956,0,2659,11.17,S,354,447,I
PROD002388,NOM_PROD2388,DES_PROD2388,4,1,82,3,3844,0,3311,16.1,N,77,98,I
PROD002389,NOM_PROD2389,DES_PROD2389,2,2,108,4,4311,0,3819,12.89,N,102,129,A
PROD002390,NOM_PROD2390,DES_PROD2390,5,1,122,3,2606,0,2253,15.7,N,115,146,I
PROD002391,NOM_PROD2391,DES_PROD2391,2,2,172,3,3009,0,2548,18.12,N,163,206,I
PROD002392,NOM_PROD2392,DES_PROD2392,4,1,489,3,3925,0,3318,18.32,S,464,586,A
PROD002393,NOM_PROD2393,DES_PROD2393,3,3,219,4,3347,0,2999,11.61,S,208,262,I
PROD002394,NOM_PROD2394,DES_PROD2394,5,1,489,5,5667,0,4834,17.25,S,464,586,I
PROD002395,NOM_PROD2395,DES_PROD2395,4,2,185,3,5369,0,4641,15.7,S,175,222,I
PROD002396,NOM_PROD2396,DES_PROD2396,3,3,26,1,5731,0,4924,16.39,S,24,31,A
PROD002397,NOM_PROD2397,DES_PROD2397,2,1,278,1,3647,0,3119,16.95,S,264,333,A
PROD002398,NOM_PROD2398,DES_PROD2398,2,3,70,1,4319,0,3846,12.3,N,66,84,I
PROD002399,NOM_PROD2399,DES_PROD2399,4,2,315,1,5485,0,4580,19.76,S,299,378,I
PROD002400,NOM_PROD2400,DES_PROD2400,1,3,231,2,2141,0,1907,12.32,S,219,277,A
PROD002401,NOM_PROD2401,DES_PROD2401,1,1,290,2,2783,0,2343,18.79,S,275,348,I
PROD002402,NOM_PROD2402,DES_PROD2402,5,1,197,1,5786,0,4903,18.01,N,187,236,A
PROD002403,NOM_PROD2403,DES_PROD2403,5,1,473,4,5565,0,4840,14.99,N,449,567,I
PROD002404,NOM_PROD2404,DES_PROD2404,2,1,208,3,2297,0,2058,11.63,S,197,249,A
PROD002405,NOM_PROD2405,DES_PROD2405,5,1,108,1,4997,0,4493,11.22,N,102,129,I
PROD002406,NOM_PROD2406,DES_PROD2406,2,3,231,2,4839,0,4045,19.64,N,219,277,I
PROD002407,NOM_PROD2407,DES_PROD2407,5,3,129,3,2715,0,2289,18.62,S,122,154,A
PROD002408,NOM_PROD2408,DES_PROD2408,1,2,477,4,3341,0,2957,13.0,N,453,572,A
PROD002409,NOM_PROD2409,DES_PROD2409,2,3,375,5,5290,0,4451,18.86,N,356,450,A
PROD002410,NOM_PROD2410,DES_PROD2410,2,3,50,2,4177,0,3517,18.79,N,47,60,I
PROD002411,NOM_PROD2411,DES_PROD2411,5,2,92,2,2350,0,2043,15.07,S,87,110,I
PROD002412,NOM_PROD2412,DES_PROD2412,4,3,82,2,5430,0,4741,14.54,N,77,98,I
PROD002413,NOM_PROD2413,DES_PROD2413,1,3,423,1,3281,0,2837,15.66,S,401,507,A
PROD002414,NOM_PROD2414,DES_PROD2414,2,2,244,2,3559,0,3104,14.66,S,231,292,I
PROD002415,NOM_PROD2415,DES_PROD2415,2,1,471,1,3852,0,3433,12.21,S,447,565,I
PROD002416,NOM_PROD2416,DES_PROD2416,2,1,396,1,4016,0,3386,18.63,N,376,475,I
PROD002417,NOM_PROD2417,DES_PROD2417,2,3,479,2,2524,0,2129,18.56,N,455,574,A
PROD002418,NOM_PROD2418,DES_PROD2418,2,1,177,4,3684,0,3221,14.39,S,168,212,A
PROD002419,NOM_PROD2419,DES_PROD2419,1,1,3,1,5890,0,4919,19.75,S,2,3,A
PROD002420,NOM_PROD2420,DES_PROD2420,5,3,363,1,4350,0,3766,15.53,N,344,435,A
PROD002421,NOM_PROD2421,DES_PROD2421,3,3,456,5,2285,0,2077,10.03,N,433,547,I
PROD002422,NOM_PROD2422,DES_PROD2422,4,2,301,3,5608,0,4745,18.19,N,285,361,I
PROD002423,NOM_PROD2423,DES_PROD2423,4,1,284,1,5389,0,4727,14.01,S,269,340,A
PROD002424,NOM_PROD2424,DES_PROD2424,5,3,8,2,2354,0,2036,15.66,N,7,9,I
PROD002425,NOM_PROD2425,DES_PROD2425,3,2,272,1,3258,0,2836,14.89,N,258,326,I
PROD002426,NOM_PROD2426,DES_PROD2426,4,2,82,2,5321,0,4453,19.51,S,77,98,I
PROD002427,NOM_PROD2427,DES_PROD2427,2,1,226,4,4954,0,4469,10.86,N,214,271,I
PROD002428,NOM_PROD2428,DES_PROD2428,2,3,335,2,5270,0,4578,15.13,N,318,402,A
PROD002429,NOM_PROD2429,DES_PROD2429,1,2,112,1,3342,0,2889,15.7,N,106,134,A
PROD002430,NOM_PROD2430,DES_PROD2430,1,3,54,1,3269,0,2763,18.33,N,51,64,A
PROD002431,NOM_PROD2431,DES_PROD2431,2,2,67,4,5822,0,4885,19.19,N,63,80,A
PROD002432,NOM_PROD2432,DES_PROD2432,3,1,496,4,4029,0,3574,12.75,N,471,595,A
PROD002433,NOM_PROD2433,DES_PROD2433,3,3,403,3,4684,0,3994,17.3,N,382,483,A
PROD002434,NOM_PROD2434,DES_PROD2434,3,2,183,3,3681,0,3304,11.43,S,173,219,A
PROD002435,NOM_PROD2435,DES_PROD2435,5,1,380,2,2983,0,2540,17.47,N,361,456,I
PROD002436,NOM_PROD2436,DES_PROD2436,2,2,229,4,5350,0,4817,11.07,N,217,274,I
PROD002437,NOM_PROD2437,DES_PROD2437,3,1,332,4,5354,0,4587,16.73,S,315,398,A
PROD002438,NOM_PROD2438,DES_PROD2438,4,2,149,2,5496,0,4898,12.21,N,141,178,I
PROD002439,NOM_PROD2439,DES_PROD2439,3,3,68,4,2203,0,2000,10.18,S,64,81,A
PROD002440,NOM_PROD2440,DES_PROD2440,2,3,85,1,2289,0,2053,11.5,N,80,102,A
PROD002441,NOM_PROD2441,DES_PROD2441,1,3,216,5,3733,0,3180,17.42,N,205,259,I
PROD002442,NOM_PROD2442,DES_PROD2442,4,2,284,2,3621,0,3124,15.92,S,269,340,I
PROD002443,NOM_PROD2443,DES_PROD2443,1,1,433,4,2720,0,2402,13.27,S,411,519,A
PROD002444,NOM_PROD2444,DES_PROD2444,5,2,137,3,2340,0,2016,16.11,S,130,164,A
PROD002445,NOM_PROD2445,DES_PROD2445,2,2,385,3,4601,0,3892,18.22,N,365,462,I
PROD002446,NOM_PROD2446,DES_PROD2446,1,3,17,5,2233,0,2017,10.72,S,16,20,I
PROD002447,NOM_PROD2447,DES_PROD2447,4,1,48,3,2908,0,2570,13.19,N,45,57,I
PROD002448,NOM_PROD2448,DES_PROD2448,3,1,124,2,5745,0,4947,16.15,N,117,148,I
PROD002449,NOM_PROD2449,DES_PROD2449,3,1,18,4,5717,0,4840,18.12,S,17,21,A
PROD002450,NOM_PROD2450,DES_PROD2450,4,2,257,2,4892,0,4271,14.55,N,244,308,A
PROD002451,NOM_PROD2451,DES_PROD2451,5,2,35,4,4205,0,3789,10.98,S,33,42,I
PROD002452,NOM_PROD2452,DES_PROD2452,4,3,478,4,4946,0,4302,14.98,S,454,573,A
PROD002453,NOM_PROD2453,DES_PROD2453,3,3,254,5,4635,0,3880,19.46,N,241,304,I
PROD002454,NOM_PROD2454,DES_PROD2454,4,3,17,4,4934,0,4288,15.07,S,16,20,I
PROD002455,NOM_PROD2455,DES_PROD2455,1,1,123,2,2491,0,2142,16.31,N,116,147,I
PROD002456,NOM_PROD2456,DES_PROD2456,5,2,225,5,5315,0,4747,11.97,N,213,270,A
PROD002457,NOM_PROD2457,DES_PROD2457,4,3,344,1,5552,0,4904,13.22,S,326,412,I
PROD002458,NOM_PROD2458,DES_PROD2458,2,2,62,1,4631,0,4077,13.61,S,58,74,I
PROD002459,NOM_PROD2459,DES_PROD2459,5,2,231,2,5476,0,4956,10.51,S,219,277,A
PROD002460,NOM_PROD2460,DES_PROD2460,4,3,221,2,3862,0,3289,17.45,N,209,265,I
PROD002461,NOM_PROD2461,DES_PROD2461,2,1,486,2,4546,0,4021,13.06,N,461,583,A
PROD002462,NOM_PROD2462,DES_PROD2462,5,1,473,4,3258,0,2751,18.44,S,449,567,A
PROD002463,NOM_PROD2463,DES_PROD2463,4,2,434,4,5592,0,4667,19.83,N,412,520,A
PROD002464,NOM_PROD2464,DES_PROD2464,2,1,186,4,3487,0,3110,12.14,N,176,223,I
PROD002465,NOM_PROD2465,DES_PROD2465,5,1,370,4,5307,0,4473,18.65,S,351,444,I
PROD002466,NOM_PROD2466,DES_PROD2466,3,3,92,3,2685,0,2308,16.34,S,87,110,A
PROD002467,NOM_PROD2467,DES_PROD2467,1,2,235,4,2217,0,1955,13.42,N,223,282,A
PROD002468,NOM_PROD2468,DES_PROD2468,1,2,496,2,4228,0,3767,12.24,N,471,595,A
PROD002469,NOM_PROD2469,DES_PROD2469,3,1,487,4,4793,0,4010,19.54,S,462,584,A
PROD002470,NOM_PROD2470,DES_PROD2470,4,1,277,4,5000,0,4526,10.49,N,263,332,I
PROD002471,NOM_PROD2471,DES_PROD2471,5,2,413,1,3002,0,2708,10.87,N,392,495,A
PROD002472,NOM_PROD2472,DES_PROD2472,5,3,67,1,2984,0,2526,18.17,S,63,80,A
PROD002473,NOM_PROD2473,DES_PROD2473,2,1,73,5,4745,0,3956,19.96,S,69,87,I
PROD002474,NOM_PROD2474,DES_PROD2474,4,3,331,2,3875,0,3443,12.55,S,314,397,A
PROD002475,NOM_PROD2475,DES_PROD2475,2,2,244,4,5181,0,4645,11.54,N,231,292,I
PROD002476,NOM_PROD2476,DES_PROD2476,2,1,463,4,4907,0,4198,16.9,N,439,555,A
PROD002477,NOM_PROD2477,DES_PROD2477,2,3,21,3,3933,0,3419,15.05,S,19,25,I
PROD002478,NOM_PROD2478,DES_PROD2478,2,2,360,4,4940,0,4377,12.88,S,342,432,A
PROD002479,NOM_PROD2479,DES_PROD2479,1,3,427,4,4110,0,3622,13.5,N,405,512,A
PROD002480,NOM_PROD2480,DES_PROD2480,5,3,79,3,5392,0,4795,12.47,N,75,94,I
PROD002481,NOM_PROD2481,DES_PROD2481,2,2,5,2,3046,0,2569,18.57,N,4,6,A
PROD002482,NOM_PROD2482,DES_PROD2482,3,2,103,3,3238,0,2742,18.1,S,97,123,A
PROD002483,NOM_PROD2483,DES_PROD2483,2,2,56,2,4543,0,4061,11.89,N,53,67,I
PROD002484,NOM_PROD2484,DES_PROD2484,1,3,376,4,4845,0,4385,10.51,S,357,451,A
PROD002485,NOM_PROD2485,DES_PROD2485,2,2,341,3,4783,0,4068,17.59,N,323,409,I
PROD002486,NOM_PROD2486,DES_PROD2486,3,3,327,5,2929,0,2456,19.28,S,310,392,A
PROD002487,NOM_PROD2487,DES_PROD2487,5,3,231,1,4755,0,3996,19.01,S,219,277,I
PROD002488,NOM_PROD2488,DES_PROD2488,2,1,366,2,5471,0,4629,18.21,N,347,439,I
PROD002489,NOM_PROD2489,DES_PROD2489,1,1,362,5,4576,0,4046,13.11,N,343,434,A
PROD002490,NOM_PROD2490,DES_PROD2490,3,2,245,4,2557,0,2185,17.05,N,232,294,I
PROD002491,NOM_PROD2491,DES_PROD2491,1,1,184,3,5424,0,4729,14.71,N,174,220,I
PROD002492,NOM_PROD2492,DES_PROD2492,5,2,304,1,4296,0,3678,16.81,N,288,364,I
PROD002493,NOM_PROD2493,DES_PROD2493,1,3,51,3,3307,0,2823,17.17,S,48,61,I
PROD002494,NOM_PROD2494,DES_PROD2494,5,1,146,4,3899,0,3483,11.95,S,138,175,I
PROD002495,NOM_PROD2495,DES_PROD2495,1,1,485,3,3249,0,2931,10.88,S,460,582,I
PROD002496,NOM_PROD2496,DES_PROD2496,3,2,291,1,2658,0,2416,10.05,S,276,349,A
PROD002497,NOM_PROD2497,DES_PROD2497,4,2,68,4,3747,0,3247,15.4,N,64,81,I
PROD002498,NOM_PROD2498,DES_PROD2498,4,1,278,5,3153,0,2636,19.63,S,264,333,I
PROD002499,NOM_PROD2499,DES_PROD2499,2,2,6,3,3189,0,2898,10.07,S,5,7,I
PROD002500,NOM_PROD2500,DES_PROD2500,3,1,22,2,5122,0,4504,13.74,S,20,26,I
PROD002501,NOM_PROD2501,DES_PROD2501,2,1,19,4,3474,0,3003,15.7,N,18,22,I
PROD002502,NOM_PROD2502,DES_PROD2502,3,1,497,4,2163,0,1937,11.7,S,472,596,I
PROD002503,NOM_PROD2503,DES_PROD2503,1,3,192,5,2822,0,2510,12.44,N,182,230,I
PROD002504,NOM_PROD2504,DES_PROD2504,1,3,123,1,5313,0,4428,19.99,S,116,147,A
PROD002505,NOM_PROD2505,DES_PROD2505,1,3,13,2,4952,0,4196,18.04,N,12,15,A
PROD002506,NOM_PROD2506,DES_PROD2506,5,1,289,2,2690,0,2331,15.41,S,274,346,I
PROD002507,NOM_PROD2507,DES_PROD2507,5,3,377,5,5550,0,4709,17.88,S,358,452,I
PROD002508,NOM_PROD2508,DES_PROD2508,4,3,403,3,4690,0,4226,11.0,N,382,483,A
PROD002509,NOM_PROD2509,DES_PROD2509,3,1,318,2,2320,0,2039,13.8,N,302,381,I
PROD002510,NOM_PROD2510,DES_PROD2510,5,2,471,2,3553,0,2992,18.75,S,447,565,I
PROD002511,NOM_PROD2511,DES_PROD2511,4,3,409,5,3580,0,3112,15.05,N,388,490,A
PROD002512,NOM_PROD2512,DES_PROD2512,4,1,98,3,3221,0,2780,15.89,N,93,117,I
PROD002513,NOM_PROD2513,DES_PROD2513,5,3,409,3,4146,0,3760,10.28,N,388,490,A
PROD002514,NOM_PROD2514,DES_PROD2514,5,2,251,4,2343,0,2084,12.44,S,238,301,I
PROD002515,NOM_PROD2515,DES_PROD2515,1,2,417,4,3468,0,3013,15.11,S,396,500,A
PROD002516,NOM_PROD2516,DES_PROD2516,4,1,201,1,2170,0,1970,10.19,N,190,241,A
PROD002517,NOM_PROD2517,DES_PROD2517,5,2,331,5,4602,0,4120,11.7,S,314,397,A
PROD002518,NOM_PROD2518,DES_PROD2518,2,1,391,1,4102,0,3485,17.72,N,371,469,I
PROD002519,NOM_PROD2519,DES_PROD2519,4,1,471,1,2211,0,1984,11.45,S,447,565,A
PROD002520,NOM_PROD2520,DES_PROD2520,1,3,356,2,5448,0,4639,17.44,N,338,427,A
PROD002521,NOM_PROD2521,DES_PROD2521,1,1,170,5,4444,0,4034,10.18,S,161,204,A
PROD002522,NOM_PROD2522,DES_PROD2522,5,2,290,2,2534,0,2129,19.03,S,275,348,A
PROD002523,NOM_PROD2523,DES_PROD2523,1,2,94,4,5368,0,4640,15.7,S,89,112,A
PROD002524,NOM_PROD2524,DES_PROD2524,4,2,354,4,2766,0,2511,10.17,S,336,424,I
PROD002525,NOM_PROD2525,DES_PROD2525,4,2,17,5,2612,0,2179,19.88,S,16,20,A
PROD002526,NOM_PROD2526,DES_PROD2526,5,2,327,5,2291,0,1954,17.27,N,310,392,A
PROD002527,NOM_PROD2527,DES_PROD2527,3,3,325,3,3231,0,2844,13.61,N,308,390,A
PROD002528,NOM_PROD2528,DES_PROD2528,3,1,162,2,3820,0,3470,10.1,S,153,194,I
PROD002529,NOM_PROD2529,DES_PROD2529,4,3,440,2,4284,0,3711,15.45,N,418,528,A
PROD002530,NOM_PROD2530,DES_PROD2530,2,2,470,2,4712,0,4026,17.05,S,446,564,A
PROD002531,NOM_PROD2531,DES_PROD2531,5,3,197,5,3638,0,3243,12.21,N,187,236,A
PROD002532,NOM_PROD2532,DES_PROD2532,4,1,204,3,3541,0,3055,15.93,S,193,244,A
PROD002533,NOM_PROD2533,DES_PROD2533,1,3,110,2,5535,0,4750,16.54,S,104,132,I
PROD002534,NOM_PROD2534,DES_PROD2534,2,1,155,4,4362,0,3817,14.28,N,147,186,A
PROD002535,NOM_PROD2535,DES_PROD2535,1,1,317,1,2676,0,2312,15.77,S,301,380,A
PROD002536,NOM_PROD2536,DES_PROD2536,4,1,7,4,5109,0,4279,19.42,S,6,8,I
PROD002537,NOM_PROD2537,DES_PROD2537,3,2,63,4,2360,0,2104,12.21,N,59,75,I
PROD002538,NOM_PROD2538,DES_PROD2538,5,2,267,2,2364,0,2015,17.33,S,253,320,I
PROD002539,NOM_PROD2539,DES_PROD2539,4,1,277,4,2597,0,2230,16.46,N,263,332,A
PROD002540,NOM_PROD2540,DES_PROD2540,2,2,104,3,5730,0,4830,18.65,N,98,124,I
PROD002541,NOM_PROD2541,DES_PROD2541,5,2,478,2,2388,0,2119,12.74,S,454,573,A
PROD002542,NOM_PROD2542,DES_PROD2542,5,3,6,2,5334,0,4747,12.38,S,5,7,A
PROD002543,NOM_PROD2543,DES_PROD2543,1,2,110,2,5472,0,4787,14.32,N,104,132,I
PROD002544,NOM_PROD2544,DES_PROD2544,4,1,36,5,4456,0,4022,10.81,S,34,43,I
PROD002545,NOM_PROD2545,DES_PROD2545,5,1,63,5,3460,0,3096,11.76,N,59,75,A
PROD002546,NOM_PROD2546,DES_PROD2546,3,1,356,1,5056,0,4502,12.31,S,338,427,A
PROD002547,NOM_PROD2547,DES_PROD2547,3,1,58,1,3589,0,3075,16.72,S,55,69,A
PROD002548,NOM_PROD2548,DES_PROD2548,5,1,332,1,3668,0,3126,17.37,S,315,398,A
PROD002549,NOM_PROD2549,DES_PROD2549,2,1,426,3,5533,0,4853,14.02,N,404,511,A
PROD002550,NOM_PROD2550,DES_PROD2550,5,2,242,4,4151,0,3599,15.36,S,229,290,A
PROD002551,NOM_PROD2551,DES_PROD2551,1,3,440,4,3034,0,2655,14.29,S,418,528,I
PROD002552,NOM_PROD2552,DES_PROD2552,4,1,7,1,4633,0,3988,16.18,N,6,8,A
PROD002553,NOM_PROD2553,DES_PROD2553,5,2,421,3,4484,0,4037,11.09,N,399,505,A
PROD002554,NOM_PROD2554,DES_PROD2554,3,3,493,1,4550,0,3871,17.56,N,468,591,I
PROD002555,NOM_PROD2555,DES_PROD2555,2,3,175,1,3569,0,3221,10.82,S,166,210,I
PROD002556,NOM_PROD2556,DES_PROD2556,1,3,443,4,4940,0,4258,16.03,N,420,531,I
PROD002557,NOM_PROD2557,DES_PROD2557,5,1,98,2,3317,0,2834,17.05,S,93,117,A
PROD002558,NOM_PROD2558,DES_PROD2558,5,3,483,5,2410,0,2030,18.76,N,458,579,I
PROD002559,NOM_PROD2559,DES_PROD2559,4,3,243,5,3269,0,2818,16.01,S,230,291,I
PROD002560,NOM_PROD2560,DES_PROD2560,2,2,95,4,5502,0,4796,14.73,S,90,114,I
PROD002561,NOM_PROD2561,DES_PROD2561,3,2,287,4,2792,0,2379,17.37,N,272,344,I
PROD002562,NOM_PROD2562,DES_PROD2562,5,2,114,1,4603,0,3967,16.04,S,108,136,I
PROD002563,NOM_PROD2563,DES_PROD2563,3,1,353,5,5055,0,4392,15.11,S,335,423,A
PROD002564,NOM_PROD2564,DES_PROD2564,5,2,122,3,3451,0,2963,16.47,S,115,146,A
PROD002565,NOM_PROD2565,DES_PROD2565,1,1,215,1,2906,0,2492,16.65,N,204,258,I
PROD002566,NOM_PROD2566,DES_PROD2566,3,3,490,3,2983,0,2686,11.09,S,465,588,I
PROD002567,NOM_PROD2567,DES_PROD2567,3,1,320,4,5648,0,4904,15.18,S,304,384,I
PROD002568,NOM_PROD2568,DES_PROD2568,5,1,390,4,5314,0,4718,12.65,N,370,468,A
PROD002569,NOM_PROD2569,DES_PROD2569,2,2,148,3,4939,0,4170,18.45,N,140,177,I
PROD002570,NOM_PROD2570,DES_PROD2570,4,2,352,1,5107,0,4353,17.33,S,334,422,A
PROD002571,NOM_PROD2571,DES_PROD2571,5,2,286,4,2604,0,2338,11.39,S,271,343,A
PROD002572,NOM_PROD2572,DES_PROD2572,4,2,370,2,4120,0,3611,14.1,N,351,444,A
