codigo_elemnto,nmbre_elemnto,dscrpcion_elemnto,ctgria_elemnto,und_elemnto,exstncia_elemnto,bdga_elemnto,precio_venta_ac,precio_venta_an,costo_venta,mrgen_utldad,tiene_iva,stock_minimo,stock_maximo,estado
PROD021368,NOM_PROD21368,DES_PROD21368,3,1,192,2,4471,0,3843,16.35,S,182,230,A
PROD021369,NOM_PROD21369,DES_PROD21369,4,3,16,4,4372,0,3863,13.19,N,15,19,I
PROD021370,NOM_PROD21370,DES_PROD21370,5,1,22,3,3435,0,3104,10.68,S,20,26,A
PROD021371,NOM_PROD21371,DES_PROD21371,4,2,107,4,3663,0,3226,13.55,N,101,128,A
PROD021372,NOM_PROD21372,DES_PROD21372,2,3,382,2,3887,0,3428,13.41,S,362,458,I
PROD021373,NOM_PROD21373,DES_PROD21373,5,1,240,1,3248,0,2881,12.77,S,228,288,I
PROD021374,NOM_PROD21374,DES_PROD21374,2,1,369,5,4608,0,3981,15.77,S,350,442,I
PROD021375,NOM_PROD21375,DES_PROD21375,4,2,445,2,2389,0,2126,12.41,N,422,534,A
PROD021376,NOM_PROD21376,DES_PROD21376,5,1,377,2,2969,0,2599,14.27,S,358,452,A
PROD021377,NOM_PROD21377,DES_PROD21377,4,2,428,4,2633,0,2203,19.54,S,406,513,A
PROD021378,NOM_PROD21378,DES_PROD21378,4,1,9,1,3922,0,3301,18.82,S,8,10,I
PROD021379,NOM_PROD21379,DES_PROD21379,3,3,65,1,5028,0,4460,12.74,S,61,78,I
PROD021380,NOM_PROD21380,DES_PROD21380,5,3,446,3,3182,0,2672,19.12,S,423,535,I
PROD021381,NOM_PROD21381,DES_PROD21381,3,1,288,3,2748,0,2334,17.75,S,273,345,I
PROD021382,NOM_PROD21382,DES_PROD21382,2,1,308,3,2895,0,2608,11.01,S,292,369,I
PROD021383,NOM_PROD21383,DES_PROD21383,5,1,163,5,5551,0,4774,16.29,S,154,195,A
PROD021384,NOM_PROD21384,DES_PROD21384,4,2,199,3,4581,0,3851,18.98,S,189,238,A
PROD021385,NOM_PROD21385,DES_PROD21385,2,2,154,4,3432,0,2902,18.27,N,146,184,A
PROD021386,NOM_PROD21386,DES_PROD21386,4,2,375,1,4692,0,4019,16.76,S,356,450,I
PROD021387,NOM_PROD21387,DES_PROD21387,4,2,194,5,4350,0,3716,17.07,S,184,232,I
PROD021388,NOM_PROD21388,DES_PROD21388,4,2,464,3,5746,0,4986,15.25,N,440,556,I
PROD021389,NOM_PROD21389,DES_PROD21389,1,3,421,4,2449,0,2116,15.78,S,399,505,I
PROD021390,NOM_PROD21390,DES_PROD21390,1,3,300,4,2723,0,2394,13.75,S,285,360,A
PROD021391,NOM_PROD21391,DES_PROD21391,2,1,439,4,2371,0,2139,10.89,S,417,526,I
PROD021392,NOM_PROD21392,DES_PROD21392,1,1,203,2,2698,0,2370,13.84,N,192,243,A
PROD021393,NOM_PROD21393,DES_PROD21393,4,3,359,4,5128,0,4492,14.18,S,341,430,I
PROD021394,NOM_PROD21394,DES_PROD21394,3,3,263,5,3337,0,2928,13.98,S,249,315,A
PROD021395,NOM_PROD21395,DES_PROD21395,1,1,289,3,3222,0,2769,16.37,S,274,346,A
PROD021396,NOM_PROD21396,DES_PROD21396,4,1,5,3,2909,0,2578,12.86,N,4,6,A
PROD021397,NOM_PROD21397,DES_PROD21397,3,1,187,3,3537,0,2989,18.35,S,177,224,A
PROD021398,NOM_PROD21398,DES_PROD21398,2,3,318,5,4241,0,3733,13.62,S,302,381,A
PROD021399,NOM_PROD21399,DES_PROD21399,3,1,131,1,3890,0,3353,16.04,S,124,157,A
PROD021400,NOM_PROD21400,DES_PROD21400,4,2,40,2,2642,0,2314,14.2,S,38,48,I
PROD021401,NOM_PROD21401,DES_PROD21401,2,2,287,4,3181,0,2717,17.1,N,272,344,A
PROD021402,NOM_PROD21402,DES_PROD21402,1,1,309,4,5393,0,4539,18.82,N,293,370,A
PROD021403,NOM_PROD21403,DES_PROD21403,2,2,385,4,2667,0,2267,17.65,N,365,462,I
PROD021404,NOM_PROD21404,DES_PROD21404,1,3,158,2,4280,0,3732,14.71,N,150,189,A
PROD021405,NOM_PROD21405,DES_PROD21405,4,2,247,1,4482,0,3813,17.55,S,234,296,I
PROD021406,NOM_PROD21406,DES_PROD21406,3,3,66,5,3120,0,2609,19.59,S,62,79,A
PROD021407,NOM_PROD21407,DES_PROD21407,3,2,447,5,2816,0,2433,15.78,N,424,536,I
PROD021408,NOM_PROD21408,DES_PROD21408,1,3,492,4,3437,0,3080,11.62,N,467,590,I
PROD021409,NOM_PROD21409,DES_PROD21409,3,2,265,1,2608,0,2212,17.91,S,251,318,I
PROD021410,NOM_PROD21410,DES_PROD21410,1,3,240,2,4282,0,3582,19.55,S,228,288,A
PROD021411,NOM_PROD21411,DES_PROD21411,4,3,493,2,4030,0,3434,17.36,N,468,591,I
PROD021412,NOM_PROD21412,DES_PROD21412,4,1,388,5,4306,0,3642,18.24,S,368,465,I
PROD021413,NOM_PROD21413,DES_PROD21413,5,3,251,4,3774,0,3187,18.42,N,238,301,I
PROD021414,NOM_PROD21414,DES_PROD21414,2,2,1,1,5734,0,4886,17.37,N,0,1,A
PROD021415,NOM_PROD21415,DES_PROD21415,1,3,427,4,3801,0,3336,13.96,S,405,512,A
PROD021416,NOM_PROD21416,DES_PROD21416,4,1,420,3,5140,0,4320,19.0,N,399,504,I
PROD021417,NOM_PROD21417,DES_PROD21417,2,2,373,4,5051,0,4556,10.87,S,354,447,I
PROD021418,NOM_PROD21418,DES_PROD21418,2,2,233,5,3770,0,3368,11.95,N,221,279,I
PROD021419,NOM_PROD21419,DES_PROD21419,1,3,461,5,3577,0,3015,18.66,S,437,553,I
PROD021420,NOM_PROD21420,DES_PROD21420,4,3,201,4,4855,0,4279,13.47,N,190,241,I
PROD021421,NOM_PROD21421,DES_PROD21421,3,3,113,2,5462,0,4796,13.9,N,107,135,I
PROD021422,NOM_PROD21422,DES_PROD21422,1,1,434,1,4685,0,3977,17.81,S,412,520,A
PROD021423,NOM_PROD21423,DES_PROD21423,3,1,402,5,4191,0,3787,10.67,N,381,482,I
PROD021424,NOM_PROD21424,DES_PROD21424,5,2,128,4,5309,0,4678,13.49,S,121,153,A
PROD021425,NOM_PROD21425,DES_PROD21425,1,1,319,3,4446,0,3733,19.12,N,303,382,I
PROD021426,NOM_PROD21426,DES_PROD21426,5,3,424,1,3626,0,3048,18.99,S,402,508,A
PROD021427,NOM_PROD21427,DES_PROD21427,2,3,140,4,3274,0,2741,19.45,S,133,168,I
PROD021428,NOM_PROD21428,DES_PROD21428,1,2,495,1,4639,0,3957,17.25,S,470,594,I
PROD021429,NOM_PROD21429,DES_PROD21429,1,1,137,3,2710,0,2349,15.38,S,130,164,A
PROD021430,NOM_PROD21430,DES_PROD21430,2,3,74,4,4020,0,3580,12.3,S,70,88,A
PROD021431,NOM_PROD21431,DES_PROD21431,3,3,185,1,5355,0,4490,19.27,N,175,222,A
PROD021432,NOM_PROD21432,DES_PROD21432,2,3,132,4,2361,0,2066,14.31,S,125,158,I
PROD021433,NOM_PROD21433,DES_PROD21433,1,2,461,5,2184,0,1918,13.91,S,437,553,A
PROD021434,NOM_PROD21434,DES_PROD21434,5,2,134,3,3764,0,3266,15.25,N,127,160,A
PROD021435,NOM_PROD21435,DES_PROD21435,5,3,88,3,2714,0,2264,19.9,N,83,105,I
PROD021436,NOM_PROD21436,DES_PROD21436,1,3,457,4,2288,0,1910,19.8,N,434,548,I
PROD021437,NOM_PROD21437,DES_PROD21437,1,1,434,1,4900,0,4110,19.24,S,412,520,A
PROD021438,NOM_PROD21438,DES_PROD21438,4,3,478,2,4498,0,3938,14.23,S,454,573,A
PROD021439,NOM_PROD21439,DES_PROD21439,5,2,51,5,5332,0,4630,15.17,S,48,61,A
PROD021440,NOM_PROD21440,DES_PROD21440,4,3,52,4,5622,0,4816,16.74,S,49,62,I
PROD021441,NOM_PROD21441,DES_PROD21441,3,2,476,1,5026,0,4388,14.56,S,452,571,A
PROD021442,NOM_PROD21442,DES_PROD21442,5,2,24,5,5872,0,4900,19.84,S,22,28,I
PROD021443,NOM_PROD21443,DES_PROD21443,2,3,105,4,2333,0,2015,15.79,S,99,126,I
PROD021444,NOM_PROD21444,DES_PROD21444,1,1,121,2,4946,0,4182,18.27,N,114,145,A
PROD021445,NOM_PROD21445,DES_PROD21445,5,3,290,2,2143,0,1947,10.1,N,275,348,A
PROD021446,NOM_PROD21446,DES_PROD21446,4,2,217,3,2468,0,2160,14.28,N,206,260,I
PROD021447,NOM_PROD21447,DES_PROD21447,4,1,59,3,4107,0,3569,15.09,S,56,70,I
PROD021448,NOM_PROD21448,DES_PROD21448,3,1,300,2,3186,0,2849,11.84,S,285,360,I
PROD021449,NOM_PROD21449,DES_PROD21449,5,2,193,4,2509,0,2263,10.89,N,183,231,I
PROD021450,NOM_PROD21450,DES_PROD21450,2,3,408,4,3254,0,2842,14.51,S,387,489,A
PROD021451,NOM_PROD21451,DES_PROD21451,2,1,139,2,4562,0,4067,12.19,N,132,166,A
PROD021452,NOM_PROD21452,DES_PROD21452,1,3,53,3,3771,0,3384,11.44,S,50,63,I
PROD021453,NOM_PROD21453,DES_PROD21453,2,1,375,3,4960,0,4290,15.63,S,356,450,A
PROD021454,NOM_PROD21454,DES_PROD21454,5,1,349,3,5237,0,4559,14.89,N,331,418,I
PROD021455,NOM_PROD21455,DES_PROD21455,2,3,470,5,5256,0,4487,17.14,N,446,564,A
PROD021456,NOM_PROD21456,DES_PROD21456,3,3,301,1,3306,0,2959,11.73,S,285,361,I
PROD021457,NOM_PROD21457,DES_PROD21457,3,2,200,2,5312,0,4636,14.59,S,190,240,I
PROD021458,NOM_PROD21458,DES_PROD21458,1,1,61,3,2738,0,2385,14.82,N,57,73,I
PROD021459,NOM_PROD21459,DES_PROD21459,1,3,49,2,5195,0,4350,19.44,S,46,58,A
PROD021460,NOM_PROD21460,DES_PROD21460,3,1,346,5,3825,0,3422,11.8,S,328,415,A
PROD021461,NOM_PROD21461,DES_PROD21461,1,1,414,5,2962,0,2637,12.36,S,393,496,A
PROD021462,NOM_PROD21462,DES_PROD21462,1,3,354,4,3533,0,2961,19.35,S,336,424,I
PROD021463,NOM_PROD21463,DES_PROD21463,2,3,333,5,2621,0,2200,19.15,N,316,399,I
PROD021464,NOM_PROD21464,DES_PROD21464,3,1,162,5,4603,0,3938,16.91,N,153,194,I
PROD021465,NOM_PROD21465,DES_PROD21465,3,3,1,5,4334,0,3901,11.1,S,0,1,I
PROD021466,NOM_PROD21466,DES_PROD21466,3,1,236,1,4211,0,3661,15.05,N,224,283,I
PROD021467,NOM_PROD21467,DES_PROD21467,3,1,378,1,3481,0,3066,13.54,S,359,453,I
PROD021468,NOM_PROD21468,DES_PROD21468,4,1,433,5,2503,0,2108,18.76,N,411,519,A
PROD021469,NOM_PROD21469,DES_PROD21469,3,2,361,5,4770,0,4254,12.13,N,342,433,I
PROD021470,NOM_PROD21470,DES_PROD21470,3,2,209,1,2644,0,2338,13.09,N,198,250,I
PROD021471,NOM_PROD21471,DES_PROD21471,4,1,472,4,4398,0,3860,13.94,N,448,566,I
PROD021472,NOM_PROD21472,DES_PROD21472,5,2,62,3,4213,0,3757,12.15,S,58,74,A
PROD021473,NOM_PROD21473,DES_PROD21473,3,3,377,1,2484,0,2122,17.08,N,358,452,I
PROD021474,NOM_PROD21474,DES_PROD21474,1,3,132,4,3246,0,2788,16.44,S,125,158,I
PROD021475,NOM_PROD21475,DES_PROD21475,5,1,299,1,5186,0,4670,11.06,N,284,358,I
PROD021476,NOM_PROD21476,DES_PROD21476,2,1,354,1,4855,0,4319,12.43,S,336,424,I
PROD021477,NOM_PROD21477,DES_PROD21477,3,1,49,2,3368,0,2845,18.4,N,46,58,A
PROD021478,NOM_PROD21478,DES_PROD21478,2,3,304,4,2778,0,2337,18.89,N,288,364,A
PROD021479,NOM_PROD21479,DES_PROD21479,2,2,468,5,5821,0,4895,18.93,N,444,561,I
PROD021480,NOM_PROD21480,DES_PROD21480,1,1,20,1,2650,0,2316,14.43,S,19,24,I
PROD021481,NOM_PROD21481,DES_PROD21481,5,1,35,5,5482,0,4872,12.53,S,33,42,I
PROD021482,NOM_PROD21482,DES_PROD21482,5,3,148,5,3883,0,3401,14.2,N,140,177,A
PROD021483,NOM_PROD21483,DES_PROD21483,4,1,394,4,5011,0,4373,14.6,N,374,472,A
PROD021484,NOM_PROD21484,DES_PROD21484,5,3,83,3,2231,0,1907,17.02,N,78,99,I
PROD021485,NOM_PROD21485,DES_PROD21485,5,2,324,5,3397,0,2883,17.86,S,307,388,I
PROD021486,NOM_PROD21486,DES_PROD21486,1,3,166,2,3631,0,3297,10.16,N,157,199,A
PROD021487,NOM_PROD21487,DES_PROD21487,4,3,454,1,5420,0,4781,13.38,N,431,544,A
PROD021488,NOM_PROD21488,DES_PROD21488,4,2,365,1,3658,0,3308,10.6,N,346,438,A
PROD021489,NOM_PROD21489,DES_PROD21489,5,2,352,5,2952,0,2605,13.34,S,334,422,A
PROD021490,NOM_PROD21490,DES_PROD21490,4,3,277,1,3685,0,3072,19.98,S,263,332,A
PROD021491,NOM_PROD21491,DES_PROD21491,3,2,339,5,3115,0,2699,15.45,N,322,406,I
PROD021492,NOM_PROD21492,DES_PROD21492,1,2,295,5,2638,0,2226,18.53,S,280,354,A
PROD021493,NOM_PROD21493,DES_PROD21493,5,2,207,4,3066,0,2566,19.5,S,196,248,A
PROD021494,NOM_PROD21494,DES_PROD21494,1,2,255,2,3465,0,3056,13.4,N,242,306,I
PROD021495,NOM_PROD21495,DES_PROD21495,1,1,65,4,4003,0,3355,19.32,S,61,78,I
PROD021496,NOM_PROD21496,DES_PROD21496,2,3,377,4,5296,0,4666,13.52,S,358,452,I
PROD021497,NOM_PROD21497,DES_PROD21497,1,1,461,5,5756,0,4930,16.77,S,437,553,A
PROD021498,NOM_PROD21498,DES_PROD21498,2,1,3,2,4084,0,3537,15.48,S,2,3,I
PROD021499,NOM_PROD21499,DES_PROD21499,5,1,486,4,5386,0,4568,17.91,S,461,583,A
PROD021500,NOM_PROD21500,DES_PROD21500,2,3,152,3,4139,0,3622,14.28,N,144,182,I
PROD021501,NOM_PROD21501,DES_PROD21501,3,1,441,5,2691,0,2405,11.9,S,418,529,I
PROD021502,NOM_PROD21502,DES_PROD21502,4,3,228,3,4564,0,4009,13.86,S,216,273,I
PROD021503,NOM_PROD21503,DES_PROD21503,4,1,251,2,5420,0,4666,16.16,N,238,301,I
PROD021504,NOM_PROD21504,DES_PROD21504,3,2,239,4,5532,0,4866,13.69,S,227,286,I
PROD021505,NOM_PROD21505,DES_PROD21505,5,2,96,5,2556,0,2259,13.16,N,91,115,I
PROD021506,NOM_PROD21506,DES_PROD21506,5,1,474,3,3441,0,2898,18.77,N,450,568,A
PROD021507,NOM_PROD21507,DES_PROD21507,5,3,258,3,4960,0,4321,14.8,N,245,309,A
PROD021508,NOM_PROD21508,DES_PROD21508,1,3,54,5,2963,0,2692,10.09,S,51,64,A
PROD021509,NOM_PROD21509,DES_PROD21509,5,1,168,4,2926,0,2659,10.05,S,159,201,A
PROD021510,NOM_PROD21510,DES_PROD21510,2,3,251,4,5712,0,4877,17.14,S,238,301,I
PROD021511,NOM_PROD21511,DES_PROD21511,4,3,316,4,5006,0,4232,18.29,S,300,379,A
PROD021512,NOM_PROD21512,DES_PROD21512,1,2,55,3,2991,0,2670,12.05,S,52,66,A
PROD021513,NOM_PROD21513,DES_PROD21513,1,2,109,1,5080,0,4415,15.08,S,103,130,I
PROD021514,NOM_PROD21514,DES_PROD21514,2,3,459,5,4659,0,3932,18.51,N,436,550,I
PROD021515,NOM_PROD21515,DES_PROD21515,5,2,50,4,5798,0,4851,19.53,N,47,60,I
PROD021516,NOM_PROD21516,DES_PROD21516,3,1,187,5,3586,0,3218,11.45,S,177,224,A
PROD021517,NOM_PROD21517,DES_PROD21517,1,3,187,5,5415,0,4795,12.94,S,177,224,A
PROD021518,NOM_PROD21518,DES_PROD21518,1,3,207,2,2932,0,2653,10.55,N,196,248,A
PROD021519,NOM_PROD21519,DES_PROD21519,2,1,92,4,3416,0,2856,19.62,N,87,110,A
PROD021520,NOM_PROD21520,DES_PROD21520,3,1,11,5,2841,0,2384,19.2,S,10,13,A
PROD021521,NOM_PROD21521,DES_PROD21521,5,1,307,1,2404,0,2171,10.74,S,291,368,A
PROD021522,NOM_PROD21522,DES_PROD21522,4,3,108,4,4173,0,3630,14.96,S,102,129,A
PROD021523,NOM_PROD21523,DES_PROD21523,4,1,445,4,2462,0,2204,11.74,S,422,534,I
PROD021524,NOM_PROD21524,DES_PROD21524,4,2,301,4,5523,0,4700,17.53,S,285,361,I
PROD021525,NOM_PROD21525,DES_PROD21525,4,3,146,1,2639,0,2316,13.96,N,138,175,I
PROD021526,NOM_PROD21526,DES_PROD21526,4,3,225,4,2428,0,2121,14.49,N,213,270,I
PROD021527,NOM_PROD21527,DES_PROD21527,3,2,386,5,5625,0,4893,14.97,N,366,463,I
PROD021528,NOM_PROD21528,DES_PROD21528,4,2,489,1,3497,0,3046,14.82,S,464,586,A
PROD021529,NOM_PROD21529,DES_PROD21529,4,3,431,2,2824,0,2481,13.83,S,409,517,I
PROD021530,NOM_PROD21530,DES_PROD21530,3,3,226,5,3483,0,2930,18.88,N,214,271,A
PROD021531,NOM_PROD21531,DES_PROD21531,2,1,161,3,5416,0,4693,15.41,S,152,193,I
PROD021532,NOM_PROD21532,DES_PROD21532,2,1,186,3,5320,0,4550,16.94,S,176,223,A
PROD021533,NOM_PROD21533,DES_PROD21533,3,2,331,1,4255,0,3589,18.58,S,314,397,I
PROD021534,NOM_PROD21534,DES_PROD21534,4,2,455,3,2366,0,2146,10.28,N,432,546,A
PROD021535,NOM_PROD21535,DES_PROD21535,1,2,497,5,3764,0,3170,18.76,S,472,596,A
PROD021536,NOM_PROD21536,DES_PROD21536,1,3,446,4,2953,0,2625,12.5,N,423,535,A
PROD021537,NOM_PROD21537,DES_PROD21537,4,1,453,3,3399,0,2934,15.88,N,430,543,I
PROD021538,NOM_PROD21538,DES_PROD21538,3,3,86,4,2890,0,2420,19.44,N,81,103,I
PROD021539,NOM_PROD21539,DES_PROD21539,5,2,222,3,2656,0,2362,12.46,S,210,266,A
PROD021540,NOM_PROD21540,DES_PROD21540,5,1,9,2,3339,0,2819,18.46,S,8,10,I
PROD021541,NOM_PROD21541,DES_PROD21541,3,2,490,2,4118,0,3434,19.94,S,465,588,I
PROD021542,NOM_PROD21542,DES_PROD21542,4,2,495,1,2873,0,2525,13.8,N,470,594,A
PROD021543,NOM_PROD21543,DES_PROD21543,2,1,282,2,4632,0,3988,16.16,S,267,338,A
PROD021544,NOM_PROD21544,DES_PROD21544,5,2,341,1,4984,0,4261,16.99,N,323,409,I
PROD021545,NOM_PROD21545,DES_PROD21545,1,2,188,3,4575,0,4099,11.62,N,178,225,I
PROD021546,NOM_PROD21546,DES_PROD21546,3,3,353,4,5792,0,4882,18.65,S,335,423,I
PROD021547,NOM_PROD21547,DES_PROD21547,4,2,236,5,5133,0,4501,14.05,N,224,283,A
PROD021548,NOM_PROD21548,DES_PROD21548,3,3,343,1,4755,0,4296,10.7,S,325,411,A
PROD021549,NOM_PROD21549,DES_PROD21549,3,2,316,3,4805,0,4301,11.74,N,300,379,A
PROD021550,NOM_PROD21550,DES_PROD21550,4,1,163,5,4619,0,3868,19.43,N,154,195,I
PROD021551,NOM_PROD21551,DES_PROD21551,2,3,463,1,4721,0,4242,11.31,N,439,555,I
PROD021552,NOM_PROD21552,DES_PROD21552,3,1,291,1,4415,0,3712,18.96,N,276,349,A
PROD021553,NOM_PROD21553,DES_PROD21553,5,1,390,1,2169,0,1921,12.93,S,370,468,I
PROD021554,NOM_PROD21554,DES_PROD21554,4,1,82,2,4554,0,4045,12.6,N,77,98,I
PROD021555,NOM_PROD21555,DES_PROD21555,2,2,167,3,2241,0,2002,11.97,S,158,200,A
PROD021556,NOM_PROD21556,DES_PROD21556,5,1,439,1,3187,0,2732,16.66,S,417,526,I
PROD021557,NOM_PROD21557,DES_PROD21557,5,1,256,1,5219,0,4431,17.8,N,243,307,A
PROD021558,NOM_PROD21558,DES_PROD21558,2,1,6,2,3607,0,3156,14.32,N,5,7,I
PROD021559,NOM_PROD21559,DES_PROD21559,1,2,492,1,4757,0,4211,12.97,N,467,590,I
PROD021560,NOM_PROD21560,DES_PROD21560,3,3,452,3,4023,0,3398,18.42,S,429,542,I
PROD021561,NOM_PROD21561,DES_PROD21561,4,1,372,1,4010,0,3523,13.85,S,353,446,A
PROD021562,NOM_PROD21562,DES_PROD21562,3,1,69,2,3455,0,3089,11.87,S,65,82,I
PROD021563,NOM_PROD21563,DES_PROD21563,3,1,171,4,5562,0,4807,15.72,S,162,205,A
PROD021564,NOM_PROD21564,DES_PROD21564,3,3,493,3,3491,0,3071,13.69,N,468,591,A
PROD021565,NOM_PROD21565,DES_PROD21565,4,1,473,5,4278,0,3587,19.28,S,449,567,A
PROD021566,NOM_PROD21566,DES_PROD21566,1,2,20,3,5584,0,4689,19.1,N,19,24,I
PROD021567,NOM_PROD21567,DES_PROD21567,2,3,259,1,2731,0,2377,14.93,S,246,310,A
PROD021568,NOM_PROD21568,DES_PROD21568,2,1,343,5,2989,0,2658,12.48,N,325,411,I
PROD021569,NOM_PROD21569,DES_PROD21569,2,3,388,1,2481,0,2148,15.53,S,368,465,A
PROD021570,NOM_PROD21570,DES_PROD21570,1,2,498,2,4501,0,3803,18.38,S,473,597,I
PROD021571,NOM_PROD21571,DES_PROD21571,2,2,15,5,4728,0,4036,17.15,S,14,18,I
PROD021572,NOM_PROD21572,DES_PROD21572,3,2,295,1,4344,0,3622,19.96,S,280,354,I
PROD021573,NOM_PROD21573,DES_PROD21573,5,1,277,4,5370,0,4650,15.5,S,263,332,I
PROD021574,NOM_PROD21574,DES_PROD21574,4,2,218,1,2898,0,2467,17.48,N,207,261,I
PROD021575,NOM_PROD21575,DES_PROD21575,1,1,439,2,2883,0,2594,11.17,S,417,526,I
PROD021576,NOM_PROD21576,DES_PROD21576,3,1,359,5,4649,0,3924,18.5,S,341,430,A
PROD021577,NOM_PROD21577,DES_PROD21577,2,2,409,1,5806,0,4990,16.37,S,388,490,I
PROD021578,NOM_PROD21578,DES_PROD21578,1,3,345,2,5033,0,4568,10.19,S,327,414,I
PROD021579,NOM_PROD21579,DES_PROD21579,2,3,87,2,2712,0,2303,17.77,S,82,104,I
PROD021580,NOM_PROD21580,DES_PROD21580,3,1,201,2,2504,0,2214,13.1,S,190,241,I
PROD021581,NOM_PROD21581,DES_PROD21581,2,1,431,1,2709,0,2336,16.0,S,409,517,I
PROD021582,NOM_PROD21582,DES_PROD21582,3,1,128,1,2544,0,2162,17.71,S,121,153,A
PROD021583,NOM_PROD21583,DES_PROD21583,1,3,353,2,5047,0,4347,16.12,N,335,423,I
PROD021584,NOM_PROD21584,DES_PROD21584,2,2,458,2,2495,0,2244,11.19,S,435,549,I
PROD021585,NOM_PROD21585,DES_PROD21585,3,3,48,2,5536,0,4784,15.72,S,45,57,A
PROD021586,NOM_PROD21586,DES_PROD21586,5,2,388,1,4162,0,3592,15.88,N,368,465,A
PROD021587,NOM_PROD21587,DES_PROD21587,5,3,249,5,5456,0,4599,18.65,N,236,298,A
PROD021588,NOM_PROD21588,DES_PROD21588,4,1,8,4,3755,0,3331,12.75,N,7,9,A
PROD021589,NOM_PROD21589,DES_PROD21589,2,3,444,1,3217,0,2700,19.17,S,421,532,I
PROD021590,NOM_PROD21590,DES_PROD21590,3,3,394,5,3766,0,3381,11.4,S,374,472,I
PROD021591,NOM_PROD21591,DES_PROD21591,1,3,416,4,3106,0,2710,14.63,N,395,499,I
PROD021592,NOM_PROD21592,DES_PROD21592,2,3,351,1,4533,0,3822,18.62,N,333,421,I
PROD021593,NOM_PROD21593,DES_PROD21593,3,3,243,5,5110,0,4642,10.09,S,230,291,I
PROD021594,NOM_PROD21594,DES_PROD21594,1,2,410,1,5533,0,4901,12.91,S,389,492,A
PROD021595,NOM_PROD21595,DES_PROD21595,4,3,201,1,2491,0,2190,13.77,S,190,241,A
PROD021596,NOM_PROD21596,DES_PROD21596,2,2,141,4,2628,0,2230,17.88,N,133,169,A
PROD021597,NOM_PROD21597,DES_PROD21597,2,1,188,2,2511,0,2279,10.22,S,178,225,A
PROD021598,NOM_PROD21598,DES_PROD21598,4,1,430,2,4522,0,3897,16.05,N,408,516,I
PROD021599,NOM_PROD21599,DES_PROD21599,3,2,257,3,3829,0,3361,13.94,N,244,308,A
PROD021600,NOM_PROD21600,DES_PROD21600,1,2,215,3,2298,0,2050,12.11,N,204,258,A
PROD021601,NOM_PROD21601,DES_PROD21601,3,2,459,4,2381,0,2005,18.78,S,436,550,I
PROD021602,NOM_PROD21602,DES_PROD21602,1,1,388,4,2853,0,2453,16.32,N,368,465,A
PROD021603,NOM_PROD21603,DES_PROD21603,4,2,347,3,3155,0,2708,16.52,S,329,416,I
PROD021604,NOM_PROD21604,DES_PROD21604,2,1,319,2,5201,0,4622,12.54,S,303,382,I
PROD021605,NOM_PROD21605,DES_PROD21605,1,3,382,4,3628,0,3127,16.05,S,362,458,I
PROD021606,NOM_PROD21606,DES_PROD21606,1,3,394,4,5798,0,4874,18.96,S,374,472,A
PROD021607,NOM_PROD21607,DES_PROD21607,1,2,60,4,5092,0,4344,17.24,N,57,72,I
PROD021608,NOM_PROD21608,DES_PROD21608,2,2,281,1,4179,0,3713,12.57,N,266,337,I
PROD021609,NOM_PROD21609,DES_PROD21609,2,3,333,3,5705,0,4934,15.64,S,316,399,I
PROD021610,NOM_PROD21610,DES_PROD21610,4,1,283,1,4289,0,3651,17.48,N,268,339,A
PROD021611,NOM_PROD21611,DES_PROD21611,1,1,124,2,3292,0,2968,10.93,S,117,148,I
PROD021612,NOM_PROD21612,DES_PROD21612,4,2,113,5,2563,0,2235,14.7,N,107,135,I
PROD021613,NOM_PROD21613,DES_PROD21613,5,2,315,1,2960,0,2624,12.81,N,299,378,A
PROD021614,NOM_PROD21614,DES_PROD21614,4,3,331,5,2286,0,1973,15.91,N,314,397,A
PROD021615,NOM_PROD21615,DES_PROD21615,1,2,103,3,3173,0,2693,17.83,S,97,123,A
PROD021616,NOM_PROD21616,DES_PROD21616,3,1,64,2,4001,0,3379,18.43,N,60,76,A
PROD021617,NOM_PROD21617,DES_PROD21617,5,3,25,1,3003,0,2605,15.3,N,23,30,A
PROD021618,NOM_PROD21618,DES_PROD21618,5,2,158,2,4460,0,3870,15.26,S,150,189,I
PROD021619,NOM_PROD21619,DES_PROD21619,5,1,255,4,5224,0,4363,19.75,N,242,306,I
PROD021620,NOM_PROD21620,DES_PROD21620,1,1,422,3,5187,0,4383,18.35,S,400,506,A
PROD021621,NOM_PROD21621,DES_PROD21621,1,1,29,4,3404,0,2841,19.82,S,27,34,A
PROD021622,NOM_PROD21622,DES_PROD21622,5,2,195,1,4702,0,3997,17.66,N,185,234,A
PROD021623,NOM_PROD21623,DES_PROD21623,1,2,281,1,5048,0,4469,12.96,S,266,337,A
PROD021624,NOM_PROD21624,DES_PROD21624,3,2,362,1,5362,0,4557,17.68,N,343,434,I
PROD021625,NOM_PROD21625,DES_PROD21625,3,2,208,1,2464,0,2063,19.44,S,197,249,I
PROD021626,NOM_PROD21626,DES_PROD21626,2,3,3,1,2628,0,2385,10.21,N,2,3,I
PROD021627,NOM_PROD21627,DES_PROD21627,5,2,184,5,3570,0,2997,19.12,S,174,220,A
PROD021628,NOM_PROD21628,DES_PROD21628,3,1,53,4,5628,0,4911,14.6,N,50,63,A
