codigo_elemnto,nmbre_elemnto,dscrpcion_elemnto,ctgria_elemnto,und_elemnto,exstncia_elemnto,bdga_elemnto,precio_venta_ac,precio_venta_an,costo_venta,mrgen_utldad,tiene_iva,stock_minimo,stock_maximo,estado
PROD012781,NOM_PROD12781,DES_PROD12781,1,3,314,4,3221,0,2774,16.14,N,298,376,A
PROD012782,NOM_PROD12782,DES_PROD12782,2,1,15,5,4620,0,3945,17.12,S,14,18,A
PROD012783,NOM_PROD12783,DES_PROD12783,3,1,196,3,2808,0,2416,16.24,S,186,235,I
PROD012784,NOM_PROD12784,DES_PROD12784,4,3,479,2,4429,0,3947,12.22,N,455,574,A
PROD012785,NOM_PROD12785,DES_PROD12785,4,1,367,4,3849,0,3220,19.55,N,348,440,A
PROD012786,NOM_PROD12786,DES_PROD12786,5,3,218,5,4806,0,4267,12.65,S,207,261,I
PROD012787,NOM_PROD12787,DES_PROD12787,5,3,380,5,4922,0,4408,11.68,N,361,456,I
PROD012788,NOM_PROD12788,DES_PROD12788,4,3,25,5,4211,0,3612,16.61,N,23,30,I
PROD012789,NOM_PROD12789,DES_PROD12789,5,1,51,1,4245,0,3691,15.02,N,48,61,A
PROD012790,NOM_PROD12790,DES_PROD12790,2,2,135,3,5299,0,4635,14.33,S,128,162,A
PROD012791,NOM_PROD12791,DES_PROD12791,5,2,399,3,4318,0,3833,12.66,S,379,478,A
PROD012792,NOM_PROD12792,DES_PROD12792,3,2,405,4,4669,0,4066,14.84,S,384,486,A
PROD012793,NOM_PROD12793,DES_PROD12793,3,1,356,1,2823,0,2446,15.45,S,338,427,A
PROD012794,NOM_PROD12794,DES_PROD12794,1,3,328,1,4200,0,3600,16.68,N,311,393,A
PROD012795,NOM_PROD12795,DES_PROD12795,5,3,323,5,4934,0,4413,11.81,N,306,387,A
PROD012796,NOM_PROD12796,DES_PROD12796,2,3,448,1,5511,0,4728,16.58,S,425,537,I
PROD012797,NOM_PROD12797,DES_PROD12797,4,3,425,5,3964,0,3502,13.2,N,403,510,A
PROD012798,NOM_PROD12798,DES_PROD12798,1,3,48,2,4211,0,3661,15.05,S,45,57,I
PROD012799,NOM_PROD12799,DES_PROD12799,3,3,193,4,4645,0,4003,16.06,N,183,231,A
PROD012800,NOM_PROD12800,DES_PROD12800,3,3,232,1,4958,0,4240,16.94,N,220,278,A
PROD012801,NOM_PROD12801,DES_PROD12801,5,3,129,4,2703,0,2451,10.29,S,122,154,A
PROD012802,NOM_PROD12802,DES_PROD12802,1,3,82,5,2771,0,2432,13.98,N,77,98,A
PROD012803,NOM_PROD12803,DES_PROD12803,3,2,423,4,4660,0,3965,17.54,S,401,507,I
PROD012804,NOM_PROD12804,DES_PROD12804,1,3,389,4,3708,0,3185,16.43,S,369,466,I
PROD012805,NOM_PROD12805,DES_PROD12805,4,3,132,4,4187,0,3587,16.73,S,125,158,A
PROD012806,NOM_PROD12806,DES_PROD12806,1,1,299,3,2907,0,2553,13.89,N,284,358,A
PROD012807,NOM_PROD12807,DES_PROD12807,5,3,471,5,4891,0,4100,19.3,S,447,565,I
PROD012808,NOM_PROD12808,DES_PROD12808,3,1,197,5,5300,0,4622,14.69,S,187,236,A
PROD012809,NOM_PROD12809,DES_PROD12809,2,2,342,5,2382,0,2083,14.4,S,324,410,A
PROD012810,NOM_PROD12810,DES_PROD12810,3,3,444,3,3131,0,2709,15.58,N,421,532,A
PROD012811,NOM_PROD12811,DES_PROD12811,2,3,398,5,5323,0,4686,13.61,S,378,477,I
PROD012812,NOM_PROD12812,DES_PROD12812,4,1,486,2,3374,0,2911,15.92,S,461,583,I
PROD012813,NOM_PROD12813,DES_PROD12813,4,3,58,2,3184,0,2670,19.27,S,55,69,I
PROD012814,NOM_PROD12814,DES_PROD12814,3,2,145,2,3538,0,3163,11.87,N,137,174,A
PROD012815,NOM_PROD12815,DES_PROD12815,4,3,499,4,4798,0,4361,10.03,N,474,598,A
PROD012816,NOM_PROD12816,DES_PROD12816,1,1,237,3,4406,0,3865,14.01,S,225,284,I
PROD012817,NOM_PROD12817,DES_PROD12817,1,1,41,1,3604,0,3039,18.62,N,38,49,A
PROD012818,NOM_PROD12818,DES_PROD12818,5,3,219,2,2502,0,2196,13.94,N,208,262,A
PROD012819,NOM_PROD12819,DES_PROD12819,4,3,74,3,2762,0,2433,13.53,N,70,88,I
PROD012820,NOM_PROD12820,DES_PROD12820,3,3,289,5,3025,0,2747,10.15,N,274,346,I
PROD012821,NOM_PROD12821,DES_PROD12821,4,1,386,4,4305,0,3657,17.72,S,366,463,A
PROD012822,NOM_PROD12822,DES_PROD12822,1,2,217,5,3524,0,2997,17.59,N,206,260,I
PROD012823,NOM_PROD12823,DES_PROD12823,2,3,437,2,2305,0,1939,18.89,S,415,524,A
PROD012824,NOM_PROD12824,DES_PROD12824,4,1,119,1,4242,0,3791,11.9,S,113,142,I
PROD012825,NOM_PROD12825,DES_PROD12825,4,2,68,1,4275,0,3684,16.06,N,64,81,I
PROD012826,NOM_PROD12826,DES_PROD12826,1,2,30,1,5580,0,4951,12.71,S,28,36,A
PROD012827,NOM_PROD12827,DES_PROD12827,4,1,498,4,4570,0,4103,11.4,N,473,597,I
PROD012828,NOM_PROD12828,DES_PROD12828,2,1,342,5,5677,0,4905,15.74,S,324,410,A
PROD012829,NOM_PROD12829,DES_PROD12829,5,1,493,1,5590,0,4929,13.43,S,468,591,A
PROD012830,NOM_PROD12830,DES_PROD12830,5,2,292,4,2875,0,2552,12.69,N,277,350,I
PROD012831,NOM_PROD12831,DES_PROD12831,1,1,249,5,5869,0,4970,18.1,S,236,298,A
PROD012832,NOM_PROD12832,DES_PROD12832,2,2,407,2,2280,0,1954,16.71,S,386,488,A
PROD012833,NOM_PROD12833,DES_PROD12833,3,2,98,3,5544,0,4845,14.44,N,93,117,I
PROD012834,NOM_PROD12834,DES_PROD12834,2,1,85,2,2900,0,2524,14.91,S,80,102,I
PROD012835,NOM_PROD12835,DES_PROD12835,5,1,358,2,4969,0,4142,19.97,S,340,429,A
PROD012836,NOM_PROD12836,DES_PROD12836,1,1,247,1,5539,0,4786,15.74,N,234,296,I
PROD012837,NOM_PROD12837,DES_PROD12837,3,3,342,3,4212,0,3714,13.42,N,324,410,A
PROD012838,NOM_PROD12838,DES_PROD12838,3,3,431,1,3966,0,3339,18.8,N,409,517,I
PROD012839,NOM_PROD12839,DES_PROD12839,3,3,336,5,5387,0,4873,10.56,N,319,403,I
PROD012840,NOM_PROD12840,DES_PROD12840,4,2,498,1,5588,0,5000,11.76,S,473,597,I
PROD012841,NOM_PROD12841,DES_PROD12841,2,3,140,1,5589,0,4690,19.18,N,133,168,I
PROD012842,NOM_PROD12842,DES_PROD12842,2,1,181,3,3818,0,3343,14.23,S,171,217,I
PROD012843,NOM_PROD12843,DES_PROD12843,2,1,418,1,2755,0,2387,15.42,S,397,501,I
PROD012844,NOM_PROD12844,DES_PROD12844,4,1,200,3,4008,0,3413,17.45,N,190,240,I
PROD012845,NOM_PROD12845,DES_PROD12845,1,1,172,3,2997,0,2681,11.79,S,163,206,I
PROD012846,NOM_PROD12846,DES_PROD12846,2,2,75,1,4016,0,3427,17.2,N,71,90,A
PROD012847,NOM_PROD12847,DES_PROD12847,5,3,338,4,5010,0,4362,14.86,N,321,405,I
PROD012848,NOM_PROD12848,DES_PROD12848,1,2,205,2,3069,0,2593,18.39,S,194,246,I
PROD012849,NOM_PROD12849,DES_PROD12849,2,1,281,5,5440,0,4616,17.86,N,266,337,I
PROD012850,NOM_PROD12850,DES_PROD12850,4,3,443,3,5315,0,4656,14.17,N,420,531,A
PROD012851,NOM_PROD12851,DES_PROD12851,2,2,316,3,2827,0,2405,17.58,N,300,379,A
PROD012852,NOM_PROD12852,DES_PROD12852,1,1,241,1,5933,0,4992,18.86,N,228,289,I
PROD012853,NOM_PROD12853,DES_PROD12853,4,2,66,3,4989,0,4472,11.57,S,62,79,I
PROD012854,NOM_PROD12854,DES_PROD12854,3,1,105,3,3360,0,3012,11.57,S,99,126,A
PROD012855,NOM_PROD12855,DES_PROD12855,4,1,200,3,4619,0,3888,18.82,S,190,240,A
PROD012856,NOM_PROD12856,DES_PROD12856,1,1,454,4,3461,0,3067,12.86,N,431,544,I
PROD012857,NOM_PROD12857,DES_PROD12857,5,1,489,5,3838,0,3329,15.29,S,464,586,I
PROD012858,NOM_PROD12858,DES_PROD12858,5,2,98,3,3457,0,3033,14.0,S,93,117,I
PROD012859,NOM_PROD12859,DES_PROD12859,2,1,141,5,4904,0,4109,19.37,N,133,169,I
PROD012860,NOM_PROD12860,DES_PROD12860,4,2,171,4,5198,0,4441,17.06,N,162,205,A
PROD012861,NOM_PROD12861,DES_PROD12861,1,2,203,4,3445,0,2965,16.21,N,192,243,A
PROD012862,NOM_PROD12862,DES_PROD12862,5,2,180,3,2617,0,2213,18.26,S,171,216,I
PROD012863,NOM_PROD12863,DES_PROD12863,4,3,436,3,4446,0,3880,14.6,N,414,523,A
PROD012864,NOM_PROD12864,DES_PROD12864,5,1,98,5,2842,0,2467,15.23,S,93,117,A
PROD012865,NOM_PROD12865,DES_PROD12865,4,2,301,3,5854,0,4963,17.97,S,285,361,A
PROD012866,NOM_PROD12866,DES_PROD12866,5,2,165,3,3151,0,2851,10.54,S,156,198,I
PROD012867,NOM_PROD12867,DES_PROD12867,1,1,285,4,5078,0,4553,11.55,S,270,342,A
PROD012868,NOM_PROD12868,DES_PROD12868,4,1,345,1,2430,0,2077,17.04,N,327,414,A
PROD012869,NOM_PROD12869,DES_PROD12869,1,2,464,4,5400,0,4655,16.02,S,440,556,I
PROD012870,NOM_PROD12870,DES_PROD12870,2,2,439,1,5702,0,4753,19.97,N,417,526,A
PROD012871,NOM_PROD12871,DES_PROD12871,3,1,302,4,2857,0,2412,18.47,S,286,362,A
PROD012872,NOM_PROD12872,DES_PROD12872,3,2,102,1,3886,0,3473,11.92,N,96,122,I
PROD012873,NOM_PROD12873,DES_PROD12873,4,2,247,5,3968,0,3363,17.99,S,234,296,A
PROD012874,NOM_PROD12874,DES_PROD12874,3,3,64,1,3988,0,3489,14.31,S,60,76,A
PROD012875,NOM_PROD12875,DES_PROD12875,1,2,471,2,5340,0,4469,19.5,N,447,565,I
PROD012876,NOM_PROD12876,DES_PROD12876,2,3,498,2,4871,0,4169,16.84,S,473,597,I
PROD012877,NOM_PROD12877,DES_PROD12877,5,1,262,4,2414,0,2082,15.95,N,248,314,I
PROD012878,NOM_PROD12878,DES_PROD12878,5,3,270,5,3879,0,3238,19.8,S,256,324,A
PROD012879,NOM_PROD12879,DES_PROD12879,2,2,81,3,3597,0,3151,14.16,S,76,97,A
PROD012880,NOM_PROD12880,DES_PROD12880,5,3,377,4,5503,0,4861,13.21,S,358,452,A
PROD012881,NOM_PROD12881,DES_PROD12881,3,2,491,3,2491,0,2086,19.45,N,466,589,A
PROD012882,NOM_PROD12882,DES_PROD12882,5,3,1,3,4166,0,3583,16.29,N,0,1,I
PROD012883,NOM_PROD12883,DES_PROD12883,4,1,73,2,4316,0,3911,10.36,S,69,87,I
PROD012884,NOM_PROD12884,DES_PROD12884,4,3,236,4,2854,0,2436,17.19,N,224,283,I
PROD012885,NOM_PROD12885,DES_PROD12885,2,3,154,3,5012,0,4553,10.09,S,146,184,I
PROD012886,NOM_PROD12886,DES_PROD12886,5,2,423,1,3917,0,3331,17.62,S,401,507,A
PROD012887,NOM_PROD12887,DES_PROD12887,4,1,167,2,3662,0,3253,12.59,N,158,200,I
PROD012888,NOM_PROD12888,DES_PROD12888,3,2,459,3,5242,0,4613,13.64,S,436,550,I
PROD012889,NOM_PROD12889,DES_PROD12889,1,1,95,2,4525,0,4019,12.6,S,90,114,A
PROD012890,NOM_PROD12890,DES_PROD12890,1,2,454,5,5209,0,4725,10.26,S,431,544,A
PROD012891,NOM_PROD12891,DES_PROD12891,3,3,93,4,2300,0,2087,10.24,S,88,111,A
PROD012892,NOM_PROD12892,DES_PROD12892,4,3,446,1,4877,0,4361,11.85,S,423,535,I
PROD012893,NOM_PROD12893,DES_PROD12893,3,1,339,1,5417,0,4790,13.09,S,322,406,A
PROD012894,NOM_PROD12894,DES_PROD12894,4,1,268,2,5193,0,4613,12.59,N,254,321,A
PROD012895,NOM_PROD12895,DES_PROD12895,4,3,289,2,2482,0,2254,10.12,S,274,346,A
PROD012896,NOM_PROD12896,DES_PROD12896,3,2,123,1,2703,0,2396,12.85,S,116,147,A
PROD012897,NOM_PROD12897,DES_PROD12897,5,1,191,1,3878,0,3397,14.18,S,181,229,I
PROD012898,NOM_PROD12898,DES_PROD12898,4,2,324,1,2461,0,2081,18.3,S,307,388,A
PROD012899,NOM_PROD12899,DES_PROD12899,4,3,436,5,5297,0,4720,12.23,S,414,523,I
PROD012900,NOM_PROD12900,DES_PROD12900,1,2,176,5,2961,0,2640,12.16,S,167,211,I
PROD012901,NOM_PROD12901,DES_PROD12901,1,3,367,1,4611,0,4019,14.74,S,348,440,I
PROD012902,NOM_PROD12902,DES_PROD12902,4,2,120,5,2451,0,2049,19.62,N,114,144,I
PROD012903,NOM_PROD12903,DES_PROD12903,5,1,298,2,5164,0,4543,13.68,S,283,357,A
PROD012904,NOM_PROD12904,DES_PROD12904,3,3,391,3,4817,0,4045,19.09,N,371,469,A
PROD012905,NOM_PROD12905,DES_PROD12905,5,3,157,4,3186,0,2839,12.24,N,149,188,A
PROD012906,NOM_PROD12906,DES_PROD12906,1,3,161,1,4246,0,3663,15.93,N,152,193,I
PROD012907,NOM_PROD12907,DES_PROD12907,5,1,328,3,4683,0,4118,13.73,S,311,393,I
PROD012908,NOM_PROD12908,DES_PROD12908,4,3,453,5,2513,0,2101,19.65,S,430,543,I
PROD012909,NOM_PROD12909,DES_PROD12909,3,1,134,5,3384,0,2908,16.4,S,127,160,I
PROD012910,NOM_PROD12910,DES_PROD12910,1,3,227,5,4407,0,3827,15.16,N,215,272,A
PROD012911,NOM_PROD12911,DES_PROD12911,5,2,311,4,4042,0,3390,19.25,S,295,373,A
PROD012912,NOM_PROD12912,DES_PROD12912,3,3,129,5,4193,0,3687,13.74,S,122,154,I
PROD012913,NOM_PROD12913,DES_PROD12913,2,1,481,1,4784,0,4208,13.71,N,456,577,A
PROD012914,NOM_PROD12914,DES_PROD12914,1,3,94,3,4892,0,4132,18.41,S,89,112,A
PROD012915,NOM_PROD12915,DES_PROD12915,4,1,461,5,2231,0,1985,12.43,S,437,553,A
PROD012916,NOM_PROD12916,DES_PROD12916,4,1,355,2,3847,0,3252,18.3,N,337,426,I
PROD012917,NOM_PROD12917,DES_PROD12917,2,3,426,5,3451,0,3093,11.58,N,404,511,I
PROD012918,NOM_PROD12918,DES_PROD12918,2,3,243,1,2321,0,1984,17.03,N,230,291,A
PROD012919,NOM_PROD12919,DES_PROD12919,3,2,9,5,3810,0,3210,18.7,N,8,10,A
PROD012920,NOM_PROD12920,DES_PROD12920,3,1,261,3,4437,0,3706,19.75,S,247,313,I
PROD012921,NOM_PROD12921,DES_PROD12921,4,1,447,5,5344,0,4554,17.36,S,424,536,A
PROD012922,NOM_PROD12922,DES_PROD12922,4,3,198,4,5257,0,4407,19.3,S,188,237,A
PROD012923,NOM_PROD12923,DES_PROD12923,4,1,207,5,4059,0,3618,12.19,N,196,248,I
PROD012924,NOM_PROD12924,DES_PROD12924,2,2,349,2,4981,0,4328,15.1,N,331,418,I
PROD012925,NOM_PROD12925,DES_PROD12925,3,3,235,3,3755,0,3207,17.11,N,223,282,I
PROD012926,NOM_PROD12926,DES_PROD12926,5,1,446,3,3979,0,3420,16.35,S,423,535,A
PROD012927,NOM_PROD12927,DES_PROD12927,4,2,461,2,3141,0,2840,10.63,N,437,553,A
PROD012928,NOM_PROD12928,DES_PROD12928,3,2,296,2,4854,0,4276,13.54,N,281,355,A
PROD012929,NOM_PROD12929,DES_PROD12929,3,2,247,3,5590,0,4955,12.82,N,234,296,I
PROD012930,NOM_PROD12930,DES_PROD12930,3,2,366,4,3366,0,2834,18.78,S,347,439,A
PROD012931,NOM_PROD12931,DES_PROD12931,1,1,285,4,4654,0,4057,14.73,S,270,342,I
PROD012932,NOM_PROD12932,DES_PROD12932,5,2,461,3,4285,0,3796,12.89,S,437,553,I
PROD012933,NOM_PROD12933,DES_PROD12933,2,3,398,4,4575,0,3874,18.1,N,378,477,I
PROD012934,NOM_PROD12934,DES_PROD12934,3,3,92,2,3529,0,3047,15.83,S,87,110,A
PROD012935,NOM_PROD12935,DES_PROD12935,2,3,239,3,3953,0,3593,10.03,N,227,286,I
PROD012936,NOM_PROD12936,DES_PROD12936,5,1,8,4,5444,0,4838,12.54,S,7,9,I
PROD012937,NOM_PROD12937,DES_PROD12937,3,2,25,2,5790,0,4826,19.98,S,23,30,I
PROD012938,NOM_PROD12938,DES_PROD12938,1,3,340,4,2870,0,2576,11.42,S,323,408,A
PROD012939,NOM_PROD12939,DES_PROD12939,1,1,205,1,2234,0,2007,11.36,N,194,246,A
PROD012940,NOM_PROD12940,DES_PROD12940,2,1,234,5,4338,0,3813,13.79,S,222,280,I
PROD012941,NOM_PROD12941,DES_PROD12941,3,2,322,3,4894,0,4156,17.77,S,305,386,A
PROD012942,NOM_PROD12942,DES_PROD12942,1,2,474,5,3376,0,3057,10.45,S,450,568,I
PROD012943,NOM_PROD12943,DES_PROD12943,2,1,29,1,2969,0,2507,18.46,N,27,34,I
PROD012944,NOM_PROD12944,DES_PROD12944,4,3,482,3,2350,0,2121,10.82,S,457,578,A
PROD012945,NOM_PROD12945,DES_PROD12945,2,1,39,4,3415,0,2949,15.83,N,37,46,I
PROD012946,NOM_PROD12946,DES_PROD12946,4,3,216,3,2666,0,2383,11.89,N,205,259,I
PROD012947,NOM_PROD12947,DES_PROD12947,2,3,339,4,4974,0,4242,17.27,S,322,406,I
PROD012948,NOM_PROD12948,DES_PROD12948,1,2,106,3,4736,0,4123,14.89,N,100,127,A
PROD012949,NOM_PROD12949,DES_PROD12949,4,2,477,3,3600,0,3178,13.29,N,453,572,I
PROD012950,NOM_PROD12950,DES_PROD12950,3,2,22,5,5226,0,4517,15.7,N,20,26,A
PROD012951,NOM_PROD12951,DES_PROD12951,1,3,51,2,2504,0,2176,15.1,N,48,61,A
PROD012952,NOM_PROD12952,DES_PROD12952,4,3,438,5,4349,0,3775,15.22,S,416,525,I
PROD012953,NOM_PROD12953,DES_PROD12953,5,3,496,3,5579,0,4987,11.88,N,471,595,A
PROD012954,NOM_PROD12954,DES_PROD12954,5,3,116,4,5376,0,4545,18.29,S,110,139,I
PROD012955,NOM_PROD12955,DES_PROD12955,5,1,292,5,5136,0,4526,13.48,S,277,350,I
PROD012956,NOM_PROD12956,DES_PROD12956,4,3,213,3,3519,0,3112,13.11,N,202,255,I
PROD012957,NOM_PROD12957,DES_PROD12957,3,1,195,5,2662,0,2407,10.6,N,185,234,A
PROD012958,NOM_PROD12958,DES_PROD12958,2,3,45,1,5393,0,4601,17.22,S,42,54,I
PROD012959,NOM_PROD12959,DES_PROD12959,5,1,164,1,3176,0,2765,14.88,S,155,196,I
PROD012960,NOM_PROD12960,DES_PROD12960,5,3,128,3,3825,0,3361,13.83,N,121,153,I
PROD012961,NOM_PROD12961,DES_PROD12961,5,1,461,3,4313,0,3805,13.37,N,437,553,A
PROD012962,NOM_PROD12962,DES_PROD12962,4,3,487,5,4365,0,3863,13.01,S,462,584,I
PROD012963,NOM_PROD12963,DES_PROD12963,5,3,359,3,2752,0,2370,16.12,N,341,430,I
PROD012964,NOM_PROD12964,DES_PROD12964,2,1,181,5,5332,0,4722,12.92,N,171,217,A
PROD012965,NOM_PROD12965,DES_PROD12965,3,2,370,4,2894,0,2503,15.64,S,351,444,I
PROD012966,NOM_PROD12966,DES_PROD12966,5,3,125,4,4408,0,3994,10.38,S,118,150,I
PROD012967,NOM_PROD12967,DES_PROD12967,2,2,246,2,5565,0,4837,15.06,S,233,295,A
PROD012968,NOM_PROD12968,DES_PROD12968,4,2,314,3,3830,0,3323,15.27,N,298,376,I
PROD012969,NOM_PROD12969,DES_PROD12969,4,1,280,2,2323,0,2040,13.9,N,266,336,I
PROD012970,NOM_PROD12970,DES_PROD12970,2,2,190,4,3381,0,2925,15.62,S,180,228,A
PROD012971,NOM_PROD12971,DES_PROD12971,4,2,150,4,2714,0,2426,11.91,S,142,180,A
PROD012972,NOM_PROD12972,DES_PROD12972,5,1,386,4,5471,0,4890,11.89,N,366,463,A
PROD012973,NOM_PROD12973,DES_PROD12973,3,1,317,2,3651,0,3189,14.5,N,301,380,I
PROD012974,NOM_PROD12974,DES_PROD12974,5,3,407,5,4355,0,3924,10.99,N,386,488,I
PROD012975,NOM_PROD12975,DES_PROD12975,5,1,72,2,5103,0,4282,19.19,N,68,86,I
PROD012976,NOM_PROD12976,DES_PROD12976,1,1,63,5,4582,0,4056,12.99,S,59,75,A
PROD012977,NOM_PROD12977,DES_PROD12977,2,1,353,1,4712,0,4219,11.7,S,335,423,I
PROD012978,NOM_PROD12978,DES_PROD12978,3,1,324,5,2363,0,2104,12.33,N,307,388,I
PROD012979,NOM_PROD12979,DES_PROD12979,4,3,278,5,3037,0,2632,15.4,N,264,333,I
PROD012980,NOM_PROD12980,DES_PROD12980,2,3,459,3,3773,0,3168,19.1,N,436,550,I
PROD012981,NOM_PROD12981,DES_PROD12981,3,3,436,5,4260,0,3645,16.88,S,414,523,I
PROD012982,NOM_PROD12982,DES_PROD12982,3,1,105,4,4162,0,3726,11.72,S,99,126,A
PROD012983,NOM_PROD12983,DES_PROD12983,2,2,353,3,3485,0,3143,10.91,S,335,423,I
PROD012984,NOM_PROD12984,DES_PROD12984,2,2,233,2,2878,0,2560,12.45,N,221,279,A
PROD012985,NOM_PROD12985,DES_PROD12985,2,1,266,1,4405,0,3883,13.46,N,252,319,A
PROD012986,NOM_PROD12986,DES_PROD12986,4,2,285,1,3563,0,3214,10.86,N,270,342,A
PROD012987,NOM_PROD12987,DES_PROD12987,5,1,222,4,4642,0,3976,16.77,N,210,266,A
PROD012988,NOM_PROD12988,DES_PROD12988,5,1,82,5,5071,0,4528,12.01,S,77,98,A
PROD012989,NOM_PROD12989,DES_PROD12989,5,2,118,4,4193,0,3748,11.89,N,112,141,I
PROD012990,NOM_PROD12990,DES_PROD12990,2,3,164,1,4832,0,4147,16.53,N,155,196,A
PROD012991,NOM_PROD12991,DES_PROD12991,5,3,269,4,2565,0,2232,14.95,S,255,322,A
PROD012992,NOM_PROD12992,DES_PROD12992,1,3,374,2,4569,0,4088,11.77,N,355,448,I
PROD012993,NOM_PROD12993,DES_PROD12993,5,1,316,2,3254,0,2790,16.64,N,300,379,A
PROD012994,NOM_PROD12994,DES_PROD12994,1,1,401,4,2793,0,2354,18.67,S,380,481,A
PROD012995,NOM_PROD12995,DES_PROD12995,1,2,231,5,5102,0,4349,17.33,S,219,277,A
PROD012996,NOM_PROD12996,DES_PROD12996,1,1,69,5,5952,0,4996,19.14,N,65,82,I
PROD012997,NOM_PROD12997,DES_PROD12997,2,3,289,2,3614,0,3228,11.97,N,274,346,A
PROD012998,NOM_PROD12998,DES_PROD12998,5,3,205,5,2800,0,2412,16.09,S,194,246,A
PROD012999,NOM_PROD12999,DES_PROD12999,3,1,313,2,3771,0,3325,13.44,S,297,375,A
PROD013000,NOM_PROD13000,DES_PROD13000,3,1,124,5,5009,0,4255,17.74,N,117,148,I
PROD013001,NOM_PROD13001,DES_PROD13001,5,1,459,1,5421,0,4757,13.97,N,436,550,I
PROD013002,NOM_PROD13002,DES_PROD13002,3,2,138,3,3393,0,2912,16.53,S,131,165,I
PROD013003,NOM_PROD13003,DES_PROD13003,5,1,364,2,5918,0,4977,18.91,N,345,436,A
PROD013004,NOM_PROD13004,DES_PROD13004,5,2,341,5,2635,0,2238,17.78,N,323,409,I
PROD013005,NOM_PROD13005,DES_PROD13005,1,1,235,5,4348,0,3672,18.42,N,223,282,A
PROD013006,NOM_PROD13006,DES_PROD13006,1,2,493,3,5242,0,4698,11.58,S,468,591,I
PROD013007,NOM_PROD13007,DES_PROD13007,5,2,103,5,2501,0,2169,15.33,N,97,123,I
PROD013008,NOM_PROD13008,DES_PROD13008,4,1,268,3,2339,0,2011,16.32,S,254,321,I
PROD013009,NOM_PROD13009,DES_PROD13009,4,3,398,5,4437,0,3907,13.58,N,378,477,I
PROD013010,NOM_PROD13010,DES_PROD13010,3,1,420,4,4658,0,4152,12.2,N,399,504,I
PROD013011,NOM_PROD13011,DES_PROD13011,5,3,200,4,3411,0,3036,12.38,N,190,240,A
PROD013012,NOM_PROD13012,DES_PROD13012,2,3,279,5,3360,0,2943,14.18,N,265,334,I
PROD013013,NOM_PROD13013,DES_PROD13013,1,3,150,3,4542,0,3824,18.78,N,142,180,I
PROD013014,NOM_PROD13014,DES_PROD13014,1,3,1,2,3278,0,2735,19.89,N,0,1,I
PROD013015,NOM_PROD13015,DES_PROD13015,3,2,225,4,2547,0,2156,18.16,N,213,270,A
PROD013016,NOM_PROD13016,DES_PROD13016,5,2,135,2,3691,0,3315,11.35,S,128,162,I
PROD013017,NOM_PROD13017,DES_PROD13017,4,2,77,2,4557,0,4142,10.02,N,73,92,I
PROD013018,NOM_PROD13018,DES_PROD13018,4,1,371,2,4632,0,4053,14.31,S,352,445,I
PROD013019,NOM_PROD13019,DES_PROD13019,4,3,480,5,3657,0,3280,11.51,N,456,576,I
PROD013020,NOM_PROD13020,DES_PROD13020,5,3,82,3,5183,0,4551,13.89,S,77,98,I
PROD013021,NOM_PROD13021,DES_PROD13021,1,2,147,3,4116,0,3608,14.09,S,139,176,A
PROD013022,NOM_PROD13022,DES_PROD13022,4,2,329,3,4018,0,3542,13.46,N,312,394,A
PROD013023,NOM_PROD13023,DES_PROD13023,1,1,208,2,3678,0,3282,12.08,N,197,249,I
PROD013024,NOM_PROD13024,DES_PROD13024,1,3,398,4,3151,0,2635,19.6,S,378,477,I
PROD013025,NOM_PROD13025,DES_PROD13025,1,3,112,1,3643,0,3307,10.18,S,106,134,I
PROD013026,NOM_PROD13026,DES_PROD13026,4,1,477,1,3176,0,2834,12.09,S,453,572,I
PROD013027,NOM_PROD13027,DES_PROD13027,2,1,300,1,3022,0,2578,17.25,N,285,360,A
PROD013028,NOM_PROD13028,DES_PROD13028,5,1,136,4,4080,0,3577,14.08,S,129,163,A
PROD013029,NOM_PROD13029,DES_PROD13029,2,1,408,5,3951,0,3388,16.62,S,387,489,A
PROD013030,NOM_PROD13030,DES_PROD13030,3,3,261,3,4661,0,4062,14.76,N,247,313,I
PROD013031,NOM_PROD13031,DES_PROD13031,1,3,447,5,5657,0,4877,16.01,N,424,536,I
PROD013032,NOM_PROD13032,DES_PROD13032,5,1,215,3,5683,0,4740,19.91,N,204,258,I
PROD013033,NOM_PROD13033,DES_PROD13033,4,2,248,4,4920,0,4279,14.99,N,235,297,I
PROD013034,NOM_PROD13034,DES_PROD13034,3,3,98,1,3978,0,3349,18.8,N,93,117,A
PROD013035,NOM_PROD13035,DES_PROD13035,4,1,310,2,4724,0,4058,16.43,S,294,372,A
PROD013036,NOM_PROD13036,DES_PROD13036,1,3,461,1,3739,0,3314,12.84,S,437,553,A
PROD013037,NOM_PROD13037,DES_PROD13037,4,3,433,3,5661,0,4945,14.48,S,411,519,A
PROD013038,NOM_PROD13038,DES_PROD13038,2,2,363,3,5616,0,4802,16.96,N,344,435,A
PROD013039,NOM_PROD13039,DES_PROD13039,4,3,399,3,5185,0,4504,15.13,S,379,478,A
PROD013040,NOM_PROD13040,DES_PROD13040,5,1,478,2,2173,0,1937,12.22,N,454,573,A
PROD013041,NOM_PROD13041,DES_PROD13041,2,3,313,5,3325,0,2982,11.53,N,297,375,A
