codigo_elemnto,nmbre_elemnto,dscrpcion_elemnto,ctgria_elemnto,und_elemnto,exstncia_elemnto,bdga_elemnto,precio_venta_ac,precio_venta_an,costo_venta,mrgen_utldad,tiene_iva,stock_minimo,stock_maximo,estado
PROD052119,NOM_PROD52119,DES_PROD52119,3,2,154,2,5071,0,4535,11.83,N,146,184,I
PROD052120,NOM_PROD52120,DES_PROD52120,1,3,89,3,4404,0,3964,11.11,S,84,106,I
PROD052121,NOM_PROD52121,DES_PROD52121,2,2,79,3,5143,0,4585,12.19,S,75,94,I
PROD052122,NOM_PROD52122,DES_PROD52122,2,1,453,4,2661,0,2221,19.82,S,430,543,I
PROD052123,NOM_PROD52123,DES_PROD52123,3,3,103,5,3183,0,2804,13.54,N,97,123,A
PROD052124,NOM_PROD52124,DES_PROD52124,2,3,233,2,3721,0,3202,16.22,N,221,279,A
PROD052125,NOM_PROD52125,DES_PROD52125,1,1,143,1,3228,0,2912,10.88,N,135,171,I
PROD052126,NOM_PROD52126,DES_PROD52126,5,1,194,5,3436,0,3075,11.76,S,184,232,A
PROD052127,NOM_PROD52127,DES_PROD52127,5,3,65,3,2376,0,2003,18.65,N,61,78,I
PROD052128,NOM_PROD52128,DES_PROD52128,4,3,343,3,4223,0,3647,15.8,N,325,411,I
PROD052129,NOM_PROD52129,DES_PROD52129,2,1,100,2,4939,0,4388,12.56,S,95,120,A
PROD052130,NOM_PROD52130,DES_PROD52130,4,3,177,3,5481,0,4709,16.41,N,168,212,A
PROD052131,NOM_PROD52131,DES_PROD52131,3,1,315,3,5123,0,4354,17.67,S,299,378,A
PROD052132,NOM_PROD52132,DES_PROD52132,3,1,249,5,2958,0,2484,19.09,N,236,298,A
PROD052133,NOM_PROD52133,DES_PROD52133,5,3,440,2,3654,0,3273,11.66,S,418,528,A
PROD052134,NOM_PROD52134,DES_PROD52134,3,1,401,5,3043,0,2599,17.11,S,380,481,A
PROD052135,NOM_PROD52135,DES_PROD52135,4,2,453,1,4465,0,3840,16.3,S,430,543,A
PROD052136,NOM_PROD52136,DES_PROD52136,1,3,116,2,4702,0,4032,16.62,S,110,139,A
PROD052137,NOM_PROD52137,DES_PROD52137,5,1,121,3,3058,0,2768,10.48,S,114,145,A
PROD052138,NOM_PROD52138,DES_PROD52138,4,3,78,3,4984,0,4278,16.52,S,74,93,I
PROD052139,NOM_PROD52139,DES_PROD52139,5,2,421,4,4522,0,4004,12.95,S,399,505,A
PROD052140,NOM_PROD52140,DES_PROD52140,5,1,128,5,4235,0,3797,11.55,N,121,153,A
PROD052141,NOM_PROD52141,DES_PROD52141,3,2,411,3,5731,0,4905,16.84,N,390,493,I
PROD052142,NOM_PROD52142,DES_PROD52142,1,2,358,5,5503,0,4940,11.41,N,340,429,I
PROD052143,NOM_PROD52143,DES_PROD52143,5,3,276,5,5269,0,4426,19.06,S,262,331,A
PROD052144,NOM_PROD52144,DES_PROD52144,1,3,282,1,4246,0,3684,15.28,N,267,338,I
PROD052145,NOM_PROD52145,DES_PROD52145,4,2,479,5,2383,0,2153,10.7,N,455,574,A
PROD052146,NOM_PROD52146,DES_PROD52146,4,2,287,4,4775,0,4100,16.48,S,272,344,A
PROD052147,NOM_PROD52147,DES_PROD52147,4,3,372,4,4915,0,4465,10.1,N,353,446,I
PROD052148,NOM_PROD52148,DES_PROD52148,1,1,425,1,4874,0,4279,13.92,N,403,510,I
PROD052149,NOM_PROD52149,DES_PROD52149,3,3,104,3,2971,0,2485,19.57,S,98,124,I
PROD052150,NOM_PROD52150,DES_PROD52150,5,3,61,5,3695,0,3101,19.16,N,57,73,I
PROD052151,NOM_PROD52151,DES_PROD52151,2,2,438,5,2890,0,2434,18.75,N,416,525,A
PROD052152,NOM_PROD52152,DES_PROD52152,5,2,363,4,4234,0,3729,13.55,N,344,435,I
PROD052153,NOM_PROD52153,DES_PROD52153,4,2,373,3,3190,0,2820,13.13,N,354,447,I
PROD052154,NOM_PROD52154,DES_PROD52154,4,3,391,4,3568,0,3123,14.26,S,371,469,I
PROD052155,NOM_PROD52155,DES_PROD52155,3,2,215,3,4549,0,3799,19.75,S,204,258,I
PROD052156,NOM_PROD52156,DES_PROD52156,2,1,63,5,2664,0,2286,16.57,S,59,75,A
PROD052157,NOM_PROD52157,DES_PROD52157,2,3,437,4,4673,0,3903,19.73,N,415,524,I
PROD052158,NOM_PROD52158,DES_PROD52158,5,2,268,4,5191,0,4516,14.96,N,254,321,I
PROD052159,NOM_PROD52159,DES_PROD52159,4,1,480,2,4239,0,3769,12.49,S,456,576,I
PROD052160,NOM_PROD52160,DES_PROD52160,5,3,200,3,3447,0,2963,16.35,S,190,240,A
PROD052161,NOM_PROD52161,DES_PROD52161,2,1,148,4,3137,0,2733,14.8,N,140,177,A
PROD052162,NOM_PROD52162,DES_PROD52162,4,1,78,1,4522,0,4043,11.87,S,74,93,I
PROD052163,NOM_PROD52163,DES_PROD52163,2,3,484,5,2610,0,2361,10.58,N,459,580,A
PROD052164,NOM_PROD52164,DES_PROD52164,3,2,224,5,3746,0,3315,13.02,S,212,268,I
PROD052165,NOM_PROD52165,DES_PROD52165,1,1,249,3,5007,0,4223,18.57,S,236,298,A
PROD052166,NOM_PROD52166,DES_PROD52166,3,3,54,1,5726,0,4868,17.63,N,51,64,A
PROD052167,NOM_PROD52167,DES_PROD52167,4,1,54,5,3931,0,3482,12.9,N,51,64,I
PROD052168,NOM_PROD52168,DES_PROD52168,3,1,91,2,3107,0,2684,15.78,S,86,109,A
PROD052169,NOM_PROD52169,DES_PROD52169,1,2,366,1,3713,0,3367,10.28,N,347,439,A
PROD052170,NOM_PROD52170,DES_PROD52170,1,3,2,2,2493,0,2187,14.0,N,1,2,I
PROD052171,NOM_PROD52171,DES_PROD52171,2,2,140,2,5068,0,4353,16.43,S,133,168,A
PROD052172,NOM_PROD52172,DES_PROD52172,3,2,320,4,5546,0,4950,12.06,N,304,384,I
PROD052173,NOM_PROD52173,DES_PROD52173,5,1,232,3,3306,0,2935,12.66,N,220,278,A
PROD052174,NOM_PROD52174,DES_PROD52174,2,2,246,1,4359,0,3957,10.17,N,233,295,A
PROD052175,NOM_PROD52175,DES_PROD52175,3,1,375,5,3372,0,2856,18.08,N,356,450,I
PROD052176,NOM_PROD52176,DES_PROD52176,3,2,362,1,2284,0,2062,10.77,S,343,434,A
PROD052177,NOM_PROD52177,DES_PROD52177,4,1,184,2,2771,0,2368,17.06,N,174,220,A
PROD052178,NOM_PROD52178,DES_PROD52178,4,1,207,1,4724,0,4293,10.06,N,196,248,I
PROD052179,NOM_PROD52179,DES_PROD52179,3,2,371,1,4808,0,4053,18.63,S,352,445,A
PROD052180,NOM_PROD52180,DES_PROD52180,2,1,441,3,3482,0,3117,11.71,N,418,529,I
PROD052181,NOM_PROD52181,DES_PROD52181,1,2,175,5,2374,0,2156,10.14,N,166,210,A
PROD052182,NOM_PROD52182,DES_PROD52182,2,2,7,2,2962,0,2675,10.73,S,6,8,I
PROD052183,NOM_PROD52183,DES_PROD52183,2,3,430,5,2576,0,2184,17.97,N,408,516,I
PROD052184,NOM_PROD52184,DES_PROD52184,5,3,32,4,4938,0,4256,16.04,S,30,38,I
PROD052185,NOM_PROD52185,DES_PROD52185,1,1,499,5,2285,0,1926,18.64,N,474,598,I
PROD052186,NOM_PROD52186,DES_PROD52186,5,3,118,4,3459,0,2996,15.46,N,112,141,I
PROD052187,NOM_PROD52187,DES_PROD52187,1,3,238,2,2726,0,2472,10.3,N,226,285,A
PROD052188,NOM_PROD52188,DES_PROD52188,5,2,63,1,3975,0,3474,14.44,S,59,75,I
PROD052189,NOM_PROD52189,DES_PROD52189,1,2,374,2,3457,0,2913,18.68,N,355,448,A
PROD052190,NOM_PROD52190,DES_PROD52190,3,3,368,3,5395,0,4839,11.5,S,349,441,I
PROD052191,NOM_PROD52191,DES_PROD52191,3,3,218,4,2275,0,2065,10.17,S,207,261,A
PROD052192,NOM_PROD52192,DES_PROD52192,2,2,410,1,4414,0,3892,13.42,S,389,492,I
PROD052193,NOM_PROD52193,DES_PROD52193,3,1,311,1,3502,0,2965,18.13,S,295,373,A
PROD052194,NOM_PROD52194,DES_PROD52194,2,3,461,3,4565,0,3997,14.23,S,437,553,A
PROD052195,NOM_PROD52195,DES_PROD52195,4,2,2,2,4360,0,3804,14.63,S,1,2,A
PROD052196,NOM_PROD52196,DES_PROD52196,5,1,263,3,3479,0,2930,18.75,N,249,315,A
PROD052197,NOM_PROD52197,DES_PROD52197,5,2,293,5,5103,0,4365,16.91,N,278,351,I
PROD052198,NOM_PROD52198,DES_PROD52198,3,1,389,4,2712,0,2379,14.0,N,369,466,A
PROD052199,NOM_PROD52199,DES_PROD52199,1,3,495,5,3002,0,2729,10.02,N,470,594,A
PROD052200,NOM_PROD52200,DES_PROD52200,2,3,223,4,2462,0,2058,19.67,S,211,267,A
PROD052201,NOM_PROD52201,DES_PROD52201,5,2,287,2,3919,0,3441,13.9,S,272,344,I
PROD052202,NOM_PROD52202,DES_PROD52202,4,3,154,5,4641,0,4202,10.46,S,146,184,I
PROD052203,NOM_PROD52203,DES_PROD52203,2,1,457,3,4307,0,3697,16.5,N,434,548,A
PROD052204,NOM_PROD52204,DES_PROD52204,5,3,225,5,4821,0,4312,11.82,S,213,270,A
PROD052205,NOM_PROD52205,DES_PROD52205,4,3,79,2,3746,0,3182,17.73,N,75,94,I
PROD052206,NOM_PROD52206,DES_PROD52206,2,3,257,2,2788,0,2432,14.66,S,244,308,I
PROD052207,NOM_PROD52207,DES_PROD52207,3,1,289,3,4906,0,4306,13.94,S,274,346,A
PROD052208,NOM_PROD52208,DES_PROD52208,4,1,324,4,5103,0,4553,12.1,S,307,388,A
PROD052209,NOM_PROD52209,DES_PROD52209,1,1,124,1,4693,0,4230,10.96,S,117,148,A
PROD052210,NOM_PROD52210,DES_PROD52210,2,3,27,1,2988,0,2549,17.25,S,25,32,A
PROD052211,NOM_PROD52211,DES_PROD52211,4,2,472,4,3424,0,2944,16.33,N,448,566,A
PROD052212,NOM_PROD52212,DES_PROD52212,3,2,137,2,4712,0,4111,14.63,S,130,164,A
PROD052213,NOM_PROD52213,DES_PROD52213,3,1,113,5,2510,0,2250,11.59,S,107,135,I
PROD052214,NOM_PROD52214,DES_PROD52214,1,1,477,4,5457,0,4900,11.37,S,453,572,I
PROD052215,NOM_PROD52215,DES_PROD52215,5,2,152,4,3100,0,2766,12.09,S,144,182,A
PROD052216,NOM_PROD52216,DES_PROD52216,3,3,61,1,4792,0,4219,13.6,S,57,73,I
PROD052217,NOM_PROD52217,DES_PROD52217,5,2,431,3,4983,0,4158,19.86,S,409,517,A
PROD052218,NOM_PROD52218,DES_PROD52218,2,3,58,4,3069,0,2689,14.14,N,55,69,A
PROD052219,NOM_PROD52219,DES_PROD52219,3,1,483,5,2426,0,2192,10.69,S,458,579,I
PROD052220,NOM_PROD52220,DES_PROD52220,2,1,293,1,5158,0,4391,17.49,S,278,351,I
PROD052221,NOM_PROD52221,DES_PROD52221,2,1,396,5,2293,0,2068,10.89,N,376,475,I
PROD052222,NOM_PROD52222,DES_PROD52222,3,1,373,5,3153,0,2833,11.3,N,354,447,I
PROD052223,NOM_PROD52223,DES_PROD52223,1,1,97,1,4790,0,4353,10.05,N,92,116,I
PROD052224,NOM_PROD52224,DES_PROD52224,3,3,140,3,4518,0,3875,16.61,S,133,168,A
PROD052225,NOM_PROD52225,DES_PROD52225,5,1,339,5,4365,0,3777,15.58,S,322,406,I
PROD052226,NOM_PROD52226,DES_PROD52226,3,1,397,1,5210,0,4399,18.45,N,377,476,A
PROD052227,NOM_PROD52227,DES_PROD52227,4,3,412,4,3978,0,3481,14.28,S,391,494,A
PROD052228,NOM_PROD52228,DES_PROD52228,1,1,366,4,4532,0,3872,17.07,S,347,439,A
PROD052229,NOM_PROD52229,DES_PROD52229,4,1,239,4,2948,0,2543,15.95,S,227,286,I
PROD052230,NOM_PROD52230,DES_PROD52230,3,2,222,4,4603,0,4092,12.49,N,210,266,I
PROD052231,NOM_PROD52231,DES_PROD52231,2,1,88,3,2596,0,2279,13.92,N,83,105,A
PROD052232,NOM_PROD52232,DES_PROD52232,2,1,144,4,5496,0,4787,14.82,N,136,172,I
PROD052233,NOM_PROD52233,DES_PROD52233,1,1,471,1,3198,0,2828,13.1,N,447,565,I
PROD052234,NOM_PROD52234,DES_PROD52234,4,2,72,3,4907,0,4293,14.32,N,68,86,A
PROD052235,NOM_PROD52235,DES_PROD52235,3,2,418,3,5605,0,4970,12.78,N,397,501,I
PROD052236,NOM_PROD52236,DES_PROD52236,3,3,7,5,3753,0,3138,19.6,S,6,8,A
PROD052237,NOM_PROD52237,DES_PROD52237,2,2,258,4,3852,0,3319,16.06,S,245,309,A
PROD052238,NOM_PROD52238,DES_PROD52238,3,3,237,3,3917,0,3401,15.19,N,225,284,A
PROD052239,NOM_PROD52239,DES_PROD52239,4,2,304,3,3258,0,2886,12.89,S,288,364,A
PROD052240,NOM_PROD52240,DES_PROD52240,2,2,200,1,3306,0,2990,10.58,N,190,240,I
PROD052241,NOM_PROD52241,DES_PROD52241,4,3,200,2,4661,0,4174,11.69,N,190,240,I
PROD052242,NOM_PROD52242,DES_PROD52242,1,1,75,5,3880,0,3270,18.68,N,71,90,A
PROD052243,NOM_PROD52243,DES_PROD52243,4,3,111,2,5921,0,4969,19.16,N,105,133,I
PROD052244,NOM_PROD52244,DES_PROD52244,5,2,281,1,5008,0,4243,18.05,N,266,337,I
PROD052245,NOM_PROD52245,DES_PROD52245,5,1,302,5,2876,0,2532,13.61,N,286,362,I
PROD052246,NOM_PROD52246,DES_PROD52246,4,1,191,3,3486,0,3145,10.87,N,181,229,I
PROD052247,NOM_PROD52247,DES_PROD52247,2,1,392,4,4498,0,3778,19.07,N,372,470,A
PROD052248,NOM_PROD52248,DES_PROD52248,2,2,299,1,3622,0,3070,18.0,N,284,358,I
PROD052249,NOM_PROD52249,DES_PROD52249,3,3,197,5,2601,0,2178,19.46,N,187,236,A
PROD052250,NOM_PROD52250,DES_PROD52250,3,2,164,4,4263,0,3705,15.07,N,155,196,I
PROD052251,NOM_PROD52251,DES_PROD52251,4,3,124,4,3233,0,2853,13.35,N,117,148,A
PROD052252,NOM_PROD52252,DES_PROD52252,2,3,382,5,4415,0,3840,14.98,S,362,458,A
PROD052253,NOM_PROD52253,DES_PROD52253,4,2,106,3,4322,0,3812,13.38,N,100,127,A
PROD052254,NOM_PROD52254,DES_PROD52254,4,3,469,2,5330,0,4662,14.33,N,445,562,A
PROD052255,NOM_PROD52255,DES_PROD52255,2,2,323,2,5477,0,4961,10.41,S,306,387,A
PROD052256,NOM_PROD52256,DES_PROD52256,1,3,279,2,4274,0,3827,11.7,S,265,334,I
PROD052257,NOM_PROD52257,DES_PROD52257,1,2,203,1,5753,0,4959,16.02,N,192,243,A
PROD052258,NOM_PROD52258,DES_PROD52258,1,1,463,1,5336,0,4743,12.52,N,439,555,A
PROD052259,NOM_PROD52259,DES_PROD52259,5,1,497,4,4045,0,3653,10.75,N,472,596,I
PROD052260,NOM_PROD52260,DES_PROD52260,1,1,314,3,2721,0,2423,12.3,N,298,376,A
PROD052261,NOM_PROD52261,DES_PROD52261,5,2,314,3,3768,0,3397,10.95,N,298,376,I
PROD052262,NOM_PROD52262,DES_PROD52262,3,2,154,1,3614,0,3174,13.89,S,146,184,A
PROD052263,NOM_PROD52263,DES_PROD52263,2,2,150,1,5087,0,4563,11.49,S,142,180,A
PROD052264,NOM_PROD52264,DES_PROD52264,1,3,102,5,4328,0,3860,12.14,N,96,122,I
PROD052265,NOM_PROD52265,DES_PROD52265,4,2,389,3,4593,0,3902,17.72,N,369,466,I
PROD052266,NOM_PROD52266,DES_PROD52266,1,1,490,2,3094,0,2618,18.19,N,465,588,A
PROD052267,NOM_PROD52267,DES_PROD52267,1,2,341,2,5075,0,4605,10.21,S,323,409,A
PROD052268,NOM_PROD52268,DES_PROD52268,4,3,399,4,4869,0,4138,17.67,S,379,478,A
PROD052269,NOM_PROD52269,DES_PROD52269,1,1,34,5,3438,0,2906,18.32,N,32,40,A
PROD052270,NOM_PROD52270,DES_PROD52270,5,2,68,2,3962,0,3593,10.28,N,64,81,A
PROD052271,NOM_PROD52271,DES_PROD52271,3,3,474,5,2568,0,2307,11.33,S,450,568,A
PROD052272,NOM_PROD52272,DES_PROD52272,2,1,104,1,4188,0,3735,12.13,N,98,124,A
PROD052273,NOM_PROD52273,DES_PROD52273,1,3,393,2,5231,0,4663,12.19,S,373,471,I
PROD052274,NOM_PROD52274,DES_PROD52274,5,2,320,5,4007,0,3459,15.85,S,304,384,I
PROD052275,NOM_PROD52275,DES_PROD52275,3,2,397,3,4214,0,3751,12.35,N,377,476,A
PROD052276,NOM_PROD52276,DES_PROD52276,2,1,125,1,3617,0,3062,18.13,S,118,150,A
PROD052277,NOM_PROD52277,DES_PROD52277,4,2,11,1,5374,0,4702,14.31,S,10,13,I
PROD052278,NOM_PROD52278,DES_PROD52278,2,1,243,3,5848,0,4884,19.75,N,230,291,I
PROD052279,NOM_PROD52279,DES_PROD52279,1,3,476,5,3961,0,3591,10.31,S,452,571,I
PROD052280,NOM_PROD52280,DES_PROD52280,5,3,100,5,3459,0,3038,13.87,N,95,120,I
PROD052281,NOM_PROD52281,DES_PROD52281,2,1,224,5,4713,0,3948,19.39,N,212,268,A
PROD052282,NOM_PROD52282,DES_PROD52282,5,3,384,1,2923,0,2496,17.14,N,364,460,I
PROD052283,NOM_PROD52283,DES_PROD52283,3,2,281,3,3704,0,3254,13.84,N,266,337,I
PROD052284,NOM_PROD52284,DES_PROD52284,4,2,60,5,3999,0,3608,10.84,N,57,72,I
PROD052285,NOM_PROD52285,DES_PROD52285,2,3,415,1,4292,0,3702,15.94,S,394,498,I
PROD052286,NOM_PROD52286,DES_PROD52286,2,3,6,2,4848,0,4393,10.37,S,5,7,I
PROD052287,NOM_PROD52287,DES_PROD52287,4,2,154,1,3209,0,2836,13.17,S,146,184,I
PROD052288,NOM_PROD52288,DES_PROD52288,3,3,419,3,2915,0,2471,17.98,N,398,502,I
PROD052289,NOM_PROD52289,DES_PROD52289,2,3,48,4,3601,0,3225,11.66,S,45,57,A
PROD052290,NOM_PROD52290,DES_PROD52290,4,1,98,5,5786,0,4901,18.07,S,93,117,I
PROD052291,NOM_PROD52291,DES_PROD52291,5,2,463,2,3793,0,3242,17.02,S,439,555,I
PROD052292,NOM_PROD52292,DES_PROD52292,5,3,21,4,3984,0,3400,17.2,N,19,25,A
PROD052293,NOM_PROD52293,DES_PROD52293,2,3,375,4,2156,0,1892,13.96,N,356,450,A
PROD052294,NOM_PROD52294,DES_PROD52294,4,2,411,5,4823,0,4101,17.61,S,390,493,A
PROD052295,NOM_PROD52295,DES_PROD52295,1,2,109,4,2860,0,2526,13.23,N,103,130,A
PROD052296,NOM_PROD52296,DES_PROD52296,4,3,133,5,4483,0,4049,10.74,N,126,159,I
PROD052297,NOM_PROD52297,DES_PROD52297,1,1,485,5,5752,0,4813,19.51,S,460,582,A
PROD052298,NOM_PROD52298,DES_PROD52298,1,1,481,3,2812,0,2500,12.51,S,456,577,A
PROD052299,NOM_PROD52299,DES_PROD52299,3,2,314,4,3763,0,3157,19.22,N,298,376,A
PROD052300,NOM_PROD52300,DES_PROD52300,4,1,241,1,4440,0,4021,10.43,S,228,289,A
PROD052301,NOM_PROD52301,DES_PROD52301,2,1,269,4,4242,0,3650,16.23,N,255,322,I
PROD052302,NOM_PROD52302,DES_PROD52302,3,2,311,4,2714,0,2404,12.92,S,295,373,I
PROD052303,NOM_PROD52303,DES_PROD52303,3,2,49,5,3707,0,3277,13.15,N,46,58,I
PROD052304,NOM_PROD52304,DES_PROD52304,4,1,207,2,3623,0,3162,14.6,S,196,248,I
PROD052305,NOM_PROD52305,DES_PROD52305,1,3,429,5,2803,0,2514,11.51,N,407,514,I
PROD052306,NOM_PROD52306,DES_PROD52306,4,1,395,2,2521,0,2133,18.21,N,375,474,A
PROD052307,NOM_PROD52307,DES_PROD52307,4,3,307,2,4814,0,4269,12.77,N,291,368,I
PROD052308,NOM_PROD52308,DES_PROD52308,3,3,163,5,4399,0,3893,13.02,N,154,195,I
PROD052309,NOM_PROD52309,DES_PROD52309,3,3,364,4,3082,0,2670,15.45,N,345,436,A
PROD052310,NOM_PROD52310,DES_PROD52310,4,3,447,1,2779,0,2480,12.09,S,424,536,I
PROD052311,NOM_PROD52311,DES_PROD52311,5,2,424,2,5161,0,4530,13.95,N,402,508,I
PROD052312,NOM_PROD52312,DES_PROD52312,2,1,112,1,4431,0,3931,12.74,N,106,134,A
PROD052313,NOM_PROD52313,DES_PROD52313,1,3,112,3,2339,0,2072,12.9,N,106,134,A
PROD052314,NOM_PROD52314,DES_PROD52314,2,1,401,3,3232,0,2830,14.24,S,380,481,I
PROD052315,NOM_PROD52315,DES_PROD52315,5,3,210,3,2953,0,2684,10.03,N,199,252,A
PROD052316,NOM_PROD52316,DES_PROD52316,1,2,383,3,5699,0,4908,16.13,S,363,459,I
PROD052317,NOM_PROD52317,DES_PROD52317,1,1,154,5,2295,0,1973,16.33,N,146,184,A
PROD052318,NOM_PROD52318,DES_PROD52318,5,3,253,4,4391,0,3920,12.02,S,240,303,A
PROD052319,NOM_PROD52319,DES_PROD52319,4,3,471,2,2356,0,2061,14.36,N,447,565,A
PROD052320,NOM_PROD52320,DES_PROD52320,5,3,41,2,3631,0,3148,15.35,S,38,49,A
PROD052321,NOM_PROD52321,DES_PROD52321,2,3,178,2,5699,0,4941,15.35,N,169,213,A
PROD052322,NOM_PROD52322,DES_PROD52322,1,2,458,1,3473,0,3043,14.14,S,435,549,A
PROD052323,NOM_PROD52323,DES_PROD52323,4,3,167,5,2620,0,2258,16.06,N,158,200,I
PROD052324,NOM_PROD52324,DES_PROD52324,4,3,364,2,5009,0,4189,19.58,N,345,436,A
PROD052325,NOM_PROD52325,DES_PROD52325,3,2,116,5,5820,0,4878,19.33,S,110,139,A
PROD052326,NOM_PROD52326,DES_PROD52326,3,3,373,2,5500,0,4677,17.6,S,354,447,A
PROD052327,NOM_PROD52327,DES_PROD52327,4,2,140,4,2466,0,2179,13.2,S,133,168,I
PROD052328,NOM_PROD52328,DES_PROD52328,5,3,303,5,2241,0,1961,14.29,S,287,363,A
PROD052329,NOM_PROD52329,DES_PROD52329,1,3,341,2,4458,0,3787,17.72,S,323,409,I
PROD052330,NOM_PROD52330,DES_PROD52330,4,3,103,5,4053,0,3403,19.12,S,97,123,I
PROD052331,NOM_PROD52331,DES_PROD52331,4,1,498,5,2773,0,2428,14.22,N,473,597,A
PROD052332,NOM_PROD52332,DES_PROD52332,4,2,226,3,5176,0,4435,16.71,N,214,271,A
PROD052333,NOM_PROD52333,DES_PROD52333,4,2,446,4,2578,0,2299,12.16,S,423,535,A
PROD052334,NOM_PROD52334,DES_PROD52334,1,3,314,4,4849,0,4316,12.37,S,298,376,A
PROD052335,NOM_PROD52335,DES_PROD52335,3,3,204,5,4492,0,3962,13.39,N,193,244,I
PROD052336,NOM_PROD52336,DES_PROD52336,1,2,30,3,5387,0,4638,16.17,S,28,36,A
PROD052337,NOM_PROD52337,DES_PROD52337,1,3,417,5,5495,0,4932,11.42,N,396,500,A
PROD052338,NOM_PROD52338,DES_PROD52338,2,3,286,3,4752,0,4209,12.92,N,271,343,I
PROD052339,NOM_PROD52339,DES_PROD52339,2,1,235,5,4598,0,4066,13.1,N,223,282,I
PROD052340,NOM_PROD52340,DES_PROD52340,4,2,284,4,3171,0,2786,13.83,S,269,340,A
PROD052341,NOM_PROD52341,DES_PROD52341,3,2,167,4,3917,0,3321,17.97,S,158,200,A
PROD052342,NOM_PROD52342,DES_PROD52342,3,3,93,3,4535,0,3968,14.3,N,88,111,A
PROD052343,NOM_PROD52343,DES_PROD52343,2,2,282,1,4879,0,4345,12.29,S,267,338,A
PROD052344,NOM_PROD52344,DES_PROD52344,1,2,419,2,4731,0,4033,17.31,N,398,502,I
PROD052345,NOM_PROD52345,DES_PROD52345,5,1,83,5,4653,0,4164,11.76,S,78,99,A
PROD052346,NOM_PROD52346,DES_PROD52346,3,2,457,1,2269,0,2007,13.06,N,434,548,I
PROD052347,NOM_PROD52347,DES_PROD52347,3,2,168,1,4079,0,3558,14.65,N,159,201,I
PROD052348,NOM_PROD52348,DES_PROD52348,4,3,267,1,4993,0,4242,17.72,S,253,320,A
PROD052349,NOM_PROD52349,DES_PROD52349,2,1,295,3,2685,0,2364,13.58,S,280,354,A
PROD052350,NOM_PROD52350,DES_PROD52350,5,1,361,5,5266,0,4546,15.86,S,342,433,I
PROD052351,NOM_PROD52351,DES_PROD52351,2,3,236,1,3911,0,3516,11.25,N,224,283,I
PROD052352,NOM_PROD52352,DES_PROD52352,3,2,52,4,5933,0,4956,19.72,S,49,62,A
PROD052353,NOM_PROD52353,DES_PROD52353,4,1,25,3,3847,0,3475,10.71,S,23,30,I
PROD052354,NOM_PROD52354,DES_PROD52354,2,2,78,4,2750,0,2394,14.9,S,74,93,A
PROD052355,NOM_PROD52355,DES_PROD52355,2,2,46,4,4429,0,3711,19.37,S,43,55,I
PROD052356,NOM_PROD52356,DES_PROD52356,2,3,483,4,3213,0,2759,16.48,S,458,579,I
PROD052357,NOM_PROD52357,DES_PROD52357,1,3,167,4,4855,0,4309,12.69,N,158,200,I
PROD052358,NOM_PROD52358,DES_PROD52358,2,3,404,1,2527,0,2212,14.27,S,383,484,I
PROD052359,NOM_PROD52359,DES_PROD52359,3,2,332,1,3563,0,3166,12.56,N,315,398,A
PROD052360,NOM_PROD52360,DES_PROD52360,4,2,195,5,4100,0,3505,17.0,S,185,234,I
PROD052361,NOM_PROD52361,DES_PROD52361,1,2,372,3,5416,0,4558,18.83,S,353,446,A
PROD052362,NOM_PROD52362,DES_PROD52362,2,3,467,5,5218,0,4651,12.2,N,443,560,A
PROD052363,NOM_PROD52363,DES_PROD52363,2,2,307,1,2283,0,2004,13.93,S,291,368,I
PROD052364,NOM_PROD52364,DES_PROD52364,4,2,138,2,5254,0,4526,16.09,S,131,165,A
PROD052365,NOM_PROD52365,DES_PROD52365,3,1,331,1,5024,0,4225,18.92,S,314,397,A
PROD052366,NOM_PROD52366,DES_PROD52366,2,1,283,2,2747,0,2313,18.8,N,268,339,I
PROD052367,NOM_PROD52367,DES_PROD52367,3,2,273,4,2253,0,2032,10.89,S,259,327,A
PROD052368,NOM_PROD52368,DES_PROD52368,2,1,228,3,4496,0,3965,13.4,S,216,273,A
PROD052369,NOM_PROD52369,DES_PROD52369,4,2,280,4,4118,0,3592,14.66,N,266,336,A
PROD052370,NOM_PROD52370,DES_PROD52370,4,1,5,4,2419,0,2070,16.87,N,4,6,I
PROD052371,NOM_PROD52371,DES_PROD52371,1,2,178,3,5299,0,4723,12.2,N,169,213,A
PROD052372,NOM_PROD52372,DES_PROD52372,5,1,10,3,4487,0,3845,16.72,S,9,12,A
PROD052373,NOM_PROD52373,DES_PROD52373,1,1,459,3,3730,0,3321,12.34,N,436,550,I
PROD052374,NOM_PROD52374,DES_PROD52374,5,2,198,5,5052,0,4457,13.36,N,188,237,I
PROD052375,NOM_PROD52375,DES_PROD52375,1,1,413,4,4155,0,3535,17.54,N,392,495,A
PROD052376,NOM_PROD52376,DES_PROD52376,2,2,422,5,4806,0,4360,10.25,S,400,506,A
PROD052377,NOM_PROD52377,DES_PROD52377,4,3,259,5,3838,0,3375,13.73,N,246,310,A
PROD052378,NOM_PROD52378,DES_PROD52378,1,1,228,4,5276,0,4753,11.02,S,216,273,A
PROD052379,NOM_PROD52379,DES_PROD52379,3,3,24,2,2780,0,2435,14.17,S,22,28,A
