codigo_elemnto,nmbre_elemnto,dscrpcion_elemnto,ctgria_elemnto,und_elemnto,exstncia_elemnto,bdga_elemnto,precio_venta_ac,precio_venta_an,costo_venta,mrgen_utldad,tiene_iva,stock_minimo,stock_maximo,estado
PROD031879,NOM_PROD31879,DES_PROD31879,5,3,189,3,3750,0,3364,11.5,N,179,226,I
PROD031880,NOM_PROD31880,DES_PROD31880,1,3,388,3,3193,0,2851,12.02,S,368,465,A
PROD031881,NOM_PROD31881,DES_PROD31881,3,2,329,3,3001,0,2676,12.17,S,312,394,A
PROD031882,NOM_PROD31882,DES_PROD31882,1,1,410,3,4756,0,4261,11.64,N,389,492,I
PROD031883,NOM_PROD31883,DES_PROD31883,4,1,255,2,2867,0,2516,13.97,S,242,306,I
PROD031884,NOM_PROD31884,DES_PROD31884,1,2,393,4,3575,0,3184,12.3,S,373,471,I
PROD031885,NOM_PROD31885,DES_PROD31885,1,1,119,4,3235,0,2732,18.44,S,113,142,A
PROD031886,NOM_PROD31886,DES_PROD31886,4,1,461,2,2659,0,2364,12.49,N,437,553,A
PROD031887,NOM_PROD31887,DES_PROD31887,5,2,228,4,3817,0,3250,17.47,S,216,273,A
PROD031888,NOM_PROD31888,DES_PROD31888,5,3,386,2,4781,0,4164,14.82,S,366,463,A
PROD031889,NOM_PROD31889,DES_PROD31889,3,2,429,5,5753,0,4949,16.25,N,407,514,I
PROD031890,NOM_PROD31890,DES_PROD31890,4,2,198,4,3439,0,2921,17.74,N,188,237,A
PROD031891,NOM_PROD31891,DES_PROD31891,3,3,430,4,5581,0,4706,18.6,N,408,516,A
PROD031892,NOM_PROD31892,DES_PROD31892,3,2,104,1,2286,0,1908,19.83,N,98,124,I
PROD031893,NOM_PROD31893,DES_PROD31893,1,3,15,4,3378,0,2996,12.78,S,14,18,I
PROD031894,NOM_PROD31894,DES_PROD31894,2,1,259,4,4586,0,4129,11.09,S,246,310,I
PROD031895,NOM_PROD31895,DES_PROD31895,4,2,44,5,3419,0,3012,13.54,N,41,52,A
PROD031896,NOM_PROD31896,DES_PROD31896,1,3,47,2,3329,0,2874,15.85,S,44,56,I
PROD031897,NOM_PROD31897,DES_PROD31897,3,1,54,3,5533,0,4857,13.92,S,51,64,I
PROD031898,NOM_PROD31898,DES_PROD31898,3,1,466,2,3593,0,3016,19.14,N,442,559,I
PROD031899,NOM_PROD31899,DES_PROD31899,5,2,326,3,2245,0,1924,16.71,N,309,391,A
PROD031900,NOM_PROD31900,DES_PROD31900,4,1,168,2,4211,0,3559,18.32,S,159,201,A
PROD031901,NOM_PROD31901,DES_PROD31901,5,1,446,5,4124,0,3712,11.11,N,423,535,A
PROD031902,NOM_PROD31902,DES_PROD31902,5,2,15,1,4566,0,3875,17.85,N,14,18,A
PROD031903,NOM_PROD31903,DES_PROD31903,5,3,15,2,3954,0,3572,10.7,N,14,18,A
PROD031904,NOM_PROD31904,DES_PROD31904,2,3,127,3,4606,0,4178,10.25,N,120,152,A
PROD031905,NOM_PROD31905,DES_PROD31905,4,2,265,3,4399,0,3912,12.47,N,251,318,A
PROD031906,NOM_PROD31906,DES_PROD31906,3,1,387,3,2980,0,2548,16.99,N,367,464,A
PROD031907,NOM_PROD31907,DES_PROD31907,2,1,382,5,3929,0,3363,16.85,S,362,458,A
PROD031908,NOM_PROD31908,DES_PROD31908,1,3,294,2,4517,0,3960,14.08,N,279,352,I
PROD031909,NOM_PROD31909,DES_PROD31909,4,3,235,1,4943,0,4478,10.4,S,223,282,A
PROD031910,NOM_PROD31910,DES_PROD31910,1,3,69,2,2737,0,2418,13.22,S,65,82,A
PROD031911,NOM_PROD31911,DES_PROD31911,2,2,338,5,2240,0,1967,13.89,S,321,405,A
PROD031912,NOM_PROD31912,DES_PROD31912,1,3,100,2,5284,0,4737,11.55,S,95,120,I
PROD031913,NOM_PROD31913,DES_PROD31913,4,1,429,4,3787,0,3435,10.25,S,407,514,I
PROD031914,NOM_PROD31914,DES_PROD31914,4,1,14,4,2377,0,2096,13.45,S,13,16,I
PROD031915,NOM_PROD31915,DES_PROD31915,2,2,399,5,2674,0,2267,17.96,N,379,478,I
PROD031916,NOM_PROD31916,DES_PROD31916,4,1,267,5,5405,0,4568,18.33,S,253,320,I
PROD031917,NOM_PROD31917,DES_PROD31917,2,3,259,2,5424,0,4776,13.58,N,246,310,I
PROD031918,NOM_PROD31918,DES_PROD31918,2,1,156,5,4683,0,4143,13.04,S,148,187,A
PROD031919,NOM_PROD31919,DES_PROD31919,2,2,497,5,5861,0,4969,17.96,N,472,596,I
PROD031920,NOM_PROD31920,DES_PROD31920,4,3,174,4,3371,0,2857,18.01,S,165,208,A
PROD031921,NOM_PROD31921,DES_PROD31921,2,2,259,5,5297,0,4450,19.04,S,246,310,A
PROD031922,NOM_PROD31922,DES_PROD31922,3,1,378,4,5635,0,4710,19.65,S,359,453,I
PROD031923,NOM_PROD31923,DES_PROD31923,3,1,135,5,4945,0,4192,17.97,N,128,162,I
PROD031924,NOM_PROD31924,DES_PROD31924,3,3,442,3,2801,0,2393,17.07,N,419,530,A
PROD031925,NOM_PROD31925,DES_PROD31925,5,3,29,5,3901,0,3380,15.44,S,27,34,A
PROD031926,NOM_PROD31926,DES_PROD31926,3,3,140,1,3230,0,2927,10.38,N,133,168,I
PROD031927,NOM_PROD31927,DES_PROD31927,2,3,362,2,5325,0,4461,19.37,N,343,434,A
PROD031928,NOM_PROD31928,DES_PROD31928,3,2,196,2,2398,0,2101,14.14,N,186,235,I
PROD031929,NOM_PROD31929,DES_PROD31929,1,1,445,4,3668,0,3096,18.5,S,422,534,I
PROD031930,NOM_PROD31930,DES_PROD31930,1,3,320,1,4602,0,4143,11.08,N,304,384,I
PROD031931,NOM_PROD31931,DES_PROD31931,1,3,17,5,3951,0,3519,12.28,S,16,20,A
PROD031932,NOM_PROD31932,DES_PROD31932,4,3,222,1,2689,0,2347,14.58,S,210,266,A
PROD031933,NOM_PROD31933,DES_PROD31933,1,2,289,4,5587,0,4924,13.47,S,274,346,I
PROD031934,NOM_PROD31934,DES_PROD31934,1,2,216,2,4641,0,4113,12.84,N,205,259,I
PROD031935,NOM_PROD31935,DES_PROD31935,2,3,172,5,5305,0,4575,15.97,N,163,206,A
PROD031936,NOM_PROD31936,DES_PROD31936,4,2,354,3,2570,0,2174,18.23,S,336,424,A
PROD031937,NOM_PROD31937,DES_PROD31937,3,1,476,3,2985,0,2497,19.56,S,452,571,A
PROD031938,NOM_PROD31938,DES_PROD31938,2,1,315,4,3213,0,2685,19.68,N,299,378,A
PROD031939,NOM_PROD31939,DES_PROD31939,5,2,100,3,4914,0,4217,16.53,N,95,120,A
PROD031940,NOM_PROD31940,DES_PROD31940,1,2,474,1,4138,0,3463,19.52,S,450,568,I
PROD031941,NOM_PROD31941,DES_PROD31941,4,1,427,5,3469,0,2956,17.36,S,405,512,A
PROD031942,NOM_PROD31942,DES_PROD31942,4,2,421,5,2610,0,2255,15.78,N,399,505,A
PROD031943,NOM_PROD31943,DES_PROD31943,2,2,225,1,4320,0,3704,16.64,S,213,270,A
PROD031944,NOM_PROD31944,DES_PROD31944,2,1,244,3,3375,0,2869,17.65,N,231,292,A
PROD031945,NOM_PROD31945,DES_PROD31945,3,2,420,5,4260,0,3594,18.55,N,399,504,A
PROD031946,NOM_PROD31946,DES_PROD31946,3,2,24,3,3250,0,2773,17.22,S,22,28,I
PROD031947,NOM_PROD31947,DES_PROD31947,5,1,445,1,4921,0,4291,14.7,N,422,534,A
PROD031948,NOM_PROD31948,DES_PROD31948,4,3,317,4,4076,0,3558,14.56,N,301,380,I
PROD031949,NOM_PROD31949,DES_PROD31949,3,2,336,3,5032,0,4350,15.7,S,319,403,I
PROD031950,NOM_PROD31950,DES_PROD31950,5,3,93,5,2274,0,1969,15.54,S,88,111,I
PROD031951,NOM_PROD31951,DES_PROD31951,5,2,163,2,2514,0,2136,17.7,S,154,195,I
PROD031952,NOM_PROD31952,DES_PROD31952,5,3,419,1,3622,0,3042,19.09,N,398,502,I
PROD031953,NOM_PROD31953,DES_PROD31953,2,3,177,2,5727,0,4960,15.48,S,168,212,A
PROD031954,NOM_PROD31954,DES_PROD31954,5,3,368,4,3392,0,3075,10.31,S,349,441,A
PROD031955,NOM_PROD31955,DES_PROD31955,2,1,265,2,2547,0,2193,16.17,N,251,318,I
PROD031956,NOM_PROD31956,DES_PROD31956,1,1,172,2,2546,0,2302,10.61,S,163,206,A
PROD031957,NOM_PROD31957,DES_PROD31957,2,2,99,4,4947,0,4165,18.78,N,94,118,I
PROD031958,NOM_PROD31958,DES_PROD31958,1,1,465,5,3860,0,3341,15.55,S,441,558,I
PROD031959,NOM_PROD31959,DES_PROD31959,5,3,137,2,4834,0,4314,12.07,S,130,164,I
PROD031960,NOM_PROD31960,DES_PROD31960,3,3,407,4,4620,0,4005,15.36,N,386,488,A
PROD031961,NOM_PROD31961,DES_PROD31961,3,1,84,5,2437,0,2077,17.35,N,79,100,A
PROD031962,NOM_PROD31962,DES_PROD31962,4,1,74,1,2293,0,1916,19.68,N,70,88,I
PROD031963,NOM_PROD31963,DES_PROD31963,2,3,104,5,2788,0,2431,14.72,S,98,124,I
PROD031964,NOM_PROD31964,DES_PROD31964,4,1,291,5,3163,0,2749,15.09,N,276,349,A
PROD031965,NOM_PROD31965,DES_PROD31965,1,1,346,2,3116,0,2782,12.03,S,328,415,I
PROD031966,NOM_PROD31966,DES_PROD31966,5,3,2,4,2930,0,2593,13.01,S,1,2,A
PROD031967,NOM_PROD31967,DES_PROD31967,2,3,438,3,3054,0,2659,14.89,N,416,525,I
PROD031968,NOM_PROD31968,DES_PROD31968,4,2,207,5,4600,0,4022,14.38,S,196,248,I
PROD031969,NOM_PROD31969,DES_PROD31969,4,1,471,5,4254,0,3669,15.96,N,447,565,I
PROD031970,NOM_PROD31970,DES_PROD31970,1,2,312,5,2801,0,2499,12.1,N,296,374,A
PROD031971,NOM_PROD31971,DES_PROD31971,1,1,352,4,4534,0,3831,18.37,S,334,422,I
PROD031972,NOM_PROD31972,DES_PROD31972,2,3,490,4,5749,0,4900,17.33,N,465,588,I
PROD031973,NOM_PROD31973,DES_PROD31973,4,3,112,2,5451,0,4645,17.36,N,106,134,A
PROD031974,NOM_PROD31974,DES_PROD31974,2,1,356,2,2758,0,2484,11.06,N,338,427,I
PROD031975,NOM_PROD31975,DES_PROD31975,5,2,173,2,3555,0,3006,18.29,N,164,207,A
PROD031976,NOM_PROD31976,DES_PROD31976,3,1,78,3,4643,0,4019,15.54,N,74,93,A
PROD031977,NOM_PROD31977,DES_PROD31977,3,3,440,4,4559,0,4105,11.06,N,418,528,A
PROD031978,NOM_PROD31978,DES_PROD31978,5,1,462,5,2950,0,2509,17.61,N,438,554,A
PROD031979,NOM_PROD31979,DES_PROD31979,4,3,493,4,4473,0,4040,10.73,N,468,591,I
PROD031980,NOM_PROD31980,DES_PROD31980,1,3,289,3,4027,0,3507,14.83,N,274,346,A
PROD031981,NOM_PROD31981,DES_PROD31981,4,1,63,2,3095,0,2655,16.61,N,59,75,I
PROD031982,NOM_PROD31982,DES_PROD31982,3,3,48,5,5543,0,4808,15.29,N,45,57,I
PROD031983,NOM_PROD31983,DES_PROD31983,4,3,294,1,2205,0,1989,10.88,N,279,352,I
PROD031984,NOM_PROD31984,DES_PROD31984,3,2,128,4,2618,0,2322,12.77,N,121,153,I
PROD031985,NOM_PROD31985,DES_PROD31985,5,2,258,5,3280,0,2848,15.19,N,245,309,I
PROD031986,NOM_PROD31986,DES_PROD31986,2,2,278,5,2345,0,2132,10.0,S,264,333,I
PROD031987,NOM_PROD31987,DES_PROD31987,5,1,37,3,2971,0,2676,11.05,N,35,44,A
PROD031988,NOM_PROD31988,DES_PROD31988,4,3,336,2,5409,0,4695,15.22,S,319,403,I
PROD031989,NOM_PROD31989,DES_PROD31989,4,3,454,4,5047,0,4430,13.95,S,431,544,I
PROD031990,NOM_PROD31990,DES_PROD31990,1,1,390,1,2695,0,2412,11.76,N,370,468,A
PROD031991,NOM_PROD31991,DES_PROD31991,2,3,343,4,3097,0,2619,18.27,N,325,411,A
PROD031992,NOM_PROD31992,DES_PROD31992,2,3,238,1,3876,0,3388,14.42,S,226,285,A
PROD031993,NOM_PROD31993,DES_PROD31993,2,1,130,4,2605,0,2283,14.14,S,123,156,A
PROD031994,NOM_PROD31994,DES_PROD31994,1,2,385,3,3561,0,3125,13.97,S,365,462,A
PROD031995,NOM_PROD31995,DES_PROD31995,1,2,387,4,4967,0,4212,17.94,N,367,464,I
PROD031996,NOM_PROD31996,DES_PROD31996,5,2,447,2,2162,0,1891,14.35,S,424,536,A
PROD031997,NOM_PROD31997,DES_PROD31997,4,2,75,2,4039,0,3410,18.47,S,71,90,A
PROD031998,NOM_PROD31998,DES_PROD31998,5,1,36,3,2640,0,2280,15.8,N,34,43,I
PROD031999,NOM_PROD31999,DES_PROD31999,2,2,233,5,2207,0,1987,11.12,N,221,279,I
PROD032000,NOM_PROD32000,DES_PROD32000,2,3,417,4,4108,0,3621,13.46,N,396,500,A
PROD032001,NOM_PROD32001,DES_PROD32001,2,3,396,4,4272,0,3804,12.32,S,376,475,A
PROD032002,NOM_PROD32002,DES_PROD32002,4,1,57,5,4338,0,3746,15.82,S,54,68,A
PROD032003,NOM_PROD32003,DES_PROD32003,5,2,136,2,5562,0,4790,16.13,N,129,163,A
PROD032004,NOM_PROD32004,DES_PROD32004,2,2,153,3,5176,0,4597,12.6,N,145,183,I
PROD032005,NOM_PROD32005,DES_PROD32005,5,2,336,5,2965,0,2690,10.23,N,319,403,A
PROD032006,NOM_PROD32006,DES_PROD32006,2,1,396,5,3963,0,3418,15.97,S,376,475,I
PROD032007,NOM_PROD32007,DES_PROD32007,1,1,414,4,3134,0,2639,18.78,S,393,496,I
PROD032008,NOM_PROD32008,DES_PROD32008,4,3,182,4,4942,0,4226,16.96,N,172,218,I
PROD032009,NOM_PROD32009,DES_PROD32009,3,1,229,5,3845,0,3211,19.76,S,217,274,A
PROD032010,NOM_PROD32010,DES_PROD32010,1,1,85,5,3267,0,2755,18.62,N,80,102,I
PROD032011,NOM_PROD32011,DES_PROD32011,3,3,426,2,5274,0,4419,19.37,N,404,511,I
PROD032012,NOM_PROD32012,DES_PROD32012,4,1,159,4,4535,0,3920,15.71,S,151,190,A
PROD032013,NOM_PROD32013,DES_PROD32013,2,2,39,5,3448,0,2942,17.21,N,37,46,I
PROD032014,NOM_PROD32014,DES_PROD32014,2,2,284,1,3964,0,3317,19.51,N,269,340,I
PROD032015,NOM_PROD32015,DES_PROD32015,5,3,218,3,2705,0,2258,19.83,N,207,261,I
PROD032016,NOM_PROD32016,DES_PROD32016,4,2,1,4,4498,0,3892,15.58,S,0,1,I
PROD032017,NOM_PROD32017,DES_PROD32017,3,3,178,4,3445,0,3096,11.3,N,169,213,I
PROD032018,NOM_PROD32018,DES_PROD32018,3,3,24,2,3146,0,2651,18.68,N,22,28,A
PROD032019,NOM_PROD32019,DES_PROD32019,1,3,30,2,2241,0,1951,14.91,S,28,36,A
PROD032020,NOM_PROD32020,DES_PROD32020,3,3,78,4,4454,0,3726,19.55,N,74,93,I
PROD032021,NOM_PROD32021,DES_PROD32021,5,3,2,5,5359,0,4544,17.95,S,1,2,I
PROD032022,NOM_PROD32022,DES_PROD32022,5,2,451,4,5480,0,4690,16.85,N,428,541,I
PROD032023,NOM_PROD32023,DES_PROD32023,3,1,348,3,2257,0,1976,14.27,S,330,417,A
PROD032024,NOM_PROD32024,DES_PROD32024,3,3,412,4,5661,0,4804,17.85,N,391,494,I
PROD032025,NOM_PROD32025,DES_PROD32025,3,3,359,2,2291,0,2030,12.89,S,341,430,I
PROD032026,NOM_PROD32026,DES_PROD32026,4,3,194,3,4435,0,3987,11.24,S,184,232,I
PROD032027,NOM_PROD32027,DES_PROD32027,2,2,307,3,3919,0,3521,11.33,S,291,368,I
PROD032028,NOM_PROD32028,DES_PROD32028,2,2,68,2,5232,0,4403,18.84,N,64,81,A
PROD032029,NOM_PROD32029,DES_PROD32029,5,2,367,1,3640,0,3170,14.84,N,348,440,A
PROD032030,NOM_PROD32030,DES_PROD32030,2,3,412,1,3086,0,2640,16.92,N,391,494,A
PROD032031,NOM_PROD32031,DES_PROD32031,4,3,443,4,3692,0,3299,11.92,S,420,531,I
PROD032032,NOM_PROD32032,DES_PROD32032,1,1,185,5,2611,0,2343,11.45,S,175,222,I
PROD032033,NOM_PROD32033,DES_PROD32033,4,3,244,3,2940,0,2486,18.27,N,231,292,I
PROD032034,NOM_PROD32034,DES_PROD32034,2,2,203,4,3118,0,2798,11.44,S,192,243,I
PROD032035,NOM_PROD32035,DES_PROD32035,3,1,126,3,2751,0,2308,19.23,S,119,151,I
PROD032036,NOM_PROD32036,DES_PROD32036,4,1,340,4,2703,0,2335,15.78,S,323,408,I
PROD032037,NOM_PROD32037,DES_PROD32037,5,3,418,1,2768,0,2486,11.38,N,397,501,A
PROD032038,NOM_PROD32038,DES_PROD32038,1,2,188,2,3407,0,3004,13.44,S,178,225,A
PROD032039,NOM_PROD32039,DES_PROD32039,4,1,9,4,2669,0,2266,17.8,N,8,10,A
PROD032040,NOM_PROD32040,DES_PROD32040,1,3,55,4,4373,0,3833,14.09,S,52,66,I
PROD032041,NOM_PROD32041,DES_PROD32041,4,2,271,4,5417,0,4577,18.36,N,257,325,A
PROD032042,NOM_PROD32042,DES_PROD32042,2,1,139,4,2951,0,2620,12.65,S,132,166,I
PROD032043,NOM_PROD32043,DES_PROD32043,2,1,280,3,3817,0,3405,12.12,S,266,336,I
PROD032044,NOM_PROD32044,DES_PROD32044,5,1,21,5,3095,0,2681,15.45,S,19,25,A
PROD032045,NOM_PROD32045,DES_PROD32045,4,3,222,1,5184,0,4437,16.85,S,210,266,A
PROD032046,NOM_PROD32046,DES_PROD32046,5,2,186,4,3220,0,2893,11.33,N,176,223,I
PROD032047,NOM_PROD32047,DES_PROD32047,4,2,404,5,2617,0,2350,11.4,S,383,484,I
PROD032048,NOM_PROD32048,DES_PROD32048,4,1,203,4,3029,0,2649,14.36,N,192,243,A
PROD032049,NOM_PROD32049,DES_PROD32049,3,2,127,3,3537,0,3174,11.46,N,120,152,A
PROD032050,NOM_PROD32050,DES_PROD32050,3,1,156,5,4552,0,3869,17.67,N,148,187,A
PROD032051,NOM_PROD32051,DES_PROD32051,4,1,435,1,4901,0,4113,19.17,S,413,522,I
PROD032052,NOM_PROD32052,DES_PROD32052,4,1,161,4,3007,0,2563,17.36,N,152,193,I
PROD032053,NOM_PROD32053,DES_PROD32053,1,2,67,2,5407,0,4684,15.44,S,63,80,A
PROD032054,NOM_PROD32054,DES_PROD32054,2,3,50,1,3185,0,2852,11.68,S,47,60,A
PROD032055,NOM_PROD32055,DES_PROD32055,4,1,92,3,4286,0,3806,12.62,N,87,110,I
PROD032056,NOM_PROD32056,DES_PROD32056,3,2,126,3,5611,0,4909,14.31,N,119,151,A
PROD032057,NOM_PROD32057,DES_PROD32057,4,1,28,1,3251,0,2757,17.93,S,26,33,A
PROD032058,NOM_PROD32058,DES_PROD32058,2,2,85,4,4144,0,3642,13.81,N,80,102,I
PROD032059,NOM_PROD32059,DES_PROD32059,2,1,288,1,3990,0,3368,18.49,S,273,345,I
PROD032060,NOM_PROD32060,DES_PROD32060,2,2,133,4,5199,0,4420,17.64,S,126,159,I
PROD032061,NOM_PROD32061,DES_PROD32061,4,1,246,5,4198,0,3514,19.48,N,233,295,I
PROD032062,NOM_PROD32062,DES_PROD32062,1,2,176,4,4757,0,4287,10.98,N,167,211,A
PROD032063,NOM_PROD32063,DES_PROD32063,3,2,132,1,5232,0,4623,13.18,S,125,158,I
PROD032064,NOM_PROD32064,DES_PROD32064,5,3,464,5,4649,0,4199,10.72,S,440,556,I
PROD032065,NOM_PROD32065,DES_PROD32065,1,3,196,5,4100,0,3480,17.83,S,186,235,I
PROD032066,NOM_PROD32066,DES_PROD32066,5,2,336,4,5117,0,4321,18.43,N,319,403,I
PROD032067,NOM_PROD32067,DES_PROD32067,3,2,200,5,4495,0,3772,19.19,N,190,240,A
PROD032068,NOM_PROD32068,DES_PROD32068,5,3,64,4,3007,0,2644,13.73,N,60,76,I
PROD032069,NOM_PROD32069,DES_PROD32069,3,3,481,3,4328,0,3663,18.16,S,456,577,I
PROD032070,NOM_PROD32070,DES_PROD32070,2,2,32,3,5285,0,4416,19.68,N,30,38,A
PROD032071,NOM_PROD32071,DES_PROD32071,1,3,486,3,2989,0,2678,11.64,S,461,583,I
PROD032072,NOM_PROD32072,DES_PROD32072,4,1,347,1,4324,0,3660,18.16,S,329,416,A
PROD032073,NOM_PROD32073,DES_PROD32073,4,2,280,2,3725,0,3297,12.99,N,266,336,I
PROD032074,NOM_PROD32074,DES_PROD32074,1,2,466,3,5264,0,4742,11.02,N,442,559,A
PROD032075,NOM_PROD32075,DES_PROD32075,3,3,51,5,2554,0,2163,18.08,S,48,61,I
PROD032076,NOM_PROD32076,DES_PROD32076,5,1,351,2,4380,0,3957,10.7,N,333,421,I
PROD032077,NOM_PROD32077,DES_PROD32077,4,2,193,5,3212,0,2749,16.85,S,183,231,A
PROD032078,NOM_PROD32078,DES_PROD32078,5,2,245,1,2928,0,2442,19.92,S,232,294,I
PROD032079,NOM_PROD32079,DES_PROD32079,3,1,439,1,4134,0,3566,15.93,N,417,526,I
PROD032080,NOM_PROD32080,DES_PROD32080,5,1,35,5,5189,0,4599,12.85,S,33,42,A
PROD032081,NOM_PROD32081,DES_PROD32081,5,3,254,5,2523,0,2168,16.41,N,241,304,A
PROD032082,NOM_PROD32082,DES_PROD32082,3,2,200,2,2458,0,2181,12.74,N,190,240,I
PROD032083,NOM_PROD32083,DES_PROD32083,1,1,192,2,3026,0,2740,10.46,S,182,230,A
PROD032084,NOM_PROD32084,DES_PROD32084,4,2,464,3,3831,0,3449,11.08,S,440,556,A
PROD032085,NOM_PROD32085,DES_PROD32085,3,1,274,5,5330,0,4542,17.37,S,260,328,I
PROD032086,NOM_PROD32086,DES_PROD32086,5,2,272,3,3067,0,2672,14.81,S,258,326,I
PROD032087,NOM_PROD32087,DES_PROD32087,5,1,315,5,4969,0,4447,11.74,N,299,378,I
PROD032088,NOM_PROD32088,DES_PROD32088,2,3,407,1,3675,0,3097,18.69,N,386,488,A
PROD032089,NOM_PROD32089,DES_PROD32089,5,2,240,2,3126,0,2678,16.76,N,228,288,I
PROD032090,NOM_PROD32090,DES_PROD32090,1,2,142,1,4475,0,3894,14.94,S,134,170,A
PROD032091,NOM_PROD32091,DES_PROD32091,5,3,124,3,2508,0,2106,19.11,S,117,148,A
PROD032092,NOM_PROD32092,DES_PROD32092,4,2,445,4,4078,0,3474,17.4,N,422,534,A
PROD032093,NOM_PROD32093,DES_PROD32093,5,1,491,4,4733,0,4297,10.15,S,466,589,A
PROD032094,NOM_PROD32094,DES_PROD32094,1,1,18,2,2375,0,2019,17.64,N,17,21,I
PROD032095,NOM_PROD32095,DES_PROD32095,1,3,335,2,3388,0,3029,11.87,N,318,402,A
PROD032096,NOM_PROD32096,DES_PROD32096,1,1,460,1,3983,0,3364,18.41,S,437,552,I
PROD032097,NOM_PROD32097,DES_PROD32097,1,3,317,1,2396,0,2027,18.25,N,301,380,I
PROD032098,NOM_PROD32098,DES_PROD32098,3,2,395,5,4077,0,3683,10.71,S,375,474,I
PROD032099,NOM_PROD32099,DES_PROD32099,5,3,391,4,3372,0,2944,14.55,N,371,469,I
PROD032100,NOM_PROD32100,DES_PROD32100,3,2,128,5,2786,0,2490,11.9,N,121,153,A
PROD032101,NOM_PROD32101,DES_PROD32101,4,3,357,1,3251,0,2949,10.27,N,339,428,A
PROD032102,NOM_PROD32102,DES_PROD32102,1,1,328,4,2789,0,2518,10.79,N,311,393,I
PROD032103,NOM_PROD32103,DES_PROD32103,2,3,65,1,5776,0,4983,15.92,N,61,78,A
PROD032104,NOM_PROD32104,DES_PROD32104,5,1,102,2,5814,0,4962,17.18,S,96,122,A
PROD032105,NOM_PROD32105,DES_PROD32105,2,1,362,4,5218,0,4630,12.7,S,343,434,I
PROD032106,NOM_PROD32106,DES_PROD32106,3,2,454,5,4469,0,3844,16.28,S,431,544,A
PROD032107,NOM_PROD32107,DES_PROD32107,2,3,136,1,3629,0,3252,11.61,S,129,163,I
PROD032108,NOM_PROD32108,DES_PROD32108,5,2,152,3,5716,0,4898,16.71,N,144,182,A
PROD032109,NOM_PROD32109,DES_PROD32109,4,1,486,4,2661,0,2230,19.33,S,461,583,I
PROD032110,NOM_PROD32110,DES_PROD32110,1,1,376,4,3761,0,3391,10.94,N,357,451,I
PROD032111,NOM_PROD32111,DES_PROD32111,4,1,274,3,3040,0,2667,13.99,N,260,328,I
PROD032112,NOM_PROD32112,DES_PROD32112,3,1,194,4,3942,0,3461,13.9,N,184,232,A
PROD032113,NOM_PROD32113,DES_PROD32113,5,3,421,2,2375,0,1980,19.97,N,399,505,I
PROD032114,NOM_PROD32114,DES_PROD32114,2,3,249,2,5818,0,4907,18.57,S,236,298,A
PROD032115,NOM_PROD32115,DES_PROD32115,5,3,410,3,2480,0,2099,18.16,S,389,492,A
PROD032116,NOM_PROD32116,DES_PROD32116,2,1,424,2,3123,0,2820,10.75,S,402,508,I
PROD032117,NOM_PROD32117,DES_PROD32117,3,2,177,2,5096,0,4464,14.16,N,168,212,I
PROD032118,NOM_PROD32118,DES_PROD32118,4,1,360,3,4605,0,3858,19.38,N,342,432,A
PROD032119,NOM_PROD32119,DES_PROD32119,2,1,232,4,3991,0,3601,10.85,S,220,278,A
PROD032120,NOM_PROD32120,DES_PROD32120,5,3,327,5,3605,0,3065,17.64,S,310,392,I
PROD032121,NOM_PROD32121,DES_PROD32121,1,1,357,3,4840,0,4211,14.94,N,339,428,I
PROD032122,NOM_PROD32122,DES_PROD32122,1,2,285,4,5590,0,4695,19.08,N,270,342,A
PROD032123,NOM_PROD32123,DES_PROD32123,2,2,253,3,5932,0,4985,19.0,S,240,303,I
PROD032124,NOM_PROD32124,DES_PROD32124,1,1,176,1,2434,0,2086,16.71,S,167,211,I
PROD032125,NOM_PROD32125,DES_PROD32125,5,2,50,2,5563,0,4722,17.83,S,47,60,I
PROD032126,NOM_PROD32126,DES_PROD32126,3,2,433,2,4494,0,4076,10.27,N,411,519,I
PROD032127,NOM_PROD32127,DES_PROD32127,1,1,384,5,5438,0,4788,13.59,S,364,460,A
PROD032128,NOM_PROD32128,DES_PROD32128,3,2,74,4,3558,0,3012,18.16,N,70,88,I
PROD032129,NOM_PROD32129,DES_PROD32129,1,1,35,2,3482,0,3067,13.56,N,33,42,I
PROD032130,NOM_PROD32130,DES_PROD32130,5,1,481,3,5310,0,4478,18.58,N,456,577,I
PROD032131,NOM_PROD32131,DES_PROD32131,4,2,440,1,4440,0,3707,19.79,S,418,528,I
PROD032132,NOM_PROD32132,DES_PROD32132,5,3,9,3,2337,0,1961,19.21,S,8,10,I
PROD032133,NOM_PROD32133,DES_PROD32133,3,3,30,2,3082,0,2797,10.19,N,28,36,I
PROD032134,NOM_PROD32134,DES_PROD32134,1,2,338,3,4552,0,4057,12.22,N,321,405,A
PROD032135,NOM_PROD32135,DES_PROD32135,5,3,203,3,3546,0,3184,11.4,N,192,243,I
PROD032136,NOM_PROD32136,DES_PROD32136,2,2,189,5,4979,0,4211,18.25,S,179,226,A
PROD032137,NOM_PROD32137,DES_PROD32137,1,2,331,1,3926,0,3331,17.87,S,314,397,I
PROD032138,NOM_PROD32138,DES_PROD32138,3,3,279,4,5666,0,4987,13.63,S,265,334,A
PROD032139,NOM_PROD32139,DES_PROD32139,5,3,361,3,2485,0,2206,12.68,N,342,433,I
