codigo_elemnto,nmbre_elemnto,dscrpcion_elemnto,ctgria_elemnto,und_elemnto,exstncia_elemnto,bdga_elemnto,precio_venta_ac,precio_venta_an,costo_venta,mrgen_utldad,tiene_iva,stock_minimo,stock_maximo,estado
PROD040877,NOM_PROD40877,DES_PROD40877,2,3,299,2,2793,0,2458,13.64,S,284,358,I
PROD040878,NOM_PROD40878,DES_PROD40878,2,2,285,5,4136,0,3557,16.28,N,270,342,I
PROD040879,NOM_PROD40879,DES_PROD40879,2,3,81,2,3897,0,3515,10.87,N,76,97,A
PROD040880,NOM_PROD40880,DES_PROD40880,2,2,237,3,5632,0,4698,19.9,S,225,284,I
PROD040881,NOM_PROD40881,DES_PROD40881,5,2,218,2,3410,0,2863,19.14,S,207,261,A
PROD040882,NOM_PROD40882,DES_PROD40882,3,2,391,3,2669,0,2330,14.57,N,371,469,A
PROD040883,NOM_PROD40883,DES_PROD40883,2,1,175,2,2573,0,2154,19.47,S,166,210,I
PROD040884,NOM_PROD40884,DES_PROD40884,1,1,453,2,3391,0,2870,18.16,S,430,543,A
PROD040885,NOM_PROD40885,DES_PROD40885,3,2,110,2,3753,0,3251,15.47,N,104,132,A
PROD040886,NOM_PROD40886,DES_PROD40886,3,1,353,3,2337,0,2081,12.32,S,335,423,A
PROD040887,NOM_PROD40887,DES_PROD40887,4,1,107,1,5514,0,4852,13.65,S,101,128,I
PROD040888,NOM_PROD40888,DES_PROD40888,2,1,281,4,3644,0,3274,11.32,S,266,337,A
PROD040889,NOM_PROD40889,DES_PROD40889,3,1,424,4,2252,0,1969,14.4,N,402,508,I
PROD040890,NOM_PROD40890,DES_PROD40890,1,3,214,5,3371,0,3009,12.04,N,203,256,I
PROD040891,NOM_PROD40891,DES_PROD40891,4,3,473,5,4886,0,4397,11.14,S,449,567,A
PROD040892,NOM_PROD40892,DES_PROD40892,5,1,25,3,4412,0,3952,11.66,S,23,30,A
PROD040893,NOM_PROD40893,DES_PROD40893,4,3,290,3,2913,0,2641,10.33,S,275,348,A
PROD040894,NOM_PROD40894,DES_PROD40894,2,3,25,4,4835,0,4085,18.38,N,23,30,A
PROD040895,NOM_PROD40895,DES_PROD40895,2,2,201,1,4634,0,4155,11.55,N,190,241,I
PROD040896,NOM_PROD40896,DES_PROD40896,2,2,71,1,3538,0,3070,15.25,S,67,85,I
PROD040897,NOM_PROD40897,DES_PROD40897,4,3,254,3,3649,0,3220,13.33,N,241,304,I
PROD040898,NOM_PROD40898,DES_PROD40898,3,3,249,3,2207,0,1901,16.1,N,236,298,I
PROD040899,NOM_PROD40899,DES_PROD40899,4,1,270,2,3219,0,2726,18.1,N,256,324,A
PROD040900,NOM_PROD40900,DES_PROD40900,5,3,141,5,2497,0,2188,14.14,N,133,169,A
PROD040901,NOM_PROD40901,DES_PROD40901,2,2,359,5,3485,0,3077,13.26,N,341,430,A
PROD040902,NOM_PROD40902,DES_PROD40902,4,2,434,4,4382,0,3745,17.01,N,412,520,I
PROD040903,NOM_PROD40903,DES_PROD40903,1,1,368,2,2163,0,1937,11.71,N,349,441,I
PROD040904,NOM_PROD40904,DES_PROD40904,5,3,105,1,3768,0,3153,19.53,N,99,126,I
PROD040905,NOM_PROD40905,DES_PROD40905,1,3,328,3,3391,0,2884,17.61,N,311,393,I
PROD040906,NOM_PROD40906,DES_PROD40906,4,2,190,3,4675,0,3906,19.69,N,180,228,I
PROD040907,NOM_PROD40907,DES_PROD40907,2,2,421,4,4494,0,4045,11.11,N,399,505,A
PROD040908,NOM_PROD40908,DES_PROD40908,5,3,202,3,3025,0,2651,14.12,N,191,242,I
PROD040909,NOM_PROD40909,DES_PROD40909,5,2,182,5,2655,0,2316,14.66,S,172,218,A
PROD040910,NOM_PROD40910,DES_PROD40910,2,2,193,3,2902,0,2443,18.8,N,183,231,A
PROD040911,NOM_PROD40911,DES_PROD40911,3,1,101,3,3141,0,2834,10.85,S,95,121,A
PROD040912,NOM_PROD40912,DES_PROD40912,3,3,101,4,3414,0,2867,19.11,S,95,121,A
PROD040913,NOM_PROD40913,DES_PROD40913,1,1,396,3,2499,0,2237,11.74,S,376,475,I
PROD040914,NOM_PROD40914,DES_PROD40914,3,3,257,5,5082,0,4430,14.72,N,244,308,A
PROD040915,NOM_PROD40915,DES_PROD40915,3,1,182,5,4725,0,4272,10.61,S,172,218,A
PROD040916,NOM_PROD40916,DES_PROD40916,2,2,171,4,4678,0,3939,18.78,N,162,205,A
PROD040917,NOM_PROD40917,DES_PROD40917,4,1,188,1,4065,0,3410,19.21,S,178,225,I
PROD040918,NOM_PROD40918,DES_PROD40918,2,1,248,4,3269,0,2734,19.58,S,235,297,A
PROD040919,NOM_PROD40919,DES_PROD40919,3,3,212,5,3084,0,2650,16.4,N,201,254,I
PROD040920,NOM_PROD40920,DES_PROD40920,4,1,387,2,3375,0,2962,13.96,N,367,464,I
PROD040921,NOM_PROD40921,DES_PROD40921,1,3,487,5,5130,0,4420,16.08,N,462,584,A
PROD040922,NOM_PROD40922,DES_PROD40922,1,3,296,4,2403,0,2090,15.02,S,281,355,I
PROD040923,NOM_PROD40923,DES_PROD40923,2,1,408,3,3354,0,2859,17.32,N,387,489,I
PROD040924,NOM_PROD40924,DES_PROD40924,2,3,263,3,2616,0,2291,14.21,N,249,315,I
PROD040925,NOM_PROD40925,DES_PROD40925,3,3,395,4,3692,0,3249,13.66,S,375,474,A
PROD040926,NOM_PROD40926,DES_PROD40926,5,2,411,1,3555,0,3160,12.52,S,390,493,A
PROD040927,NOM_PROD40927,DES_PROD40927,3,1,269,4,3140,0,2746,14.36,S,255,322,A
PROD040928,NOM_PROD40928,DES_PROD40928,3,2,39,2,3211,0,2874,11.74,S,37,46,I
PROD040929,NOM_PROD40929,DES_PROD40929,3,1,142,1,5394,0,4538,18.88,S,134,170,I
PROD040930,NOM_PROD40930,DES_PROD40930,5,3,101,5,3589,0,3119,15.07,S,95,121,I
PROD040931,NOM_PROD40931,DES_PROD40931,5,2,43,2,5107,0,4443,14.96,N,40,51,I
PROD040932,NOM_PROD40932,DES_PROD40932,5,3,145,5,4345,0,3822,13.69,N,137,174,I
PROD040933,NOM_PROD40933,DES_PROD40933,3,3,400,1,3289,0,2857,15.13,N,380,480,A
PROD040934,NOM_PROD40934,DES_PROD40934,1,2,467,1,3925,0,3549,10.61,S,443,560,I
PROD040935,NOM_PROD40935,DES_PROD40935,5,3,111,3,3959,0,3467,14.2,S,105,133,I
PROD040936,NOM_PROD40936,DES_PROD40936,2,2,47,4,3917,0,3370,16.26,S,44,56,A
PROD040937,NOM_PROD40937,DES_PROD40937,1,1,396,4,5402,0,4628,16.74,S,376,475,I
PROD040938,NOM_PROD40938,DES_PROD40938,4,1,22,1,2899,0,2573,12.68,S,20,26,A
PROD040939,NOM_PROD40939,DES_PROD40939,2,1,343,1,5626,0,4842,16.21,S,325,411,I
PROD040940,NOM_PROD40940,DES_PROD40940,1,3,161,3,2925,0,2655,10.2,N,152,193,A
PROD040941,NOM_PROD40941,DES_PROD40941,5,1,460,1,2209,0,1971,12.1,S,437,552,I
PROD040942,NOM_PROD40942,DES_PROD40942,2,1,43,4,3238,0,2708,19.6,N,40,51,I
PROD040943,NOM_PROD40943,DES_PROD40943,2,3,218,1,2411,0,2121,13.69,N,207,261,I
PROD040944,NOM_PROD40944,DES_PROD40944,1,1,206,5,3810,0,3228,18.03,N,195,247,A
PROD040945,NOM_PROD40945,DES_PROD40945,2,1,410,5,5614,0,4740,18.44,N,389,492,I
PROD040946,NOM_PROD40946,DES_PROD40946,2,2,403,3,3295,0,2791,18.09,N,382,483,A
PROD040947,NOM_PROD40947,DES_PROD40947,3,1,292,3,5004,0,4241,18.01,N,277,350,I
PROD040948,NOM_PROD40948,DES_PROD40948,3,3,229,2,3903,0,3320,17.58,S,217,274,A
PROD040949,NOM_PROD40949,DES_PROD40949,3,1,289,3,4606,0,4140,11.28,N,274,346,A
PROD040950,NOM_PROD40950,DES_PROD40950,1,2,355,4,4406,0,3708,18.84,N,337,426,A
PROD040951,NOM_PROD40951,DES_PROD40951,1,2,452,4,3512,0,3005,16.88,N,429,542,I
PROD040952,NOM_PROD40952,DES_PROD40952,3,3,157,2,2905,0,2434,19.39,S,149,188,I
PROD040953,NOM_PROD40953,DES_PROD40953,3,3,441,2,3897,0,3497,11.45,S,418,529,I
PROD040954,NOM_PROD40954,DES_PROD40954,1,1,200,3,3515,0,3039,15.69,S,190,240,I
PROD040955,NOM_PROD40955,DES_PROD40955,3,2,436,4,3446,0,3039,13.4,S,414,523,I
PROD040956,NOM_PROD40956,DES_PROD40956,5,2,34,5,3788,0,3373,12.32,S,32,40,A
PROD040957,NOM_PROD40957,DES_PROD40957,1,1,49,4,4845,0,4096,18.31,N,46,58,A
PROD040958,NOM_PROD40958,DES_PROD40958,2,2,255,4,3303,0,2770,19.27,S,242,306,A
PROD040959,NOM_PROD40959,DES_PROD40959,1,3,241,3,2543,0,2147,18.47,N,228,289,I
PROD040960,NOM_PROD40960,DES_PROD40960,4,2,449,5,5665,0,4825,17.42,N,426,538,A
PROD040961,NOM_PROD40961,DES_PROD40961,4,3,227,3,2498,0,2114,18.18,N,215,272,A
PROD040962,NOM_PROD40962,DES_PROD40962,4,3,493,2,2769,0,2369,16.91,S,468,591,A
PROD040963,NOM_PROD40963,DES_PROD40963,3,2,127,4,2482,0,2214,12.12,S,120,152,I
PROD040964,NOM_PROD40964,DES_PROD40964,1,1,416,5,5415,0,4842,11.85,S,395,499,A
PROD040965,NOM_PROD40965,DES_PROD40965,3,3,251,3,4683,0,3934,19.06,S,238,301,I
PROD040966,NOM_PROD40966,DES_PROD40966,4,2,52,1,3521,0,3185,10.58,N,49,62,A
PROD040967,NOM_PROD40967,DES_PROD40967,4,3,269,2,3148,0,2715,15.97,N,255,322,I
PROD040968,NOM_PROD40968,DES_PROD40968,3,3,474,1,4498,0,3804,18.26,S,450,568,I
PROD040969,NOM_PROD40969,DES_PROD40969,4,2,440,4,5957,0,4969,19.9,S,418,528,A
PROD040970,NOM_PROD40970,DES_PROD40970,2,2,468,5,3184,0,2771,14.91,S,444,561,I
PROD040971,NOM_PROD40971,DES_PROD40971,3,2,367,3,2700,0,2453,10.07,S,348,440,I
PROD040972,NOM_PROD40972,DES_PROD40972,3,2,274,5,2149,0,1950,10.24,S,260,328,A
PROD040973,NOM_PROD40973,DES_PROD40973,3,1,6,3,5282,0,4775,10.62,N,5,7,A
PROD040974,NOM_PROD40974,DES_PROD40974,5,2,422,1,5325,0,4775,11.52,S,400,506,I
PROD040975,NOM_PROD40975,DES_PROD40975,2,1,280,1,5361,0,4516,18.72,S,266,336,A
PROD040976,NOM_PROD40976,DES_PROD40976,5,3,457,3,5007,0,4250,17.82,S,434,548,I
PROD040977,NOM_PROD40977,DES_PROD40977,4,1,287,1,3054,0,2679,14.02,N,272,344,A
PROD040978,NOM_PROD40978,DES_PROD40978,5,2,230,5,5129,0,4569,12.26,S,218,276,A
PROD040979,NOM_PROD40979,DES_PROD40979,2,1,153,4,2824,0,2555,10.56,N,145,183,A
PROD040980,NOM_PROD40980,DES_PROD40980,1,1,465,4,2958,0,2523,17.25,S,441,558,A
PROD040981,NOM_PROD40981,DES_PROD40981,1,1,279,4,5406,0,4812,12.35,N,265,334,I
PROD040982,NOM_PROD40982,DES_PROD40982,5,3,312,2,5418,0,4893,10.73,N,296,374,I
PROD040983,NOM_PROD40983,DES_PROD40983,1,2,344,4,5415,0,4724,14.63,N,326,412,A
PROD040984,NOM_PROD40984,DES_PROD40984,2,2,482,1,3215,0,2851,12.8,S,457,578,A
PROD040985,NOM_PROD40985,DES_PROD40985,5,2,158,3,4071,0,3418,19.12,S,150,189,A
PROD040986,NOM_PROD40986,DES_PROD40986,1,3,145,5,4361,0,3891,12.08,S,137,174,A
PROD040987,NOM_PROD40987,DES_PROD40987,5,1,154,3,4472,0,3928,13.85,S,146,184,I
PROD040988,NOM_PROD40988,DES_PROD40988,2,1,337,5,4013,0,3616,11.0,N,320,404,A
PROD040989,NOM_PROD40989,DES_PROD40989,1,1,300,2,4071,0,3551,14.65,N,285,360,A
PROD040990,NOM_PROD40990,DES_PROD40990,4,3,57,4,3025,0,2669,13.36,N,54,68,I
PROD040991,NOM_PROD40991,DES_PROD40991,2,2,406,3,4254,0,3629,17.23,N,385,487,A
PROD040992,NOM_PROD40992,DES_PROD40992,3,2,356,3,2235,0,2000,11.76,S,338,427,I
PROD040993,NOM_PROD40993,DES_PROD40993,3,2,465,2,2587,0,2226,16.26,N,441,558,A
PROD040994,NOM_PROD40994,DES_PROD40994,3,2,52,5,3642,0,3133,16.26,N,49,62,A
PROD040995,NOM_PROD40995,DES_PROD40995,3,1,165,4,2862,0,2536,12.88,N,156,198,I
PROD040996,NOM_PROD40996,DES_PROD40996,2,1,197,2,3897,0,3494,11.55,N,187,236,A
PROD040997,NOM_PROD40997,DES_PROD40997,3,1,38,4,4991,0,4242,17.68,N,36,45,I
PROD040998,NOM_PROD40998,DES_PROD40998,1,1,82,3,2804,0,2390,17.35,N,77,98,I
PROD040999,NOM_PROD40999,DES_PROD40999,2,3,6,2,2803,0,2546,10.1,N,5,7,A
PROD041000,NOM_PROD41000,DES_PROD41000,3,1,391,3,5149,0,4486,14.8,S,371,469,A
PROD041001,NOM_PROD41001,DES_PROD41001,5,2,104,4,4626,0,3916,18.15,S,98,124,A
PROD041002,NOM_PROD41002,DES_PROD41002,5,2,462,5,4237,0,3624,16.92,N,438,554,A
PROD041003,NOM_PROD41003,DES_PROD41003,4,1,442,5,2142,0,1926,11.22,S,419,530,A
PROD041004,NOM_PROD41004,DES_PROD41004,2,3,324,1,4747,0,4293,10.59,N,307,388,I
PROD041005,NOM_PROD41005,DES_PROD41005,2,2,209,2,3603,0,3257,10.64,S,198,250,A
PROD041006,NOM_PROD41006,DES_PROD41006,4,1,233,1,2634,0,2351,12.04,N,221,279,A
PROD041007,NOM_PROD41007,DES_PROD41007,1,1,395,5,5821,0,4983,16.82,S,375,474,A
PROD041008,NOM_PROD41008,DES_PROD41008,5,3,398,3,5309,0,4791,10.83,N,378,477,I
PROD041009,NOM_PROD41009,DES_PROD41009,2,2,241,1,2497,0,2202,13.42,N,228,289,A
PROD041010,NOM_PROD41010,DES_PROD41010,4,3,350,5,5907,0,4983,18.56,N,332,420,A
PROD041011,NOM_PROD41011,DES_PROD41011,3,2,376,4,4093,0,3462,18.24,N,357,451,A
PROD041012,NOM_PROD41012,DES_PROD41012,5,2,43,4,3335,0,2840,17.44,S,40,51,I
PROD041013,NOM_PROD41013,DES_PROD41013,1,2,7,3,2819,0,2448,15.17,N,6,8,I
PROD041014,NOM_PROD41014,DES_PROD41014,2,1,21,5,3653,0,3068,19.09,S,19,25,I
PROD041015,NOM_PROD41015,DES_PROD41015,1,1,467,2,3606,0,3271,10.27,S,443,560,A
PROD041016,NOM_PROD41016,DES_PROD41016,4,2,187,2,4666,0,4049,15.26,S,177,224,I
PROD041017,NOM_PROD41017,DES_PROD41017,1,3,118,1,3396,0,2832,19.94,N,112,141,I
PROD041018,NOM_PROD41018,DES_PROD41018,2,1,160,4,3029,0,2530,19.74,N,152,192,A
PROD041019,NOM_PROD41019,DES_PROD41019,4,3,463,5,2629,0,2326,13.04,S,439,555,I
PROD041020,NOM_PROD41020,DES_PROD41020,2,1,115,1,2754,0,2460,11.99,S,109,138,I
PROD041021,NOM_PROD41021,DES_PROD41021,2,3,32,2,3354,0,2801,19.76,N,30,38,A
PROD041022,NOM_PROD41022,DES_PROD41022,5,3,161,4,4816,0,4088,17.81,S,152,193,A
PROD041023,NOM_PROD41023,DES_PROD41023,2,3,87,2,2678,0,2390,12.07,S,82,104,I
PROD041024,NOM_PROD41024,DES_PROD41024,4,2,342,5,2453,0,2114,16.05,S,324,410,A
PROD041025,NOM_PROD41025,DES_PROD41025,3,3,234,1,4890,0,4142,18.07,N,222,280,A
PROD041026,NOM_PROD41026,DES_PROD41026,5,3,178,5,5399,0,4589,17.67,S,169,213,I
PROD041027,NOM_PROD41027,DES_PROD41027,1,2,95,2,2212,0,1947,13.66,N,90,114,A
PROD041028,NOM_PROD41028,DES_PROD41028,5,1,459,4,2850,0,2579,10.52,S,436,550,I
PROD041029,NOM_PROD41029,DES_PROD41029,2,3,89,1,4142,0,3739,10.8,S,84,106,A
PROD041030,NOM_PROD41030,DES_PROD41030,3,1,105,1,4993,0,4163,19.95,N,99,126,I
PROD041031,NOM_PROD41031,DES_PROD41031,1,2,100,1,3407,0,2953,15.38,S,95,120,A
PROD041032,NOM_PROD41032,DES_PROD41032,2,2,144,4,5091,0,4327,17.66,N,136,172,A
PROD041033,NOM_PROD41033,DES_PROD41033,1,3,231,1,2992,0,2653,12.8,N,219,277,I
PROD041034,NOM_PROD41034,DES_PROD41034,3,3,397,3,4172,0,3666,13.82,S,377,476,I
PROD041035,NOM_PROD41035,DES_PROD41035,5,1,142,2,2976,0,2502,18.95,N,134,170,A
PROD041036,NOM_PROD41036,DES_PROD41036,1,3,254,3,4907,0,4306,13.96,N,241,304,A
PROD041037,NOM_PROD41037,DES_PROD41037,4,3,433,5,5757,0,4885,17.87,N,411,519,A
PROD041038,NOM_PROD41038,DES_PROD41038,5,1,425,3,3084,0,2693,14.53,N,403,510,I
PROD041039,NOM_PROD41039,DES_PROD41039,2,2,229,5,4356,0,3752,16.12,N,217,274,A
PROD041040,NOM_PROD41040,DES_PROD41040,3,2,266,2,3607,0,3250,11.01,S,252,319,I
PROD041041,NOM_PROD41041,DES_PROD41041,5,2,313,2,4154,0,3719,11.71,S,297,375,A
PROD041042,NOM_PROD41042,DES_PROD41042,2,3,223,1,4689,0,4175,12.33,N,211,267,A
PROD041043,NOM_PROD41043,DES_PROD41043,3,1,342,5,5399,0,4588,17.68,S,324,410,A
PROD041044,NOM_PROD41044,DES_PROD41044,4,2,286,3,4381,0,3927,11.58,N,271,343,I
PROD041045,NOM_PROD41045,DES_PROD41045,3,3,419,1,4936,0,4450,10.94,N,398,502,I
PROD041046,NOM_PROD41046,DES_PROD41046,2,2,179,2,4554,0,4071,11.87,N,170,214,A
PROD041047,NOM_PROD41047,DES_PROD41047,3,3,120,2,4895,0,4366,12.12,S,114,144,I
PROD041048,NOM_PROD41048,DES_PROD41048,2,1,304,5,4191,0,3542,18.34,S,288,364,I
PROD041049,NOM_PROD41049,DES_PROD41049,4,1,372,1,3586,0,3006,19.32,S,353,446,I
PROD041050,NOM_PROD41050,DES_PROD41050,5,2,194,4,3514,0,2976,18.1,S,184,232,I
PROD041051,NOM_PROD41051,DES_PROD41051,2,2,496,5,3802,0,3283,15.82,N,471,595,A
PROD041052,NOM_PROD41052,DES_PROD41052,2,3,250,1,3285,0,2793,17.63,S,237,300,A
PROD041053,NOM_PROD41053,DES_PROD41053,3,3,436,3,5273,0,4691,12.42,N,414,523,A
PROD041054,NOM_PROD41054,DES_PROD41054,4,1,369,2,4204,0,3568,17.83,N,350,442,A
PROD041055,NOM_PROD41055,DES_PROD41055,1,1,231,4,3552,0,3161,12.4,S,219,277,A
PROD041056,NOM_PROD41056,DES_PROD41056,2,3,158,3,5019,0,4531,10.79,N,150,189,A
PROD041057,NOM_PROD41057,DES_PROD41057,4,3,61,2,4978,0,4455,11.76,S,57,73,I
PROD041058,NOM_PROD41058,DES_PROD41058,3,2,35,2,2869,0,2561,12.05,S,33,42,A
PROD041059,NOM_PROD41059,DES_PROD41059,2,1,352,2,3182,0,2840,12.07,S,334,422,I
PROD041060,NOM_PROD41060,DES_PROD41060,4,1,1,3,4175,0,3679,13.49,S,0,1,I
PROD041061,NOM_PROD41061,DES_PROD41061,2,2,9,1,2704,0,2387,13.29,N,8,10,I
PROD041062,NOM_PROD41062,DES_PROD41062,4,3,324,5,5672,0,4758,19.21,N,307,388,A
PROD041063,NOM_PROD41063,DES_PROD41063,1,3,186,5,2590,0,2228,16.29,S,176,223,A
PROD041064,NOM_PROD41064,DES_PROD41064,1,1,370,4,2388,0,2102,13.63,S,351,444,I
PROD041065,NOM_PROD41065,DES_PROD41065,2,3,66,4,5172,0,4432,16.71,S,62,79,I
PROD041066,NOM_PROD41066,DES_PROD41066,3,1,293,3,2701,0,2431,11.11,S,278,351,A
PROD041067,NOM_PROD41067,DES_PROD41067,4,1,54,1,5132,0,4280,19.92,N,51,64,I
PROD041068,NOM_PROD41068,DES_PROD41068,3,2,285,2,3838,0,3205,19.76,N,270,342,I
PROD041069,NOM_PROD41069,DES_PROD41069,2,1,391,3,5410,0,4667,15.93,S,371,469,I
PROD041070,NOM_PROD41070,DES_PROD41070,1,3,453,3,2461,0,2072,18.78,N,430,543,I
PROD041071,NOM_PROD41071,DES_PROD41071,3,1,420,4,2897,0,2574,12.57,S,399,504,I
PROD041072,NOM_PROD41072,DES_PROD41072,5,1,435,1,4216,0,3741,12.71,N,413,522,I
PROD041073,NOM_PROD41073,DES_PROD41073,1,1,246,2,4521,0,4071,11.06,S,233,295,I
PROD041074,NOM_PROD41074,DES_PROD41074,3,1,426,5,2285,0,2049,11.53,S,404,511,I
PROD041075,NOM_PROD41075,DES_PROD41075,4,2,22,5,2731,0,2364,15.54,S,20,26,A
PROD041076,NOM_PROD41076,DES_PROD41076,2,3,453,3,3376,0,2995,12.75,S,430,543,I
PROD041077,NOM_PROD41077,DES_PROD41077,3,3,29,2,5582,0,4908,13.74,N,27,34,A
PROD041078,NOM_PROD41078,DES_PROD41078,2,1,110,5,2631,0,2246,17.18,S,104,132,I
PROD041079,NOM_PROD41079,DES_PROD41079,4,2,338,4,4212,0,3660,15.09,N,321,405,A
PROD041080,NOM_PROD41080,DES_PROD41080,5,2,33,4,3210,0,2867,11.99,S,31,39,A
PROD041081,NOM_PROD41081,DES_PROD41081,4,2,368,1,4137,0,3737,10.72,N,349,441,I
PROD041082,NOM_PROD41082,DES_PROD41082,2,3,301,2,3080,0,2745,12.22,S,285,361,A
PROD041083,NOM_PROD41083,DES_PROD41083,2,2,259,3,3374,0,3028,11.44,N,246,310,I
PROD041084,NOM_PROD41084,DES_PROD41084,5,3,378,2,2891,0,2623,10.24,N,359,453,A
PROD041085,NOM_PROD41085,DES_PROD41085,4,1,468,2,4559,0,3953,15.35,S,444,561,A
PROD041086,NOM_PROD41086,DES_PROD41086,3,1,68,2,2370,0,1998,18.64,N,64,81,A
PROD041087,NOM_PROD41087,DES_PROD41087,4,3,293,1,4226,0,3599,17.43,S,278,351,A
PROD041088,NOM_PROD41088,DES_PROD41088,4,1,357,5,2686,0,2397,12.07,S,339,428,A
PROD041089,NOM_PROD41089,DES_PROD41089,1,1,280,5,5039,0,4407,14.35,S,266,336,A
PROD041090,NOM_PROD41090,DES_PROD41090,2,1,185,4,2827,0,2395,18.04,N,175,222,I
PROD041091,NOM_PROD41091,DES_PROD41091,2,3,479,4,3554,0,3086,15.17,N,455,574,A
PROD041092,NOM_PROD41092,DES_PROD41092,4,1,402,1,2797,0,2447,14.31,N,381,482,I
PROD041093,NOM_PROD41093,DES_PROD41093,3,1,19,2,5648,0,4822,17.15,S,18,22,A
PROD041094,NOM_PROD41094,DES_PROD41094,1,1,139,4,5834,0,4906,18.93,N,132,166,I
PROD041095,NOM_PROD41095,DES_PROD41095,5,2,182,5,5425,0,4597,18.03,N,172,218,I
PROD041096,NOM_PROD41096,DES_PROD41096,5,3,80,5,4386,0,3784,15.91,S,76,96,A
PROD041097,NOM_PROD41097,DES_PROD41097,2,2,50,4,3667,0,3172,15.62,S,47,60,I
PROD041098,NOM_PROD41098,DES_PROD41098,4,2,39,4,4737,0,4198,12.84,S,37,46,I
PROD041099,NOM_PROD41099,DES_PROD41099,5,1,482,3,5364,0,4784,12.13,S,457,578,I
PROD041100,NOM_PROD41100,DES_PROD41100,5,2,452,5,4925,0,4291,14.79,N,429,542,A
PROD041101,NOM_PROD41101,DES_PROD41101,3,3,254,4,4329,0,3691,17.29,N,241,304,I
PROD041102,NOM_PROD41102,DES_PROD41102,5,2,129,1,5102,0,4576,11.5,N,122,154,I
PROD041103,NOM_PROD41103,DES_PROD41103,2,3,27,3,2389,0,2127,12.34,N,25,32,I
PROD041104,NOM_PROD41104,DES_PROD41104,3,2,239,2,2197,0,1902,15.52,N,227,286,A
PROD041105,NOM_PROD41105,DES_PROD41105,1,2,32,4,2455,0,2157,13.86,N,30,38,I
PROD041106,NOM_PROD41106,DES_PROD41106,4,3,319,2,2532,0,2141,18.27,N,303,382,I
PROD041107,NOM_PROD41107,DES_PROD41107,4,1,280,1,5432,0,4711,15.31,S,266,336,A
PROD041108,NOM_PROD41108,DES_PROD41108,5,3,421,3,5434,0,4872,11.54,S,399,505,I
PROD041109,NOM_PROD41109,DES_PROD41109,1,1,221,3,2684,0,2407,11.53,N,209,265,I
PROD041110,NOM_PROD41110,DES_PROD41110,3,2,268,3,3438,0,2938,17.03,N,254,321,I
PROD041111,NOM_PROD41111,DES_PROD41111,1,3,242,3,4748,0,4152,14.36,N,229,290,A
PROD041112,NOM_PROD41112,DES_PROD41112,5,1,259,5,4632,0,3906,18.61,S,246,310,A
PROD041113,NOM_PROD41113,DES_PROD41113,5,2,169,2,3107,0,2681,15.9,S,160,202,I
PROD041114,NOM_PROD41114,DES_PROD41114,3,1,271,3,4218,0,3686,14.46,N,257,325,A
PROD041115,NOM_PROD41115,DES_PROD41115,4,2,259,1,3970,0,3548,11.92,N,246,310,A
PROD041116,NOM_PROD41116,DES_PROD41116,1,2,446,5,5581,0,4684,19.16,N,423,535,I
PROD041117,NOM_PROD41117,DES_PROD41117,2,3,53,1,2258,0,1971,14.59,N,50,63,I
PROD041118,NOM_PROD41118,DES_PROD41118,5,1,445,4,3345,0,2933,14.08,S,422,534,I
PROD041119,NOM_PROD41119,DES_PROD41119,3,3,171,3,3465,0,3081,12.48,N,162,205,I
PROD041120,NOM_PROD41120,DES_PROD41120,4,3,452,4,4769,0,4305,10.79,N,429,542,I
PROD041121,NOM_PROD41121,DES_PROD41121,1,1,215,5,3865,0,3452,11.97,S,204,258,I
PROD041122,NOM_PROD41122,DES_PROD41122,5,1,109,4,4222,0,3619,16.68,N,103,130,A
PROD041123,NOM_PROD41123,DES_PROD41123,3,1,299,2,4115,0,3672,12.07,S,284,358,A
PROD041124,NOM_PROD41124,DES_PROD41124,4,2,290,4,3537,0,3185,11.07,N,275,348,A
PROD041125,NOM_PROD41125,DES_PROD41125,4,3,392,2,2399,0,2164,10.89,S,372,470,A
PROD041126,NOM_PROD41126,DES_PROD41126,5,2,399,5,2178,0,1935,12.56,S,379,478,A
PROD041127,NOM_PROD41127,DES_PROD41127,4,2,34,5,3377,0,2842,18.85,S,32,40,A
PROD041128,NOM_PROD41128,DES_PROD41128,3,2,179,5,3887,0,3434,13.21,N,170,214,I
PROD041129,NOM_PROD41129,DES_PROD41129,4,2,444,4,5439,0,4934,10.25,N,421,532,A
PROD041130,NOM_PROD41130,DES_PROD41130,4,1,452,5,4765,0,4330,10.06,N,429,542,I
PROD041131,NOM_PROD41131,DES_PROD41131,2,1,334,1,4165,0,3645,14.29,S,317,400,A
PROD041132,NOM_PROD41132,DES_PROD41132,5,1,212,4,3181,0,2782,14.37,S,201,254,I
PROD041133,NOM_PROD41133,DES_PROD41133,4,2,127,2,4765,0,4152,14.77,N,120,152,I
PROD041134,NOM_PROD41134,DES_PROD41134,4,2,341,5,2525,0,2218,13.86,S,323,409,I
PROD041135,NOM_PROD41135,DES_PROD41135,2,3,183,5,5038,0,4223,19.31,S,173,219,A
PROD041136,NOM_PROD41136,DES_PROD41136,3,2,436,2,3130,0,2667,17.38,S,414,523,I
PROD041137,NOM_PROD41137,DES_PROD41137,1,3,80,2,4583,0,3925,16.78,N,76,96,I
