codigo_elemnto,nmbre_elemnto,dscrpcion_elemnto,ctgria_elemnto,und_elemnto,exstncia_elemnto,bdga_elemnto,precio_venta_ac,precio_venta_an,costo_venta,mrgen_utldad,tiene_iva,stock_minimo,stock_maximo,estado,detalle_error
PROD021232,NOM_PROD21232,DES_PROD21232,5,3,434,3,5235,0,4542,15.26,N,412,520,A,"categoria no existe (id: 5)"
PROD021233,NOM_PROD21233,DES_PROD21233,5,1,419,5,3280,0,2852,15.01,S,398,502,I,"categoria no existe (id: 5)"
PROD021234,NOM_PROD21234,DES_PROD21234,4,3,1,2,4249,0,3722,14.18,N,0,1,I,"categoria no existe (id: 4)"
PROD021236,NOM_PROD21236,DES_PROD21236,4,3,434,4,5340,0,4775,11.84,N,412,520,A,"categoria no existe (id: 4)"
PROD021239,NOM_PROD21239,DES_PROD21239,4,2,84,2,3978,0,3471,14.63,S,79,100,A,"categoria no existe (id: 4)"
PROD021241,NOM_PROD21241,DES_PROD21241,5,2,255,2,4697,0,3969,18.35,S,242,306,I,"categoria no existe (id: 5)"
PROD021242,NOM_PROD21242,DES_PROD21242,4,3,299,4,3768,0,3198,17.85,S,284,358,A,"categoria no existe (id: 4)"
PROD021243,NOM_PROD21243,DES_PROD21243,4,2,52,5,4732,0,4259,11.11,S,49,62,I,"categoria no existe (id: 4)"
PROD021244,NOM_PROD21244,DES_PROD21244,5,2,152,4,4774,0,4078,17.07,N,144,182,I,"categoria no existe (id: 5)"
PROD021246,NOM_PROD21246,DES_PROD21246,5,2,237,1,3321,0,3010,10.34,N,225,284,I,"categoria no existe (id: 5)"
PROD021251,NOM_PROD21251,DES_PROD21251,5,1,296,5,3179,0,2837,12.09,N,281,355,A,"categoria no existe (id: 5)"
PROD021252,NOM_PROD21252,DES_PROD21252,4,2,203,5,3105,0,2619,18.56,S,192,243,I,"categoria no existe (id: 4)"
PROD021256,NOM_PROD21256,DES_PROD21256,4,2,454,4,5352,0,4803,11.44,S,431,544,A,"categoria no existe (id: 4)"
PROD021258,NOM_PROD21258,DES_PROD21258,4,3,323,3,3919,0,3391,15.59,S,306,387,I,"categoria no existe (id: 4)"
PROD021260,NOM_PROD21260,DES_PROD21260,4,3,424,3,4147,0,3704,11.97,N,402,508,I,"categoria no existe (id: 4)"
PROD021262,NOM_PROD21262,DES_PROD21262,5,3,311,2,5392,0,4781,12.8,S,295,373,I,"categoria no existe (id: 5)"
PROD021264,NOM_PROD21264,DES_PROD21264,5,3,47,3,2903,0,2623,10.7,N,44,56,A,"categoria no existe (id: 5)"
PROD021266,NOM_PROD21266,DES_PROD21266,5,1,25,2,5599,0,4732,18.33,N,23,30,I,"categoria no existe (id: 5)"
PROD021272,NOM_PROD21272,DES_PROD21272,5,3,414,2,5272,0,4532,16.33,N,393,496,A,"categoria no existe (id: 5)"
PROD021273,NOM_PROD21273,DES_PROD21273,4,3,387,3,5686,0,4848,17.29,S,367,464,I,"categoria no existe (id: 4)"
PROD021274,NOM_PROD21274,DES_PROD21274,5,1,86,1,5764,0,4819,19.63,N,81,103,I,"categoria no existe (id: 5)"
PROD021276,NOM_PROD21276,DES_PROD21276,4,2,84,3,5478,0,4583,19.54,N,79,100,A,"categoria no existe (id: 4)"
PROD021277,NOM_PROD21277,DES_PROD21277,5,1,55,1,2188,0,1975,10.82,S,52,66,I,"categoria no existe (id: 5)"
PROD021278,NOM_PROD21278,DES_PROD21278,4,2,64,2,3764,0,3225,16.72,N,60,76,I,"categoria no existe (id: 4)"
PROD021280,NOM_PROD21280,DES_PROD21280,4,2,5,3,4966,0,4476,10.95,S,4,6,I,"categoria no existe (id: 4)"
PROD021282,NOM_PROD21282,DES_PROD21282,5,1,326,2,2251,0,1957,15.06,N,309,391,A,"categoria no existe (id: 5)"
PROD021287,NOM_PROD21287,DES_PROD21287,4,1,183,2,4073,0,3643,11.81,S,173,219,A,"categoria no existe (id: 4)"
PROD021291,NOM_PROD21291,DES_PROD21291,5,1,495,3,3722,0,3296,12.93,S,470,594,A,"categoria no existe (id: 5)"
PROD021293,NOM_PROD21293,DES_PROD21293,4,3,281,5,5106,0,4274,19.48,S,266,337,A,"categoria no existe (id: 4)"
PROD021295,NOM_PROD21295,DES_PROD21295,5,2,332,4,5078,0,4336,17.12,N,315,398,A,"categoria no existe (id: 5)"
PROD021296,NOM_PROD21296,DES_PROD21296,4,2,6,2,3541,0,3076,15.12,S,5,7,I,"categoria no existe (id: 4)"
PROD021301,NOM_PROD21301,DES_PROD21301,4,1,488,3,5549,0,4767,16.42,N,463,585,A,"categoria no existe (id: 4)"
PROD021303,NOM_PROD21303,DES_PROD21303,5,3,177,4,5583,0,4669,19.58,S,168,212,I,"categoria no existe (id: 5)"
PROD021305,NOM_PROD21305,DES_PROD21305,5,2,220,1,4987,0,4291,16.23,S,209,264,I,"categoria no existe (id: 5)"
PROD021307,NOM_PROD21307,DES_PROD21307,5,3,295,5,5498,0,4588,19.85,N,280,354,A,"categoria no existe (id: 5)"
PROD021314,NOM_PROD21314,DES_PROD21314,4,3,228,1,3448,0,2927,17.81,N,216,273,I,"categoria no existe (id: 4)"
PROD021316,NOM_PROD21316,DES_PROD21316,4,2,361,3,4555,0,3945,15.47,N,342,433,A,"categoria no existe (id: 4)"
PROD021319,NOM_PROD21319,DES_PROD21319,5,3,430,2,2603,0,2275,14.42,N,408,516,I,"categoria no existe (id: 5)"
PROD021322,NOM_PROD21322,DES_PROD21322,4,1,446,2,4379,0,3943,11.06,S,423,535,A,"categoria no existe (id: 4)"
PROD021325,NOM_PROD21325,DES_PROD21325,5,1,314,5,4815,0,4178,15.27,S,298,376,A,"categoria no existe (id: 5)"
PROD021326,NOM_PROD21326,DES_PROD21326,5,1,351,2,4520,0,3924,15.2,N,333,421,I,"categoria no existe (id: 5)"
PROD021328,NOM_PROD21328,DES_PROD21328,5,2,349,5,5262,0,4740,11.02,N,331,418,I,"categoria no existe (id: 5)"
PROD021331,NOM_PROD21331,DES_PROD21331,4,2,141,2,5198,0,4448,16.88,S,133,169,A,"categoria no existe (id: 4)"
PROD021333,NOM_PROD21333,DES_PROD21333,4,3,188,1,3248,0,2858,13.67,S,178,225,I,"categoria no existe (id: 4)"
PROD021334,NOM_PROD21334,DES_PROD21334,4,1,278,2,4587,0,3981,15.24,S,264,333,A,"categoria no existe (id: 4)"
PROD021336,NOM_PROD21336,DES_PROD21336,4,1,164,1,4382,0,3662,19.68,S,155,196,I,"categoria no existe (id: 4)"
PROD021337,NOM_PROD21337,DES_PROD21337,5,2,435,4,2766,0,2375,16.47,S,413,522,I,"categoria no existe (id: 5)"
PROD021340,NOM_PROD21340,DES_PROD21340,5,3,155,3,4189,0,3765,11.27,S,147,186,A,"categoria no existe (id: 5)"
PROD021341,NOM_PROD21341,DES_PROD21341,4,3,63,3,3041,0,2605,16.76,S,59,75,I,"categoria no existe (id: 4)"
PROD021347,NOM_PROD21347,DES_PROD21347,4,3,64,3,4914,0,4423,11.12,N,60,76,A,"categoria no existe (id: 4)"
PROD021355,NOM_PROD21355,DES_PROD21355,5,2,29,1,2261,0,1956,15.61,S,27,34,A,"categoria no existe (id: 5)"
PROD021357,NOM_PROD21357,DES_PROD21357,4,1,373,3,3257,0,2953,10.31,S,354,447,I,"categoria no existe (id: 4)"
PROD021359,NOM_PROD21359,DES_PROD21359,5,1,136,2,3814,0,3393,12.42,N,129,163,I,"categoria no existe (id: 5)"
PROD021362,NOM_PROD21362,DES_PROD21362,4,2,241,1,3624,0,3056,18.6,S,228,289,I,"categoria no existe (id: 4)"
PROD021363,NOM_PROD21363,DES_PROD21363,5,2,399,5,4024,0,3599,11.83,N,379,478,A,"categoria no existe (id: 5)"
PROD021364,NOM_PROD21364,DES_PROD21364,4,1,329,1,3080,0,2663,15.66,N,312,394,I,"categoria no existe (id: 4)"
PROD021365,NOM_PROD21365,DES_PROD21365,5,1,457,5,4211,0,3809,10.57,S,434,548,A,"categoria no existe (id: 5)"
PROD021369,NOM_PROD21369,DES_PROD21369,4,3,16,4,4372,0,3863,13.19,N,15,19,I,"categoria no existe (id: 4)"
PROD021370,NOM_PROD21370,DES_PROD21370,5,1,22,3,3435,0,3104,10.68,S,20,26,A,"categoria no existe (id: 5)"
PROD021371,NOM_PROD21371,DES_PROD21371,4,2,107,4,3663,0,3226,13.55,N,101,128,A,"categoria no existe (id: 4)"
PROD021373,NOM_PROD21373,DES_PROD21373,5,1,240,1,3248,0,2881,12.77,S,228,288,I,"categoria no existe (id: 5)"
PROD021375,NOM_PROD21375,DES_PROD21375,4,2,445,2,2389,0,2126,12.41,N,422,534,A,"categoria no existe (id: 4)"
PROD021376,NOM_PROD21376,DES_PROD21376,5,1,377,2,2969,0,2599,14.27,S,358,452,A,"categoria no existe (id: 5)"
PROD021377,NOM_PROD21377,DES_PROD21377,4,2,428,4,2633,0,2203,19.54,S,406,513,A,"categoria no existe (id: 4)"
PROD021378,NOM_PROD21378,DES_PROD21378,4,1,9,1,3922,0,3301,18.82,S,8,10,I,"categoria no existe (id: 4)"
PROD021380,NOM_PROD21380,DES_PROD21380,5,3,446,3,3182,0,2672,19.12,S,423,535,I,"categoria no existe (id: 5)"
PROD021383,NOM_PROD21383,DES_PROD21383,5,1,163,5,5551,0,4774,16.29,S,154,195,A,"categoria no existe (id: 5)"
PROD021384,NOM_PROD21384,DES_PROD21384,4,2,199,3,4581,0,3851,18.98,S,189,238,A,"categoria no existe (id: 4)"
PROD021386,NOM_PROD21386,DES_PROD21386,4,2,375,1,4692,0,4019,16.76,S,356,450,I,"categoria no existe (id: 4)"
PROD021387,NOM_PROD21387,DES_PROD21387,4,2,194,5,4350,0,3716,17.07,S,184,232,I,"categoria no existe (id: 4)"
PROD021388,NOM_PROD21388,DES_PROD21388,4,2,464,3,5746,0,4986,15.25,N,440,556,I,"categoria no existe (id: 4)"
PROD021393,NOM_PROD21393,DES_PROD21393,4,3,359,4,5128,0,4492,14.18,S,341,430,I,"categoria no existe (id: 4)"
PROD021396,NOM_PROD21396,DES_PROD21396,4,1,5,3,2909,0,2578,12.86,N,4,6,A,"categoria no existe (id: 4)"
PROD021400,NOM_PROD21400,DES_PROD21400,4,2,40,2,2642,0,2314,14.2,S,38,48,I,"categoria no existe (id: 4)"
PROD021405,NOM_PROD21405,DES_PROD21405,4,2,247,1,4482,0,3813,17.55,S,234,296,I,"categoria no existe (id: 4)"
PROD021411,NOM_PROD21411,DES_PROD21411,4,3,493,2,4030,0,3434,17.36,N,468,591,I,"categoria no existe (id: 4)"
PROD021412,NOM_PROD21412,DES_PROD21412,4,1,388,5,4306,0,3642,18.24,S,368,465,I,"categoria no existe (id: 4)"
PROD021413,NOM_PROD21413,DES_PROD21413,5,3,251,4,3774,0,3187,18.42,N,238,301,I,"categoria no existe (id: 5)"
PROD021416,NOM_PROD21416,DES_PROD21416,4,1,420,3,5140,0,4320,19.0,N,399,504,I,"categoria no existe (id: 4)"
PROD021420,NOM_PROD21420,DES_PROD21420,4,3,201,4,4855,0,4279,13.47,N,190,241,I,"categoria no existe (id: 4)"
PROD021424,NOM_PROD21424,DES_PROD21424,5,2,128,4,5309,0,4678,13.49,S,121,153,A,"categoria no existe (id: 5)"
PROD021426,NOM_PROD21426,DES_PROD21426,5,3,424,1,3626,0,3048,18.99,S,402,508,A,"categoria no existe (id: 5)"
PROD021434,NOM_PROD21434,DES_PROD21434,5,2,134,3,3764,0,3266,15.25,N,127,160,A,"categoria no existe (id: 5)"
PROD021435,NOM_PROD21435,DES_PROD21435,5,3,88,3,2714,0,2264,19.9,N,83,105,I,"categoria no existe (id: 5)"
PROD021438,NOM_PROD21438,DES_PROD21438,4,3,478,2,4498,0,3938,14.23,S,454,573,A,"categoria no existe (id: 4)"
PROD021439,NOM_PROD21439,DES_PROD21439,5,2,51,5,5332,0,4630,15.17,S,48,61,A,"categoria no existe (id: 5)"
PROD021440,NOM_PROD21440,DES_PROD21440,4,3,52,4,5622,0,4816,16.74,S,49,62,I,"categoria no existe (id: 4)"
PROD021442,NOM_PROD21442,DES_PROD21442,5,2,24,5,5872,0,4900,19.84,S,22,28,I,"categoria no existe (id: 5)"
PROD021445,NOM_PROD21445,DES_PROD21445,5,3,290,2,2143,0,1947,10.1,N,275,348,A,"categoria no existe (id: 5)"
PROD021446,NOM_PROD21446,DES_PROD21446,4,2,217,3,2468,0,2160,14.28,N,206,260,I,"categoria no existe (id: 4)"
PROD021447,NOM_PROD21447,DES_PROD21447,4,1,59,3,4107,0,3569,15.09,S,56,70,I,"categoria no existe (id: 4)"
PROD021449,NOM_PROD21449,DES_PROD21449,5,2,193,4,2509,0,2263,10.89,N,183,231,I,"categoria no existe (id: 5)"
PROD021454,NOM_PROD21454,DES_PROD21454,5,1,349,3,5237,0,4559,14.89,N,331,418,I,"categoria no existe (id: 5)"
PROD021468,NOM_PROD21468,DES_PROD21468,4,1,433,5,2503,0,2108,18.76,N,411,519,A,"categoria no existe (id: 4)"
PROD021471,NOM_PROD21471,DES_PROD21471,4,1,472,4,4398,0,3860,13.94,N,448,566,I,"categoria no existe (id: 4)"
PROD021472,NOM_PROD21472,DES_PROD21472,5,2,62,3,4213,0,3757,12.15,S,58,74,A,"categoria no existe (id: 5)"
PROD021475,NOM_PROD21475,DES_PROD21475,5,1,299,1,5186,0,4670,11.06,N,284,358,I,"categoria no existe (id: 5)"
PROD021481,NOM_PROD21481,DES_PROD21481,5,1,35,5,5482,0,4872,12.53,S,33,42,I,"categoria no existe (id: 5)"
PROD021482,NOM_PROD21482,DES_PROD21482,5,3,148,5,3883,0,3401,14.2,N,140,177,A,"categoria no existe (id: 5)"
PROD021483,NOM_PROD21483,DES_PROD21483,4,1,394,4,5011,0,4373,14.6,N,374,472,A,"categoria no existe (id: 4)"
PROD021484,NOM_PROD21484,DES_PROD21484,5,3,83,3,2231,0,1907,17.02,N,78,99,I,"categoria no existe (id: 5)"
PROD021485,NOM_PROD21485,DES_PROD21485,5,2,324,5,3397,0,2883,17.86,S,307,388,I,"categoria no existe (id: 5)"
PROD021487,NOM_PROD21487,DES_PROD21487,4,3,454,1,5420,0,4781,13.38,N,431,544,A,"categoria no existe (id: 4)"
PROD021488,NOM_PROD21488,DES_PROD21488,4,2,365,1,3658,0,3308,10.6,N,346,438,A,"categoria no existe (id: 4)"
PROD021489,NOM_PROD21489,DES_PROD21489,5,2,352,5,2952,0,2605,13.34,S,334,422,A,"categoria no existe (id: 5)"
PROD021490,NOM_PROD21490,DES_PROD21490,4,3,277,1,3685,0,3072,19.98,S,263,332,A,"categoria no existe (id: 4)"
PROD021493,NOM_PROD21493,DES_PROD21493,5,2,207,4,3066,0,2566,19.5,S,196,248,A,"categoria no existe (id: 5)"
PROD021499,NOM_PROD21499,DES_PROD21499,5,1,486,4,5386,0,4568,17.91,S,461,583,A,"categoria no existe (id: 5)"
PROD021502,NOM_PROD21502,DES_PROD21502,4,3,228,3,4564,0,4009,13.86,S,216,273,I,"categoria no existe (id: 4)"
PROD021503,NOM_PROD21503,DES_PROD21503,4,1,251,2,5420,0,4666,16.16,N,238,301,I,"categoria no existe (id: 4)"
PROD021505,NOM_PROD21505,DES_PROD21505,5,2,96,5,2556,0,2259,13.16,N,91,115,I,"categoria no existe (id: 5)"
PROD021506,NOM_PROD21506,DES_PROD21506,5,1,474,3,3441,0,2898,18.77,N,450,568,A,"categoria no existe (id: 5)"
PROD021507,NOM_PROD21507,DES_PROD21507,5,3,258,3,4960,0,4321,14.8,N,245,309,A,"categoria no existe (id: 5)"
PROD021509,NOM_PROD21509,DES_PROD21509,5,1,168,4,2926,0,2659,10.05,S,159,201,A,"categoria no existe (id: 5)"
PROD021511,NOM_PROD21511,DES_PROD21511,4,3,316,4,5006,0,4232,18.29,S,300,379,A,"categoria no existe (id: 4)"
PROD021515,NOM_PROD21515,DES_PROD21515,5,2,50,4,5798,0,4851,19.53,N,47,60,I,"categoria no existe (id: 5)"
PROD021521,NOM_PROD21521,DES_PROD21521,5,1,307,1,2404,0,2171,10.74,S,291,368,A,"categoria no existe (id: 5)"
PROD021522,NOM_PROD21522,DES_PROD21522,4,3,108,4,4173,0,3630,14.96,S,102,129,A,"categoria no existe (id: 4)"
PROD021523,NOM_PROD21523,DES_PROD21523,4,1,445,4,2462,0,2204,11.74,S,422,534,I,"categoria no existe (id: 4)"
PROD021524,NOM_PROD21524,DES_PROD21524,4,2,301,4,5523,0,4700,17.53,S,285,361,I,"categoria no existe (id: 4)"
PROD021525,NOM_PROD21525,DES_PROD21525,4,3,146,1,2639,0,2316,13.96,N,138,175,I,"categoria no existe (id: 4)"
PROD021526,NOM_PROD21526,DES_PROD21526,4,3,225,4,2428,0,2121,14.49,N,213,270,I,"categoria no existe (id: 4)"
PROD021528,NOM_PROD21528,DES_PROD21528,4,2,489,1,3497,0,3046,14.82,S,464,586,A,"categoria no existe (id: 4)"
PROD021529,NOM_PROD21529,DES_PROD21529,4,3,431,2,2824,0,2481,13.83,S,409,517,I,"categoria no existe (id: 4)"
PROD021534,NOM_PROD21534,DES_PROD21534,4,2,455,3,2366,0,2146,10.28,N,432,546,A,"categoria no existe (id: 4)"
PROD021537,NOM_PROD21537,DES_PROD21537,4,1,453,3,3399,0,2934,15.88,N,430,543,I,"categoria no existe (id: 4)"
PROD021539,NOM_PROD21539,DES_PROD21539,5,2,222,3,2656,0,2362,12.46,S,210,266,A,"categoria no existe (id: 5)"
PROD021540,NOM_PROD21540,DES_PROD21540,5,1,9,2,3339,0,2819,18.46,S,8,10,I,"categoria no existe (id: 5)"
PROD021542,NOM_PROD21542,DES_PROD21542,4,2,495,1,2873,0,2525,13.8,N,470,594,A,"categoria no existe (id: 4)"
PROD021544,NOM_PROD21544,DES_PROD21544,5,2,341,1,4984,0,4261,16.99,N,323,409,I,"categoria no existe (id: 5)"
PROD021547,NOM_PROD21547,DES_PROD21547,4,2,236,5,5133,0,4501,14.05,N,224,283,A,"categoria no existe (id: 4)"
PROD021550,NOM_PROD21550,DES_PROD21550,4,1,163,5,4619,0,3868,19.43,N,154,195,I,"categoria no existe (id: 4)"
PROD021553,NOM_PROD21553,DES_PROD21553,5,1,390,1,2169,0,1921,12.93,S,370,468,I,"categoria no existe (id: 5)"
PROD021554,NOM_PROD21554,DES_PROD21554,4,1,82,2,4554,0,4045,12.6,N,77,98,I,"categoria no existe (id: 4)"
PROD021556,NOM_PROD21556,DES_PROD21556,5,1,439,1,3187,0,2732,16.66,S,417,526,I,"categoria no existe (id: 5)"
PROD021557,NOM_PROD21557,DES_PROD21557,5,1,256,1,5219,0,4431,17.8,N,243,307,A,"categoria no existe (id: 5)"
PROD021561,NOM_PROD21561,DES_PROD21561,4,1,372,1,4010,0,3523,13.85,S,353,446,A,"categoria no existe (id: 4)"
PROD021565,NOM_PROD21565,DES_PROD21565,4,1,473,5,4278,0,3587,19.28,S,449,567,A,"categoria no existe (id: 4)"
PROD021573,NOM_PROD21573,DES_PROD21573,5,1,277,4,5370,0,4650,15.5,S,263,332,I,"categoria no existe (id: 5)"
PROD021574,NOM_PROD21574,DES_PROD21574,4,2,218,1,2898,0,2467,17.48,N,207,261,I,"categoria no existe (id: 4)"
PROD021586,NOM_PROD21586,DES_PROD21586,5,2,388,1,4162,0,3592,15.88,N,368,465,A,"categoria no existe (id: 5)"
PROD021587,NOM_PROD21587,DES_PROD21587,5,3,249,5,5456,0,4599,18.65,N,236,298,A,"categoria no existe (id: 5)"
PROD021588,NOM_PROD21588,DES_PROD21588,4,1,8,4,3755,0,3331,12.75,N,7,9,A,"categoria no existe (id: 4)"
PROD021595,NOM_PROD21595,DES_PROD21595,4,3,201,1,2491,0,2190,13.77,S,190,241,A,"categoria no existe (id: 4)"
PROD021598,NOM_PROD21598,DES_PROD21598,4,1,430,2,4522,0,3897,16.05,N,408,516,I,"categoria no existe (id: 4)"
PROD021603,NOM_PROD21603,DES_PROD21603,4,2,347,3,3155,0,2708,16.52,S,329,416,I,"categoria no existe (id: 4)"
PROD021610,NOM_PROD21610,DES_PROD21610,4,1,283,1,4289,0,3651,17.48,N,268,339,A,"categoria no existe (id: 4)"
PROD021612,NOM_PROD21612,DES_PROD21612,4,2,113,5,2563,0,2235,14.7,N,107,135,I,"categoria no existe (id: 4)"
PROD021613,NOM_PROD21613,DES_PROD21613,5,2,315,1,2960,0,2624,12.81,N,299,378,A,"categoria no existe (id: 5)"
PROD021614,NOM_PROD21614,DES_PROD21614,4,3,331,5,2286,0,1973,15.91,N,314,397,A,"categoria no existe (id: 4)"
PROD021617,NOM_PROD21617,DES_PROD21617,5,3,25,1,3003,0,2605,15.3,N,23,30,A,"categoria no existe (id: 5)"
PROD021618,NOM_PROD21618,DES_PROD21618,5,2,158,2,4460,0,3870,15.26,S,150,189,I,"categoria no existe (id: 5)"
PROD021619,NOM_PROD21619,DES_PROD21619,5,1,255,4,5224,0,4363,19.75,N,242,306,I,"categoria no existe (id: 5)"
PROD021622,NOM_PROD21622,DES_PROD21622,5,2,195,1,4702,0,3997,17.66,N,185,234,A,"categoria no existe (id: 5)"
PROD021627,NOM_PROD21627,DES_PROD21627,5,2,184,5,3570,0,2997,19.12,S,174,220,A,"categoria no existe (id: 5)"
PROD021633,NOM_PROD21633,DES_PROD21633,5,3,390,1,2935,0,2485,18.13,N,370,468,A,"categoria no existe (id: 5)"
PROD021634,NOM_PROD21634,DES_PROD21634,4,1,52,5,2823,0,2363,19.49,N,49,62,I,"categoria no existe (id: 4)"
PROD021637,NOM_PROD21637,DES_PROD21637,5,1,8,5,5412,0,4902,10.41,S,7,9,I,"categoria no existe (id: 5)"
PROD021638,NOM_PROD21638,DES_PROD21638,5,2,391,3,3142,0,2731,15.07,S,371,469,A,"categoria no existe (id: 5)"
PROD021639,NOM_PROD21639,DES_PROD21639,5,3,133,2,4052,0,3675,10.28,N,126,159,I,"categoria no existe (id: 5)"
PROD021648,NOM_PROD21648,DES_PROD21648,4,1,416,1,4684,0,4084,14.7,S,395,499,I,"categoria no existe (id: 4)"
PROD021653,NOM_PROD21653,DES_PROD21653,5,1,83,3,5297,0,4507,17.53,S,78,99,I,"categoria no existe (id: 5)"
PROD021655,NOM_PROD21655,DES_PROD21655,4,2,375,3,5695,0,4810,18.41,S,356,450,I,"categoria no existe (id: 4)"
PROD021659,NOM_PROD21659,DES_PROD21659,5,1,84,4,5542,0,4842,14.46,N,79,100,I,"categoria no existe (id: 5)"
PROD021660,NOM_PROD21660,DES_PROD21660,4,1,493,4,5185,0,4482,15.69,S,468,591,I,"categoria no existe (id: 4)"
PROD021663,NOM_PROD21663,DES_PROD21663,4,2,277,5,4864,0,4075,19.38,N,263,332,I,"categoria no existe (id: 4)"
PROD021665,NOM_PROD21665,DES_PROD21665,4,1,115,1,4589,0,4016,14.28,N,109,138,I,"categoria no existe (id: 4)"
PROD021666,NOM_PROD21666,DES_PROD21666,4,2,336,4,4832,0,4072,18.67,S,319,403,A,"categoria no existe (id: 4)"
PROD021670,NOM_PROD21670,DES_PROD21670,4,3,217,1,4289,0,3838,11.77,N,206,260,A,"categoria no existe (id: 4)"
PROD021675,NOM_PROD21675,DES_PROD21675,4,3,115,3,3350,0,2826,18.55,S,109,138,I,"categoria no existe (id: 4)"
PROD021682,NOM_PROD21682,DES_PROD21682,5,3,345,3,4996,0,4476,11.62,S,327,414,I,"categoria no existe (id: 5)"
PROD021683,NOM_PROD21683,DES_PROD21683,5,2,138,1,4987,0,4334,15.08,S,131,165,A,"categoria no existe (id: 5)"
PROD021686,NOM_PROD21686,DES_PROD21686,5,1,330,5,5588,0,4781,16.88,N,313,396,A,"categoria no existe (id: 5)"
PROD021687,NOM_PROD21687,DES_PROD21687,4,2,368,5,3586,0,3122,14.89,S,349,441,I,"categoria no existe (id: 4)"
PROD021697,NOM_PROD21697,DES_PROD21697,4,2,479,2,5229,0,4662,12.17,S,455,574,A,"categoria no existe (id: 4)"
PROD021700,NOM_PROD21700,DES_PROD21700,4,2,438,2,2611,0,2216,17.87,S,416,525,I,"categoria no existe (id: 4)"
PROD021701,NOM_PROD21701,DES_PROD21701,5,1,496,4,4451,0,3768,18.13,S,471,595,A,"categoria no existe (id: 5)"
PROD021702,NOM_PROD21702,DES_PROD21702,5,3,157,2,2935,0,2658,10.45,S,149,188,A,"categoria no existe (id: 5)"
PROD021711,NOM_PROD21711,DES_PROD21711,4,3,330,3,3259,0,2866,13.72,N,313,396,I,"categoria no existe (id: 4)"
PROD021712,NOM_PROD21712,DES_PROD21712,5,3,89,4,5599,0,4827,16.0,N,84,106,A,"categoria no existe (id: 5)"
PROD021714,NOM_PROD21714,DES_PROD21714,5,2,333,4,4939,0,4377,12.85,N,316,399,A,"categoria no existe (id: 5)"
PROD021716,NOM_PROD21716,DES_PROD21716,5,3,87,1,4907,0,4135,18.67,S,82,104,A,"categoria no existe (id: 5)"
PROD021718,NOM_PROD21718,DES_PROD21718,4,2,171,4,3104,0,2675,16.06,N,162,205,A,"categoria no existe (id: 4)"
PROD021720,NOM_PROD21720,DES_PROD21720,4,3,103,5,2942,0,2584,13.89,N,97,123,I,"categoria no existe (id: 4)"
PROD021721,NOM_PROD21721,DES_PROD21721,5,3,491,1,4118,0,3631,13.42,N,466,589,A,"categoria no existe (id: 5)"
PROD021722,NOM_PROD21722,DES_PROD21722,4,3,185,2,3357,0,2913,15.25,N,175,222,A,"categoria no existe (id: 4)"
PROD021723,NOM_PROD21723,DES_PROD21723,5,3,311,2,4049,0,3578,13.19,S,295,373,I,"categoria no existe (id: 5)"
PROD021726,NOM_PROD21726,DES_PROD21726,4,1,170,3,5036,0,4261,18.2,N,161,204,I,"categoria no existe (id: 4)"
PROD021727,NOM_PROD21727,DES_PROD21727,4,1,499,3,2877,0,2422,18.81,N,474,598,I,"categoria no existe (id: 4)"
PROD021728,NOM_PROD21728,DES_PROD21728,5,1,341,4,5741,0,4965,15.63,N,323,409,A,"categoria no existe (id: 5)"
PROD021730,NOM_PROD21730,DES_PROD21730,4,1,309,1,3691,0,3136,17.72,S,293,370,I,"categoria no existe (id: 4)"
PROD021731,NOM_PROD21731,DES_PROD21731,5,3,319,4,3239,0,2871,12.82,S,303,382,A,"categoria no existe (id: 5)"
PROD021737,NOM_PROD21737,DES_PROD21737,5,3,367,4,3109,0,2737,13.62,S,348,440,A,"categoria no existe (id: 5)"
PROD021738,NOM_PROD21738,DES_PROD21738,5,2,473,1,4451,0,3979,11.87,S,449,567,I,"categoria no existe (id: 5)"
PROD021739,NOM_PROD21739,DES_PROD21739,5,2,88,1,2445,0,2153,13.6,N,83,105,I,"categoria no existe (id: 5)"
PROD021742,NOM_PROD21742,DES_PROD21742,4,2,134,3,2591,0,2260,14.67,S,127,160,I,"categoria no existe (id: 4)"
PROD021744,NOM_PROD21744,DES_PROD21744,5,2,236,3,5195,0,4463,16.42,S,224,283,A,"categoria no existe (id: 5)"
PROD021746,NOM_PROD21746,DES_PROD21746,5,1,11,1,5830,0,4998,16.65,S,10,13,I,"categoria no existe (id: 5)"
PROD021747,NOM_PROD21747,DES_PROD21747,4,2,124,4,4738,0,3991,18.73,N,117,148,A,"categoria no existe (id: 4)"
PROD021748,NOM_PROD21748,DES_PROD21748,5,3,458,4,3537,0,3187,11.0,S,435,549,A,"categoria no existe (id: 5)"
PROD021750,NOM_PROD21750,DES_PROD21750,4,2,206,3,5855,0,4882,19.94,S,195,247,I,"categoria no existe (id: 4)"
PROD021752,NOM_PROD21752,DES_PROD21752,5,3,19,1,4786,0,4294,11.48,N,18,22,A,"categoria no existe (id: 5)"
PROD021753,NOM_PROD21753,DES_PROD21753,4,3,66,1,3558,0,3108,14.5,N,62,79,I,"categoria no existe (id: 4)"
