codigo_elemnto,nmbre_elemnto,dscrpcion_elemnto,ctgria_elemnto,und_elemnto,exstncia_elemnto,bdga_elemnto,precio_venta_ac,precio_venta_an,costo_venta,mrgen_utldad,tiene_iva,stock_minimo,stock_maximo,estado,detalle_error
PROD062763,NOM_PROD62763,DES_PROD62763,5,1,86,4,2486,0,2206,12.7,S,81,103,A,"categoria no existe (id: 5)"
PROD062765,NOM_PROD62765,DES_PROD62765,5,2,190,5,3654,0,3060,19.42,S,180,228,A,"categoria no existe (id: 5)"
PROD062767,NOM_PROD62767,DES_PROD62767,5,2,460,1,3284,0,2775,18.35,N,437,552,I,"categoria no existe (id: 5)"
PROD062770,NOM_PROD62770,DES_PROD62770,5,3,380,4,4054,0,3686,10.01,S,361,456,A,"categoria no existe (id: 5)"
PROD062775,NOM_PROD62775,DES_PROD62775,5,1,437,3,4777,0,4019,18.87,N,415,524,A,"categoria no existe (id: 5)"
PROD062777,NOM_PROD62777,DES_PROD62777,4,3,231,4,2410,0,2020,19.33,N,219,277,A,"categoria no existe (id: 4)"
PROD062778,NOM_PROD62778,DES_PROD62778,5,1,5,3,3349,0,2817,18.89,S,4,6,A,"categoria no existe (id: 5)"
PROD062779,NOM_PROD62779,DES_PROD62779,4,3,89,2,4674,0,4078,14.63,S,84,106,I,"categoria no existe (id: 4)"
PROD062786,NOM_PROD62786,DES_PROD62786,4,3,122,4,2852,0,2553,11.72,N,115,146,I,"categoria no existe (id: 4)"
PROD062787,NOM_PROD62787,DES_PROD62787,5,3,278,5,2490,0,2204,12.98,S,264,333,A,"categoria no existe (id: 5)"
PROD062788,NOM_PROD62788,DES_PROD62788,5,1,8,4,3743,0,3228,15.98,N,7,9,A,"categoria no existe (id: 5)"
PROD062789,NOM_PROD62789,DES_PROD62789,5,2,289,3,3996,0,3577,11.73,S,274,346,A,"categoria no existe (id: 5)"
PROD062790,NOM_PROD62790,DES_PROD62790,5,2,44,2,3721,0,3315,12.27,N,41,52,I,"categoria no existe (id: 5)"
PROD062792,NOM_PROD62792,DES_PROD62792,5,2,256,4,3139,0,2628,19.48,S,243,307,A,"categoria no existe (id: 5)"
PROD062793,NOM_PROD62793,DES_PROD62793,5,2,256,3,3225,0,2876,12.14,S,243,307,A,"categoria no existe (id: 5)"
PROD062794,NOM_PROD62794,DES_PROD62794,5,1,174,5,2911,0,2581,12.81,N,165,208,A,"categoria no existe (id: 5)"
PROD062795,NOM_PROD62795,DES_PROD62795,4,1,185,4,2427,0,2075,16.99,S,175,222,A,"categoria no existe (id: 4)"
PROD062797,NOM_PROD62797,DES_PROD62797,4,3,200,1,3993,0,3368,18.57,N,190,240,I,"categoria no existe (id: 4)"
PROD062799,NOM_PROD62799,DES_PROD62799,5,1,222,2,3074,0,2770,11.01,S,210,266,I,"categoria no existe (id: 5)"
PROD062801,NOM_PROD62801,DES_PROD62801,5,2,432,5,5154,0,4594,12.19,N,410,518,I,"categoria no existe (id: 5)"
PROD062804,NOM_PROD62804,DES_PROD62804,5,3,373,1,3528,0,3103,13.72,N,354,447,I,"categoria no existe (id: 5)"
PROD062805,NOM_PROD62805,DES_PROD62805,5,1,380,4,2354,0,2074,13.53,S,361,456,I,"categoria no existe (id: 5)"
PROD062806,NOM_PROD62806,DES_PROD62806,5,2,81,2,3685,0,3128,17.82,S,76,97,A,"categoria no existe (id: 5)"
PROD062808,NOM_PROD62808,DES_PROD62808,4,3,101,2,2273,0,1946,16.83,S,95,121,I,"categoria no existe (id: 4)"
PROD062809,NOM_PROD62809,DES_PROD62809,5,3,477,2,4347,0,3733,16.45,N,453,572,A,"categoria no existe (id: 5)"
PROD062812,NOM_PROD62812,DES_PROD62812,4,1,158,4,3077,0,2674,15.09,N,150,189,I,"categoria no existe (id: 4)"
PROD062813,NOM_PROD62813,DES_PROD62813,5,2,94,5,4903,0,4383,11.87,S,89,112,I,"categoria no existe (id: 5)"
PROD062814,NOM_PROD62814,DES_PROD62814,4,1,456,3,5343,0,4762,12.22,N,433,547,I,"categoria no existe (id: 4)"
PROD062818,NOM_PROD62818,DES_PROD62818,5,3,37,3,4313,0,3684,17.08,S,35,44,A,"categoria no existe (id: 5)"
PROD062823,NOM_PROD62823,DES_PROD62823,4,1,127,5,3080,0,2760,11.6,S,120,152,I,"categoria no existe (id: 4)"
PROD062828,NOM_PROD62828,DES_PROD62828,4,3,73,1,3857,0,3337,15.59,S,69,87,A,"categoria no existe (id: 4)"
PROD062831,NOM_PROD62831,DES_PROD62831,5,1,283,1,5155,0,4616,11.68,N,268,339,I,"categoria no existe (id: 5)"
PROD062837,NOM_PROD62837,DES_PROD62837,5,2,323,2,3501,0,3090,13.31,N,306,387,A,"categoria no existe (id: 5)"
PROD062838,NOM_PROD62838,DES_PROD62838,5,1,499,3,5441,0,4748,14.6,N,474,598,A,"categoria no existe (id: 5)"
PROD062847,NOM_PROD62847,DES_PROD62847,5,1,454,4,2830,0,2515,12.53,S,431,544,A,"categoria no existe (id: 5)"
PROD062848,NOM_PROD62848,DES_PROD62848,4,3,418,4,5475,0,4921,11.27,S,397,501,I,"categoria no existe (id: 4)"
PROD062850,NOM_PROD62850,DES_PROD62850,4,3,392,3,4386,0,3940,11.33,S,372,470,I,"categoria no existe (id: 4)"
PROD062852,NOM_PROD62852,DES_PROD62852,5,2,156,2,4141,0,3470,19.34,N,148,187,A,"categoria no existe (id: 5)"
PROD062854,NOM_PROD62854,DES_PROD62854,4,3,162,3,5271,0,4461,18.16,N,153,194,A,"categoria no existe (id: 4)"
PROD062856,NOM_PROD62856,DES_PROD62856,5,3,107,2,3615,0,3023,19.6,N,101,128,I,"categoria no existe (id: 5)"
PROD062863,NOM_PROD62863,DES_PROD62863,5,2,180,2,2725,0,2344,16.29,N,171,216,I,"categoria no existe (id: 5)"
PROD062864,NOM_PROD62864,DES_PROD62864,5,2,316,2,2431,0,2198,10.61,N,300,379,A,"categoria no existe (id: 5)"
PROD062865,NOM_PROD62865,DES_PROD62865,5,1,304,4,2247,0,1896,18.56,N,288,364,I,"categoria no existe (id: 5)"
PROD062869,NOM_PROD62869,DES_PROD62869,4,2,404,2,5101,0,4517,12.93,S,383,484,I,"categoria no existe (id: 4)"
PROD062870,NOM_PROD62870,DES_PROD62870,5,3,485,3,2956,0,2606,13.45,S,460,582,A,"categoria no existe (id: 5)"
PROD062871,NOM_PROD62871,DES_PROD62871,4,3,369,1,2847,0,2467,15.43,S,350,442,I,"categoria no existe (id: 4)"
PROD062872,NOM_PROD62872,DES_PROD62872,5,1,386,5,2222,0,2016,10.26,N,366,463,I,"categoria no existe (id: 5)"
PROD062875,NOM_PROD62875,DES_PROD62875,4,3,192,1,5250,0,4513,16.35,N,182,230,I,"categoria no existe (id: 4)"
PROD062876,NOM_PROD62876,DES_PROD62876,5,3,69,3,2887,0,2421,19.26,S,65,82,I,"categoria no existe (id: 5)"
PROD062878,NOM_PROD62878,DES_PROD62878,4,2,137,1,2713,0,2402,12.98,N,130,164,I,"categoria no existe (id: 4)"
PROD062881,NOM_PROD62881,DES_PROD62881,4,3,488,4,4955,0,4405,12.49,N,463,585,A,"categoria no existe (id: 4)"
PROD062885,NOM_PROD62885,DES_PROD62885,5,2,414,2,4241,0,3664,15.76,N,393,496,A,"categoria no existe (id: 5)"
PROD062887,NOM_PROD62887,DES_PROD62887,5,3,53,2,4709,0,4238,11.12,N,50,63,I,"categoria no existe (id: 5)"
PROD062891,NOM_PROD62891,DES_PROD62891,4,1,366,4,2732,0,2439,12.03,N,347,439,A,"categoria no existe (id: 4)"
PROD062892,NOM_PROD62892,DES_PROD62892,4,2,164,1,4279,0,3581,19.5,S,155,196,A,"categoria no existe (id: 4)"
PROD062894,NOM_PROD62894,DES_PROD62894,4,1,256,1,2716,0,2350,15.61,N,243,307,I,"categoria no existe (id: 4)"
PROD062895,NOM_PROD62895,DES_PROD62895,5,3,222,2,5364,0,4816,11.39,S,210,266,I,"categoria no existe (id: 5)"
PROD062902,NOM_PROD62902,DES_PROD62902,4,2,340,3,4146,0,3528,17.52,S,323,408,I,"categoria no existe (id: 4)"
PROD062904,NOM_PROD62904,DES_PROD62904,4,3,32,5,2582,0,2213,16.69,S,30,38,I,"categoria no existe (id: 4)"
PROD062905,NOM_PROD62905,DES_PROD62905,4,3,196,2,4053,0,3578,13.29,S,186,235,I,"categoria no existe (id: 4)"
PROD062908,NOM_PROD62908,DES_PROD62908,4,2,388,4,4995,0,4342,15.04,S,368,465,A,"categoria no existe (id: 4)"
PROD062909,NOM_PROD62909,DES_PROD62909,5,2,321,2,2639,0,2385,10.65,S,304,385,I,"categoria no existe (id: 5)"
PROD062910,NOM_PROD62910,DES_PROD62910,5,2,83,2,2724,0,2313,17.77,N,78,99,I,"categoria no existe (id: 5)"
PROD062914,NOM_PROD62914,DES_PROD62914,5,1,154,2,3798,0,3214,18.18,N,146,184,I,"categoria no existe (id: 5)"
PROD062917,NOM_PROD62917,DES_PROD62917,5,3,495,5,4115,0,3568,15.35,N,470,594,A,"categoria no existe (id: 5)"
PROD062920,NOM_PROD62920,DES_PROD62920,4,1,88,3,5755,0,4893,17.62,N,83,105,A,"categoria no existe (id: 4)"
PROD062925,NOM_PROD62925,DES_PROD62925,4,1,266,4,4340,0,3871,12.13,S,252,319,I,"categoria no existe (id: 4)"
PROD062926,NOM_PROD62926,DES_PROD62926,5,3,270,3,2692,0,2272,18.49,S,256,324,I,"categoria no existe (id: 5)"
PROD062928,NOM_PROD62928,DES_PROD62928,5,3,231,1,3855,0,3492,10.41,N,219,277,I,"categoria no existe (id: 5)"
PROD062931,NOM_PROD62931,DES_PROD62931,5,2,229,5,3347,0,2910,15.03,N,217,274,A,"categoria no existe (id: 5)"
PROD062936,NOM_PROD62936,DES_PROD62936,4,1,217,2,4570,0,4028,13.48,S,206,260,A,"categoria no existe (id: 4)"
PROD062939,NOM_PROD62939,DES_PROD62939,4,3,314,5,5487,0,4924,11.44,S,298,376,I,"categoria no existe (id: 4)"
PROD062942,NOM_PROD62942,DES_PROD62942,5,2,166,4,4116,0,3626,13.53,N,157,199,I,"categoria no existe (id: 5)"
PROD062946,NOM_PROD62946,DES_PROD62946,4,2,174,2,5631,0,4809,17.1,N,165,208,A,"categoria no existe (id: 4)"
PROD062948,NOM_PROD62948,DES_PROD62948,4,3,357,5,5531,0,4856,13.91,S,339,428,A,"categoria no existe (id: 4)"
PROD062949,NOM_PROD62949,DES_PROD62949,4,3,99,5,3190,0,2716,17.46,N,94,118,I,"categoria no existe (id: 4)"
PROD062952,NOM_PROD62952,DES_PROD62952,5,2,15,1,2324,0,2072,12.2,S,14,18,I,"categoria no existe (id: 5)"
PROD062954,NOM_PROD62954,DES_PROD62954,4,2,429,2,3221,0,2729,18.05,N,407,514,A,"categoria no existe (id: 4)"
PROD062955,NOM_PROD62955,DES_PROD62955,4,3,357,3,5730,0,4936,16.09,N,339,428,A,"categoria no existe (id: 4)"
PROD062956,NOM_PROD62956,DES_PROD62956,4,2,335,3,2173,0,1948,11.58,N,318,402,A,"categoria no existe (id: 4)"
PROD062957,NOM_PROD62957,DES_PROD62957,4,3,184,3,4022,0,3478,15.65,N,174,220,A,"categoria no existe (id: 4)"
PROD062958,NOM_PROD62958,DES_PROD62958,5,3,322,2,2549,0,2216,15.04,S,305,386,A,"categoria no existe (id: 5)"
PROD062959,NOM_PROD62959,DES_PROD62959,4,3,430,5,4863,0,4270,13.89,N,408,516,A,"categoria no existe (id: 4)"
PROD062960,NOM_PROD62960,DES_PROD62960,4,1,7,4,3928,0,3327,18.09,S,6,8,A,"categoria no existe (id: 4)"
PROD062961,NOM_PROD62961,DES_PROD62961,5,1,470,2,2455,0,2111,16.33,N,446,564,A,"categoria no existe (id: 5)"
PROD062962,NOM_PROD62962,DES_PROD62962,4,1,387,4,2284,0,1970,15.97,N,367,464,A,"categoria no existe (id: 4)"
PROD062963,NOM_PROD62963,DES_PROD62963,4,3,426,1,4234,0,3591,17.91,S,404,511,A,"categoria no existe (id: 4)"
PROD062965,NOM_PROD62965,DES_PROD62965,5,1,157,5,4025,0,3612,11.44,N,149,188,I,"categoria no existe (id: 5)"
PROD062968,NOM_PROD62968,DES_PROD62968,4,3,35,5,3445,0,3012,14.4,S,33,42,I,"categoria no existe (id: 4)"
PROD062975,NOM_PROD62975,DES_PROD62975,4,1,238,3,5745,0,4837,18.78,S,226,285,A,"categoria no existe (id: 4)"
PROD062976,NOM_PROD62976,DES_PROD62976,5,2,434,1,5219,0,4619,12.99,N,412,520,I,"categoria no existe (id: 5)"
PROD062977,NOM_PROD62977,DES_PROD62977,4,1,318,5,3086,0,2649,16.53,N,302,381,A,"categoria no existe (id: 4)"
PROD062978,NOM_PROD62978,DES_PROD62978,4,3,206,4,3860,0,3264,18.27,S,195,247,I,"categoria no existe (id: 4)"
PROD062979,NOM_PROD62979,DES_PROD62979,5,2,87,5,3339,0,2908,14.85,N,82,104,A,"categoria no existe (id: 5)"
PROD062981,NOM_PROD62981,DES_PROD62981,4,3,151,2,3410,0,2996,13.83,S,143,181,I,"categoria no existe (id: 4)"
PROD062982,NOM_PROD62982,DES_PROD62982,5,2,93,3,3489,0,2967,17.62,N,88,111,I,"categoria no existe (id: 5)"
PROD062984,NOM_PROD62984,DES_PROD62984,4,1,208,5,5278,0,4752,11.07,S,197,249,I,"categoria no existe (id: 4)"
PROD062986,NOM_PROD62986,DES_PROD62986,5,1,450,4,3431,0,3090,11.05,N,427,540,I,"categoria no existe (id: 5)"
PROD062988,NOM_PROD62988,DES_PROD62988,5,2,350,5,2586,0,2299,12.5,N,332,420,A,"categoria no existe (id: 5)"
PROD062990,NOM_PROD62990,DES_PROD62990,5,1,438,3,3258,0,2753,18.37,S,416,525,A,"categoria no existe (id: 5)"
PROD062991,NOM_PROD62991,DES_PROD62991,5,1,328,1,2698,0,2295,17.6,S,311,393,A,"categoria no existe (id: 5)"
PROD062994,NOM_PROD62994,DES_PROD62994,4,1,439,4,5013,0,4449,12.68,S,417,526,A,"categoria no existe (id: 4)"
PROD062996,NOM_PROD62996,DES_PROD62996,4,2,190,1,2140,0,1918,11.62,S,180,228,I,"categoria no existe (id: 4)"
PROD062999,NOM_PROD62999,DES_PROD62999,5,1,415,1,2482,0,2191,13.29,S,394,498,A,"categoria no existe (id: 5)"
PROD063000,NOM_PROD63000,DES_PROD63000,5,3,184,1,3195,0,2864,11.58,N,174,220,A,"categoria no existe (id: 5)"
PROD063004,NOM_PROD63004,DES_PROD63004,4,3,157,1,4880,0,4139,17.91,N,149,188,I,"categoria no existe (id: 4)"
PROD063007,NOM_PROD63007,DES_PROD63007,5,2,289,2,3049,0,2545,19.82,S,274,346,I,"categoria no existe (id: 5)"
PROD063009,NOM_PROD63009,DES_PROD63009,5,1,396,5,3611,0,3034,19.04,N,376,475,A,"categoria no existe (id: 5)"
PROD063011,NOM_PROD63011,DES_PROD63011,5,1,100,1,2411,0,2117,13.91,N,95,120,I,"categoria no existe (id: 5)"
PROD063018,NOM_PROD63018,DES_PROD63018,5,2,80,3,5254,0,4619,13.76,S,76,96,A,"categoria no existe (id: 5)"
PROD063020,NOM_PROD63020,DES_PROD63020,5,2,220,5,2234,0,2013,10.99,S,209,264,A,"categoria no existe (id: 5)"
PROD063022,NOM_PROD63022,DES_PROD63022,5,1,48,4,5294,0,4460,18.7,N,45,57,I,"categoria no existe (id: 5)"
PROD063025,NOM_PROD63025,DES_PROD63025,5,3,467,2,2997,0,2657,12.8,N,443,560,A,"categoria no existe (id: 5)"
PROD063028,NOM_PROD63028,DES_PROD63028,4,3,265,3,4873,0,4384,11.16,S,251,318,A,"categoria no existe (id: 4)"
PROD063029,NOM_PROD63029,DES_PROD63029,4,3,160,2,4564,0,3819,19.51,N,152,192,A,"categoria no existe (id: 4)"
PROD063034,NOM_PROD63034,DES_PROD63034,5,1,158,3,3478,0,3075,13.12,N,150,189,I,"categoria no existe (id: 5)"
PROD063037,NOM_PROD63037,DES_PROD63037,5,2,188,3,2266,0,1923,17.87,S,178,225,A,"categoria no existe (id: 5)"
PROD063038,NOM_PROD63038,DES_PROD63038,4,3,358,3,3538,0,3172,11.55,N,340,429,A,"categoria no existe (id: 4)"
PROD063040,NOM_PROD63040,DES_PROD63040,5,2,333,1,3173,0,2773,14.46,N,316,399,I,"categoria no existe (id: 5)"
PROD063043,NOM_PROD63043,DES_PROD63043,5,1,37,5,5543,0,4887,13.43,N,35,44,I,"categoria no existe (id: 5)"
PROD063044,NOM_PROD63044,DES_PROD63044,5,1,281,3,2930,0,2524,16.12,N,266,337,A,"categoria no existe (id: 5)"
PROD063047,NOM_PROD63047,DES_PROD63047,4,2,262,5,3959,0,3382,17.08,N,248,314,A,"categoria no existe (id: 4)"
PROD063048,NOM_PROD63048,DES_PROD63048,4,1,66,5,4021,0,3641,10.46,S,62,79,A,"categoria no existe (id: 4)"
PROD063051,NOM_PROD63051,DES_PROD63051,5,2,337,2,4390,0,3877,13.25,S,320,404,I,"categoria no existe (id: 5)"
PROD063052,NOM_PROD63052,DES_PROD63052,5,2,406,3,2748,0,2480,10.84,N,385,487,A,"categoria no existe (id: 5)"
PROD063056,NOM_PROD63056,DES_PROD63056,5,2,443,5,3490,0,3167,10.2,N,420,531,I,"categoria no existe (id: 5)"
PROD063058,NOM_PROD63058,DES_PROD63058,5,2,302,4,4792,0,4149,15.51,N,286,362,A,"categoria no existe (id: 5)"
PROD063067,NOM_PROD63067,DES_PROD63067,5,1,314,1,3633,0,3202,13.47,N,298,376,I,"categoria no existe (id: 5)"
PROD063068,NOM_PROD63068,DES_PROD63068,5,3,356,1,3215,0,2794,15.08,S,338,427,I,"categoria no existe (id: 5)"
PROD063069,NOM_PROD63069,DES_PROD63069,4,2,255,1,5048,0,4431,13.94,S,242,306,I,"categoria no existe (id: 4)"
PROD063070,NOM_PROD63070,DES_PROD63070,5,3,65,5,4662,0,3913,19.16,N,61,78,I,"categoria no existe (id: 5)"
PROD063073,NOM_PROD63073,DES_PROD63073,4,2,116,5,3111,0,2689,15.7,S,110,139,A,"categoria no existe (id: 4)"
PROD063074,NOM_PROD63074,DES_PROD63074,5,2,427,1,3911,0,3269,19.66,N,405,512,I,"categoria no existe (id: 5)"
PROD063081,NOM_PROD63081,DES_PROD63081,5,2,260,2,2660,0,2330,14.2,S,247,312,I,"categoria no existe (id: 5)"
PROD063085,NOM_PROD63085,DES_PROD63085,4,2,394,5,2876,0,2603,10.51,N,374,472,I,"categoria no existe (id: 4)"
PROD063086,NOM_PROD63086,DES_PROD63086,5,3,81,5,2856,0,2542,12.36,N,76,97,A,"categoria no existe (id: 5)"
PROD063088,NOM_PROD63088,DES_PROD63088,5,1,105,1,4857,0,4225,14.98,S,99,126,A,"categoria no existe (id: 5)"
PROD063089,NOM_PROD63089,DES_PROD63089,5,1,197,2,2414,0,2023,19.37,N,187,236,A,"categoria no existe (id: 5)"
PROD063090,NOM_PROD63090,DES_PROD63090,5,1,100,5,2997,0,2704,10.85,S,95,120,A,"categoria no existe (id: 5)"
PROD063091,NOM_PROD63091,DES_PROD63091,4,2,266,2,4617,0,4130,11.8,S,252,319,I,"categoria no existe (id: 4)"
PROD063092,NOM_PROD63092,DES_PROD63092,5,1,15,5,5502,0,4625,18.97,S,14,18,A,"categoria no existe (id: 5)"
PROD063096,NOM_PROD63096,DES_PROD63096,5,1,218,5,5461,0,4640,17.7,N,207,261,I,"categoria no existe (id: 5)"
PROD063097,NOM_PROD63097,DES_PROD63097,4,3,245,1,5398,0,4858,11.12,N,232,294,A,"categoria no existe (id: 4)"
PROD063098,NOM_PROD63098,DES_PROD63098,5,2,157,1,5067,0,4479,13.13,S,149,188,I,"categoria no existe (id: 5)"
PROD063099,NOM_PROD63099,DES_PROD63099,4,2,163,1,4118,0,3723,10.62,N,154,195,I,"categoria no existe (id: 4)"
PROD063100,NOM_PROD63100,DES_PROD63100,4,2,56,2,5223,0,4436,17.75,N,53,67,A,"categoria no existe (id: 4)"
PROD063101,NOM_PROD63101,DES_PROD63101,4,1,402,1,2440,0,2077,17.51,S,381,482,A,"categoria no existe (id: 4)"
PROD063109,NOM_PROD63109,DES_PROD63109,5,2,200,3,2718,0,2271,19.71,N,190,240,I,"categoria no existe (id: 5)"
PROD063114,NOM_PROD63114,DES_PROD63114,4,3,464,5,2367,0,2079,13.9,S,440,556,I,"categoria no existe (id: 4)"
PROD063115,NOM_PROD63115,DES_PROD63115,4,1,24,1,3215,0,2780,15.66,N,22,28,I,"categoria no existe (id: 4)"
PROD063117,NOM_PROD63117,DES_PROD63117,4,2,136,1,3211,0,2884,11.35,S,129,163,I,"categoria no existe (id: 4)"
PROD063118,NOM_PROD63118,DES_PROD63118,5,3,273,2,5440,0,4941,10.11,S,259,327,I,"categoria no existe (id: 5)"
PROD063120,NOM_PROD63120,DES_PROD63120,5,3,499,1,2891,0,2594,11.45,S,474,598,A,"categoria no existe (id: 5)"
PROD063121,NOM_PROD63121,DES_PROD63121,4,1,132,1,4382,0,3864,13.41,S,125,158,A,"categoria no existe (id: 4)"
PROD063125,NOM_PROD63125,DES_PROD63125,4,1,455,4,5507,0,4967,10.88,N,432,546,I,"categoria no existe (id: 4)"
PROD063126,NOM_PROD63126,DES_PROD63126,4,1,11,1,4402,0,3803,15.76,N,10,13,I,"categoria no existe (id: 4)"
PROD063132,NOM_PROD63132,DES_PROD63132,4,2,447,4,3749,0,3259,15.05,S,424,536,I,"categoria no existe (id: 4)"
PROD063135,NOM_PROD63135,DES_PROD63135,4,2,207,4,2436,0,2107,15.62,S,196,248,I,"categoria no existe (id: 4)"
PROD063137,NOM_PROD63137,DES_PROD63137,4,2,248,2,4165,0,3589,16.06,N,235,297,A,"categoria no existe (id: 4)"
PROD063138,NOM_PROD63138,DES_PROD63138,5,2,299,3,4416,0,3727,18.49,N,284,358,I,"categoria no existe (id: 5)"
PROD063141,NOM_PROD63141,DES_PROD63141,4,3,190,5,4039,0,3497,15.5,N,180,228,I,"categoria no existe (id: 4)"
PROD063144,NOM_PROD63144,DES_PROD63144,5,3,330,3,2835,0,2415,17.43,S,313,396,A,"categoria no existe (id: 5)"
PROD063148,NOM_PROD63148,DES_PROD63148,4,1,494,4,5669,0,4794,18.26,S,469,592,I,"categoria no existe (id: 4)"
PROD063150,NOM_PROD63150,DES_PROD63150,5,2,260,5,2959,0,2572,15.08,S,247,312,A,"categoria no existe (id: 5)"
PROD063151,NOM_PROD63151,DES_PROD63151,5,2,142,4,4652,0,4208,10.56,S,134,170,A,"categoria no existe (id: 5)"
PROD063156,NOM_PROD63156,DES_PROD63156,5,2,14,2,3194,0,2852,12.01,N,13,16,A,"categoria no existe (id: 5)"
PROD063165,NOM_PROD63165,DES_PROD63165,5,2,219,2,2778,0,2463,12.81,N,208,262,I,"categoria no existe (id: 5)"
PROD063166,NOM_PROD63166,DES_PROD63166,4,2,297,1,3402,0,2997,13.53,N,282,356,I,"categoria no existe (id: 4)"
PROD063172,NOM_PROD63172,DES_PROD63172,4,2,273,5,3987,0,3381,17.95,S,259,327,I,"categoria no existe (id: 4)"
PROD063178,NOM_PROD63178,DES_PROD63178,4,2,490,3,2427,0,2096,15.81,N,465,588,A,"categoria no existe (id: 4)"
PROD063179,NOM_PROD63179,DES_PROD63179,5,1,198,3,5376,0,4644,15.77,S,188,237,A,"categoria no existe (id: 5)"
PROD063180,NOM_PROD63180,DES_PROD63180,5,2,488,4,5014,0,4291,16.85,N,463,585,A,"categoria no existe (id: 5)"
PROD063183,NOM_PROD63183,DES_PROD63183,4,2,426,3,4348,0,3683,18.08,S,404,511,A,"categoria no existe (id: 4)"
PROD063185,NOM_PROD63185,DES_PROD63185,4,3,85,3,4139,0,3510,17.93,N,80,102,I,"categoria no existe (id: 4)"
PROD063187,NOM_PROD63187,DES_PROD63187,4,2,17,5,5126,0,4305,19.08,N,16,20,I,"categoria no existe (id: 4)"
PROD063190,NOM_PROD63190,DES_PROD63190,4,1,371,1,5866,0,4948,18.56,N,352,445,A,"categoria no existe (id: 4)"
PROD063191,NOM_PROD63191,DES_PROD63191,5,3,411,2,3187,0,2712,17.54,S,390,493,A,"categoria no existe (id: 5)"
PROD063192,NOM_PROD63192,DES_PROD63192,4,3,85,3,2485,0,2243,10.79,S,80,102,I,"categoria no existe (id: 4)"
PROD063194,NOM_PROD63194,DES_PROD63194,4,3,338,4,5041,0,4202,19.97,S,321,405,I,"categoria no existe (id: 4)"
PROD063196,NOM_PROD63196,DES_PROD63196,5,2,335,1,3965,0,3349,18.42,N,318,402,I,"categoria no existe (id: 5)"
PROD063203,NOM_PROD63203,DES_PROD63203,4,3,243,4,3079,0,2700,14.05,S,230,291,I,"categoria no existe (id: 4)"
PROD063204,NOM_PROD63204,DES_PROD63204,5,3,418,1,2638,0,2384,10.67,N,397,501,A,"categoria no existe (id: 5)"
PROD063209,NOM_PROD63209,DES_PROD63209,5,3,302,1,2568,0,2150,19.48,N,286,362,A,"categoria no existe (id: 5)"
PROD063213,NOM_PROD63213,DES_PROD63213,4,3,13,3,4264,0,3654,16.7,S,12,15,A,"categoria no existe (id: 4)"
PROD063216,NOM_PROD63216,DES_PROD63216,5,2,390,5,5511,0,4649,18.56,S,370,468,I,"categoria no existe (id: 5)"
PROD063217,NOM_PROD63217,DES_PROD63217,4,2,481,1,5031,0,4541,10.8,N,456,577,I,"categoria no existe (id: 4)"
PROD063219,NOM_PROD63219,DES_PROD63219,5,1,483,2,3675,0,3237,13.54,N,458,579,A,"categoria no existe (id: 5)"
PROD063222,NOM_PROD63222,DES_PROD63222,5,2,72,3,2473,0,2162,14.4,N,68,86,A,"categoria no existe (id: 5)"
PROD063227,NOM_PROD63227,DES_PROD63227,4,3,49,4,4688,0,4201,11.6,N,46,58,I,"categoria no existe (id: 4)"
PROD063228,NOM_PROD63228,DES_PROD63228,5,2,120,5,4992,0,4188,19.2,N,114,144,A,"categoria no existe (id: 5)"
PROD063231,NOM_PROD63231,DES_PROD63231,5,2,276,5,2917,0,2551,14.38,N,262,331,A,"categoria no existe (id: 5)"
PROD063232,NOM_PROD63232,DES_PROD63232,5,3,81,2,4367,0,3933,11.04,N,76,97,I,"categoria no existe (id: 5)"
PROD063235,NOM_PROD63235,DES_PROD63235,4,3,226,2,4190,0,3611,16.04,S,214,271,I,"categoria no existe (id: 4)"
PROD063236,NOM_PROD63236,DES_PROD63236,5,3,500,4,4213,0,3819,10.33,N,475,600,I,"categoria no existe (id: 5)"
PROD063237,NOM_PROD63237,DES_PROD63237,4,1,190,4,4934,0,4298,14.82,N,180,228,I,"categoria no existe (id: 4)"
PROD063239,NOM_PROD63239,DES_PROD63239,4,3,418,5,2367,0,2124,11.45,N,397,501,A,"categoria no existe (id: 4)"
PROD063241,NOM_PROD63241,DES_PROD63241,4,3,411,1,2693,0,2319,16.13,N,390,493,A,"categoria no existe (id: 4)"
PROD063248,NOM_PROD63248,DES_PROD63248,4,1,287,3,3497,0,3104,12.68,N,272,344,I,"categoria no existe (id: 4)"
PROD063256,NOM_PROD63256,DES_PROD63256,5,2,48,3,3107,0,2719,14.27,S,45,57,A,"categoria no existe (id: 5)"
PROD063257,NOM_PROD63257,DES_PROD63257,4,1,485,2,4791,0,4267,12.3,S,460,582,I,"categoria no existe (id: 4)"
PROD063259,NOM_PROD63259,DES_PROD63259,4,3,76,1,3725,0,3335,11.72,S,72,91,I,"categoria no existe (id: 4)"
PROD063260,NOM_PROD63260,DES_PROD63260,5,1,156,1,2879,0,2441,17.96,N,148,187,A,"categoria no existe (id: 5)"
PROD063261,NOM_PROD63261,DES_PROD63261,5,1,493,3,3267,0,2821,15.81,S,468,591,A,"categoria no existe (id: 5)"
