codigo_elemnto,nmbre_elemnto,dscrpcion_elemnto,ctgria_elemnto,und_elemnto,exstncia_elemnto,bdga_elemnto,precio_venta_ac,precio_venta_an,costo_venta,mrgen_utldad,tiene_iva,stock_minimo,stock_maximo,estado,detalle_error
PROD001159,NOM_PROD1159,DES_PROD1159,4,3,469,1,2611,0,2203,18.54,S,445,562,I,"categoria no existe (id: 4)"
PROD001160,NOM_PROD1160,DES_PROD1160,4,2,339,5,2169,0,1942,11.72,N,322,406,I,"categoria no existe (id: 4)"
PROD001161,NOM_PROD1161,DES_PROD1161,5,1,457,5,3660,0,3256,12.41,N,434,548,I,"categoria no existe (id: 5)"
PROD001163,NOM_PROD1163,DES_PROD1163,5,3,357,5,4004,0,3570,12.16,S,339,428,I,"categoria no existe (id: 5)"
PROD001167,NOM_PROD1167,DES_PROD1167,5,1,7,5,3158,0,2798,12.9,S,6,8,I,"categoria no existe (id: 5)"
PROD001169,NOM_PROD1169,DES_PROD1169,5,3,303,1,5256,0,4526,16.13,S,287,363,I,"categoria no existe (id: 5)"
PROD001172,NOM_PROD1172,DES_PROD1172,5,3,167,2,2985,0,2534,17.81,S,158,200,A,"categoria no existe (id: 5)"
PROD001173,NOM_PROD1173,DES_PROD1173,5,3,59,5,2536,0,2228,13.84,S,56,70,A,"categoria no existe (id: 5)"
PROD001175,NOM_PROD1175,DES_PROD1175,5,3,496,1,3560,0,2998,18.77,S,471,595,I,"categoria no existe (id: 5)"
PROD001177,NOM_PROD1177,DES_PROD1177,5,2,247,2,5732,0,4971,15.32,N,234,296,I,"categoria no existe (id: 5)"
PROD001178,NOM_PROD1178,DES_PROD1178,5,1,482,2,3113,0,2700,15.33,N,457,578,A,"categoria no existe (id: 5)"
PROD001179,NOM_PROD1179,DES_PROD1179,4,3,315,1,5671,0,4757,19.22,S,299,378,A,"categoria no existe (id: 4)"
PROD001183,NOM_PROD1183,DES_PROD1183,5,1,443,4,3330,0,3023,10.16,N,420,531,A,"categoria no existe (id: 5)"
PROD001188,NOM_PROD1188,DES_PROD1188,5,1,315,5,4813,0,4185,15.02,N,299,378,A,"categoria no existe (id: 5)"
PROD001189,NOM_PROD1189,DES_PROD1189,4,3,475,2,5243,0,4521,15.98,N,451,570,A,"categoria no existe (id: 4)"
PROD001191,NOM_PROD1191,DES_PROD1191,4,2,90,5,4772,0,4062,17.48,N,85,108,I,"categoria no existe (id: 4)"
PROD001193,NOM_PROD1193,DES_PROD1193,5,1,472,5,5136,0,4514,13.78,N,448,566,I,"categoria no existe (id: 5)"
PROD001194,NOM_PROD1194,DES_PROD1194,4,3,405,1,4693,0,3992,17.58,S,384,486,A,"categoria no existe (id: 4)"
PROD001197,NOM_PROD1197,DES_PROD1197,4,3,190,1,4997,0,4494,11.2,N,180,228,I,"categoria no existe (id: 4)"
PROD001198,NOM_PROD1198,DES_PROD1198,4,2,188,5,3806,0,3421,11.27,N,178,225,I,"categoria no existe (id: 4)"
PROD001200,NOM_PROD1200,DES_PROD1200,4,2,237,3,3078,0,2795,10.13,N,225,284,A,"categoria no existe (id: 4)"
PROD001201,NOM_PROD1201,DES_PROD1201,5,2,428,2,2869,0,2565,11.86,N,406,513,I,"categoria no existe (id: 5)"
PROD001205,NOM_PROD1205,DES_PROD1205,5,3,113,3,2862,0,2566,11.56,N,107,135,A,"categoria no existe (id: 5)"
PROD001207,NOM_PROD1207,DES_PROD1207,4,3,487,5,5690,0,4758,19.59,N,462,584,I,"categoria no existe (id: 4)"
PROD001208,NOM_PROD1208,DES_PROD1208,4,3,266,3,3822,0,3308,15.54,S,252,319,A,"categoria no existe (id: 4)"
PROD001210,NOM_PROD1210,DES_PROD1210,5,1,179,5,4961,0,4426,12.11,S,170,214,A,"categoria no existe (id: 5)"
PROD001214,NOM_PROD1214,DES_PROD1214,4,2,66,5,5007,0,4207,19.03,N,62,79,A,"categoria no existe (id: 4)"
PROD001216,NOM_PROD1216,DES_PROD1216,5,2,194,1,4612,0,3890,18.58,N,184,232,A,"categoria no existe (id: 5)"
PROD001218,NOM_PROD1218,DES_PROD1218,4,3,98,5,5314,0,4444,19.59,N,93,117,I,"categoria no existe (id: 4)"
PROD001221,NOM_PROD1221,DES_PROD1221,4,3,46,2,2971,0,2595,14.49,S,43,55,A,"categoria no existe (id: 4)"
PROD001224,NOM_PROD1224,DES_PROD1224,4,2,351,1,5022,0,4201,19.55,N,333,421,I,"categoria no existe (id: 4)"
PROD001225,NOM_PROD1225,DES_PROD1225,4,2,358,2,4896,0,4245,15.34,S,340,429,A,"categoria no existe (id: 4)"
PROD001226,NOM_PROD1226,DES_PROD1226,5,1,72,2,3946,0,3391,16.38,N,68,86,A,"categoria no existe (id: 5)"
PROD001231,NOM_PROD1231,DES_PROD1231,4,1,213,2,5540,0,4988,11.08,N,202,255,I,"categoria no existe (id: 4)"
PROD001236,NOM_PROD1236,DES_PROD1236,5,3,67,2,2746,0,2392,14.81,S,63,80,A,"categoria no existe (id: 5)"
PROD001246,NOM_PROD1246,DES_PROD1246,4,1,417,5,2237,0,2008,11.42,S,396,500,I,"categoria no existe (id: 4)"
PROD001247,NOM_PROD1247,DES_PROD1247,4,2,308,3,2490,0,2225,11.92,S,292,369,A,"categoria no existe (id: 4)"
PROD001248,NOM_PROD1248,DES_PROD1248,4,3,383,2,4885,0,4158,17.49,N,363,459,I,"categoria no existe (id: 4)"
PROD001250,NOM_PROD1250,DES_PROD1250,5,2,280,2,2933,0,2583,13.56,S,266,336,A,"categoria no existe (id: 5)"
PROD001253,NOM_PROD1253,DES_PROD1253,5,3,209,3,3856,0,3258,18.38,S,198,250,A,"categoria no existe (id: 5)"
PROD001255,NOM_PROD1255,DES_PROD1255,4,2,333,5,5282,0,4714,12.06,N,316,399,I,"categoria no existe (id: 4)"
PROD001258,NOM_PROD1258,DES_PROD1258,4,3,72,5,3689,0,3264,13.04,N,68,86,A,"categoria no existe (id: 4)"
PROD001261,NOM_PROD1261,DES_PROD1261,4,1,362,2,5384,0,4767,12.96,S,343,434,A,"categoria no existe (id: 4)"
PROD001262,NOM_PROD1262,DES_PROD1262,5,2,291,2,5850,0,4877,19.96,N,276,349,A,"categoria no existe (id: 5)"
PROD001265,NOM_PROD1265,DES_PROD1265,4,1,244,2,3069,0,2754,11.47,N,231,292,I,"categoria no existe (id: 4)"
PROD001269,NOM_PROD1269,DES_PROD1269,4,3,379,3,2569,0,2146,19.72,S,360,454,I,"categoria no existe (id: 4)"
PROD001274,NOM_PROD1274,DES_PROD1274,4,3,400,2,5677,0,4991,13.75,S,380,480,I,"categoria no existe (id: 4)"
PROD001275,NOM_PROD1275,DES_PROD1275,5,2,291,5,5257,0,4584,14.7,S,276,349,I,"categoria no existe (id: 5)"
PROD001277,NOM_PROD1277,DES_PROD1277,4,2,105,2,3827,0,3451,10.9,N,99,126,A,"categoria no existe (id: 4)"
PROD001287,NOM_PROD1287,DES_PROD1287,4,1,30,4,3048,0,2694,13.17,S,28,36,A,"categoria no existe (id: 4)"
PROD001288,NOM_PROD1288,DES_PROD1288,4,1,202,5,2481,0,2162,14.78,N,191,242,I,"categoria no existe (id: 4)"
PROD001292,NOM_PROD1292,DES_PROD1292,4,3,81,3,2362,0,1974,19.69,S,76,97,I,"categoria no existe (id: 4)"
PROD001294,NOM_PROD1294,DES_PROD1294,4,1,303,2,5838,0,4997,16.85,S,287,363,A,"categoria no existe (id: 4)"
PROD001297,NOM_PROD1297,DES_PROD1297,5,2,271,2,4393,0,3892,12.88,S,257,325,A,"categoria no existe (id: 5)"
PROD001299,NOM_PROD1299,DES_PROD1299,4,2,324,3,3074,0,2753,11.68,S,307,388,I,"categoria no existe (id: 4)"
PROD001300,NOM_PROD1300,DES_PROD1300,4,1,340,3,3697,0,3248,13.85,S,323,408,A,"categoria no existe (id: 4)"
PROD001302,NOM_PROD1302,DES_PROD1302,4,2,1,5,2644,0,2247,17.69,S,0,1,I,"categoria no existe (id: 4)"
PROD001304,NOM_PROD1304,DES_PROD1304,5,3,392,3,5086,0,4506,12.88,S,372,470,I,"categoria no existe (id: 5)"
PROD001305,NOM_PROD1305,DES_PROD1305,4,3,148,2,2962,0,2572,15.19,S,140,177,I,"categoria no existe (id: 4)"
PROD001306,NOM_PROD1306,DES_PROD1306,5,1,342,2,4231,0,3554,19.05,S,324,410,A,"categoria no existe (id: 5)"
PROD001308,NOM_PROD1308,DES_PROD1308,4,3,10,3,4218,0,3610,16.86,N,9,12,A,"categoria no existe (id: 4)"
PROD001311,NOM_PROD1311,DES_PROD1311,4,3,419,1,3755,0,3382,11.05,S,398,502,I,"categoria no existe (id: 4)"
PROD001313,NOM_PROD1313,DES_PROD1313,4,1,252,4,3257,0,2829,15.14,N,239,302,I,"categoria no existe (id: 4)"
PROD001314,NOM_PROD1314,DES_PROD1314,4,2,380,1,5555,0,4788,16.03,S,361,456,I,"categoria no existe (id: 4)"
PROD001317,NOM_PROD1317,DES_PROD1317,4,3,124,4,4881,0,4371,11.69,N,117,148,I,"categoria no existe (id: 4)"
PROD001318,NOM_PROD1318,DES_PROD1318,5,3,117,4,3935,0,3359,17.17,N,111,140,I,"categoria no existe (id: 5)"
PROD001322,NOM_PROD1322,DES_PROD1322,4,3,44,5,2701,0,2443,10.6,N,41,52,I,"categoria no existe (id: 4)"
PROD001325,NOM_PROD1325,DES_PROD1325,5,2,496,1,3682,0,3305,11.42,N,471,595,I,"categoria no existe (id: 5)"
PROD001330,NOM_PROD1330,DES_PROD1330,5,3,455,4,2530,0,2239,13.04,S,432,546,I,"categoria no existe (id: 5)"
PROD001335,NOM_PROD1335,DES_PROD1335,5,2,377,2,2842,0,2521,12.75,S,358,452,I,"categoria no existe (id: 5)"
PROD001336,NOM_PROD1336,DES_PROD1336,4,2,475,3,2301,0,2002,14.95,N,451,570,A,"categoria no existe (id: 4)"
PROD001341,NOM_PROD1341,DES_PROD1341,4,3,420,1,5253,0,4575,14.84,N,399,504,A,"categoria no existe (id: 4)"
PROD001344,NOM_PROD1344,DES_PROD1344,4,3,244,5,3187,0,2793,14.14,N,231,292,I,"categoria no existe (id: 4)"
PROD001345,NOM_PROD1345,DES_PROD1345,4,3,205,2,2341,0,2092,11.93,N,194,246,I,"categoria no existe (id: 4)"
PROD001347,NOM_PROD1347,DES_PROD1347,5,2,211,5,4102,0,3626,13.15,S,200,253,A,"categoria no existe (id: 5)"
PROD001358,NOM_PROD1358,DES_PROD1358,4,1,170,4,2949,0,2487,18.58,S,161,204,A,"categoria no existe (id: 4)"
PROD001361,NOM_PROD1361,DES_PROD1361,5,3,112,1,4230,0,3697,14.44,S,106,134,A,"categoria no existe (id: 5)"
PROD001366,NOM_PROD1366,DES_PROD1366,5,1,326,5,2375,0,2050,15.88,S,309,391,I,"categoria no existe (id: 5)"
PROD001367,NOM_PROD1367,DES_PROD1367,5,2,56,2,4080,0,3505,16.41,S,53,67,I,"categoria no existe (id: 5)"
PROD001369,NOM_PROD1369,DES_PROD1369,5,1,335,4,4014,0,3408,17.79,S,318,402,I,"categoria no existe (id: 5)"
PROD001373,NOM_PROD1373,DES_PROD1373,5,2,19,2,2488,0,2226,11.77,S,18,22,A,"categoria no existe (id: 5)"
PROD001386,NOM_PROD1386,DES_PROD1386,5,2,363,3,4215,0,3581,17.73,S,344,435,A,"categoria no existe (id: 5)"
PROD001387,NOM_PROD1387,DES_PROD1387,4,1,315,2,2517,0,2196,14.63,N,299,378,A,"categoria no existe (id: 4)"
PROD001391,NOM_PROD1391,DES_PROD1391,4,1,291,3,3038,0,2542,19.55,N,276,349,A,"categoria no existe (id: 4)"
PROD001393,NOM_PROD1393,DES_PROD1393,5,2,42,1,3771,0,3218,17.21,S,39,50,A,"categoria no existe (id: 5)"
PROD001400,NOM_PROD1400,DES_PROD1400,5,2,291,4,5526,0,4870,13.49,S,276,349,I,"categoria no existe (id: 5)"
PROD001405,NOM_PROD1405,DES_PROD1405,5,2,444,1,5485,0,4933,11.21,N,421,532,I,"categoria no existe (id: 5)"
PROD001406,NOM_PROD1406,DES_PROD1406,4,2,439,2,4603,0,3863,19.18,S,417,526,A,"categoria no existe (id: 4)"
PROD001407,NOM_PROD1407,DES_PROD1407,5,3,432,5,2623,0,2215,18.42,S,410,518,I,"categoria no existe (id: 5)"
PROD001408,NOM_PROD1408,DES_PROD1408,5,2,279,3,3490,0,3001,16.32,N,265,334,A,"categoria no existe (id: 5)"
PROD001411,NOM_PROD1411,DES_PROD1411,5,2,493,3,5407,0,4574,18.22,S,468,591,A,"categoria no existe (id: 5)"
PROD001414,NOM_PROD1414,DES_PROD1414,5,1,302,4,4318,0,3747,15.26,N,286,362,A,"categoria no existe (id: 5)"
PROD001416,NOM_PROD1416,DES_PROD1416,4,1,418,5,3201,0,2768,15.66,S,397,501,I,"categoria no existe (id: 4)"
PROD001418,NOM_PROD1418,DES_PROD1418,4,3,438,5,2458,0,2152,14.24,N,416,525,I,"categoria no existe (id: 4)"
PROD001420,NOM_PROD1420,DES_PROD1420,4,3,60,2,5632,0,4830,16.61,N,57,72,A,"categoria no existe (id: 4)"
PROD001421,NOM_PROD1421,DES_PROD1421,5,3,149,3,3533,0,3135,12.71,N,141,178,A,"categoria no existe (id: 5)"
PROD001423,NOM_PROD1423,DES_PROD1423,4,3,83,2,5505,0,4661,18.11,S,78,99,A,"categoria no existe (id: 4)"
PROD001424,NOM_PROD1424,DES_PROD1424,4,3,91,1,4803,0,4136,16.13,N,86,109,I,"categoria no existe (id: 4)"
PROD001426,NOM_PROD1426,DES_PROD1426,5,2,409,5,5242,0,4722,11.02,N,388,490,I,"categoria no existe (id: 5)"
PROD001434,NOM_PROD1434,DES_PROD1434,4,1,118,2,3093,0,2579,19.95,N,112,141,I,"categoria no existe (id: 4)"
PROD001435,NOM_PROD1435,DES_PROD1435,5,3,90,1,3734,0,3353,11.38,S,85,108,A,"categoria no existe (id: 5)"
PROD001436,NOM_PROD1436,DES_PROD1436,4,2,248,1,4238,0,3758,12.79,N,235,297,I,"categoria no existe (id: 4)"
PROD001441,NOM_PROD1441,DES_PROD1441,5,3,227,4,2557,0,2212,15.6,N,215,272,A,"categoria no existe (id: 5)"
PROD001443,NOM_PROD1443,DES_PROD1443,5,2,121,4,3256,0,2720,19.72,N,114,145,I,"categoria no existe (id: 5)"
PROD001445,NOM_PROD1445,DES_PROD1445,4,3,468,4,3098,0,2696,14.94,S,444,561,A,"categoria no existe (id: 4)"
PROD001450,NOM_PROD1450,DES_PROD1450,4,3,398,5,4269,0,3612,18.19,N,378,477,I,"categoria no existe (id: 4)"
PROD001452,NOM_PROD1452,DES_PROD1452,5,3,478,4,3350,0,2898,15.62,S,454,573,I,"categoria no existe (id: 5)"
PROD001456,NOM_PROD1456,DES_PROD1456,5,1,96,5,5331,0,4714,13.1,S,91,115,I,"categoria no existe (id: 5)"
PROD001457,NOM_PROD1457,DES_PROD1457,5,3,144,2,5478,0,4890,12.04,S,136,172,A,"categoria no existe (id: 5)"
PROD001459,NOM_PROD1459,DES_PROD1459,4,2,88,5,2529,0,2200,14.98,N,83,105,A,"categoria no existe (id: 4)"
PROD001460,NOM_PROD1460,DES_PROD1460,5,2,78,5,2265,0,2014,12.47,S,74,93,I,"categoria no existe (id: 5)"
PROD001462,NOM_PROD1462,DES_PROD1462,4,2,208,1,2510,0,2275,10.37,N,197,249,I,"categoria no existe (id: 4)"
PROD001466,NOM_PROD1466,DES_PROD1466,4,2,163,4,3398,0,2965,14.62,N,154,195,A,"categoria no existe (id: 4)"
PROD001471,NOM_PROD1471,DES_PROD1471,5,2,271,3,2650,0,2353,12.64,S,257,325,A,"categoria no existe (id: 5)"
PROD001472,NOM_PROD1472,DES_PROD1472,4,3,302,2,3330,0,2840,17.27,S,286,362,I,"categoria no existe (id: 4)"
PROD001474,NOM_PROD1474,DES_PROD1474,4,2,101,4,4466,0,3919,13.97,N,95,121,I,"categoria no existe (id: 4)"
PROD001475,NOM_PROD1475,DES_PROD1475,4,1,276,2,2745,0,2420,13.45,S,262,331,A,"categoria no existe (id: 4)"
PROD001476,NOM_PROD1476,DES_PROD1476,5,2,89,4,4017,0,3556,12.99,S,84,106,I,"categoria no existe (id: 5)"
PROD001479,NOM_PROD1479,DES_PROD1479,4,1,369,1,4803,0,4004,19.97,N,350,442,A,"categoria no existe (id: 4)"
PROD001483,NOM_PROD1483,DES_PROD1483,5,1,338,3,3513,0,3037,15.69,S,321,405,A,"categoria no existe (id: 5)"
PROD001484,NOM_PROD1484,DES_PROD1484,5,2,65,5,2271,0,1954,16.23,S,61,78,A,"categoria no existe (id: 5)"
PROD001485,NOM_PROD1485,DES_PROD1485,5,2,442,3,4842,0,4194,15.46,S,419,530,A,"categoria no existe (id: 5)"
PROD001488,NOM_PROD1488,DES_PROD1488,5,3,80,4,5307,0,4823,10.04,S,76,96,I,"categoria no existe (id: 5)"
PROD001489,NOM_PROD1489,DES_PROD1489,5,2,409,4,2972,0,2584,15.05,S,388,490,I,"categoria no existe (id: 5)"
PROD001490,NOM_PROD1490,DES_PROD1490,5,2,318,2,2423,0,2179,11.21,N,302,381,A,"categoria no existe (id: 5)"
PROD001498,NOM_PROD1498,DES_PROD1498,5,1,240,3,2361,0,2122,11.29,N,228,288,I,"categoria no existe (id: 5)"
PROD001499,NOM_PROD1499,DES_PROD1499,4,3,484,3,3958,0,3414,15.94,N,459,580,A,"categoria no existe (id: 4)"
PROD001502,NOM_PROD1502,DES_PROD1502,4,3,251,4,4400,0,3839,14.63,S,238,301,I,"categoria no existe (id: 4)"
PROD001503,NOM_PROD1503,DES_PROD1503,4,2,86,3,5661,0,4812,17.65,S,81,103,A,"categoria no existe (id: 4)"
PROD001504,NOM_PROD1504,DES_PROD1504,4,1,65,2,2397,0,2075,15.55,S,61,78,I,"categoria no existe (id: 4)"
PROD001507,NOM_PROD1507,DES_PROD1507,5,2,323,3,4348,0,3651,19.11,N,306,387,I,"categoria no existe (id: 5)"
PROD001511,NOM_PROD1511,DES_PROD1511,5,2,107,3,5813,0,4985,16.61,N,101,128,I,"categoria no existe (id: 5)"
PROD001512,NOM_PROD1512,DES_PROD1512,4,3,194,1,5428,0,4916,10.42,N,184,232,I,"categoria no existe (id: 4)"
PROD001513,NOM_PROD1513,DES_PROD1513,4,1,453,2,2848,0,2550,11.69,N,430,543,A,"categoria no existe (id: 4)"
PROD001514,NOM_PROD1514,DES_PROD1514,5,1,390,1,3785,0,3367,12.44,N,370,468,A,"categoria no existe (id: 5)"
PROD001518,NOM_PROD1518,DES_PROD1518,5,3,71,2,4693,0,4170,12.56,N,67,85,A,"categoria no existe (id: 5)"
PROD001519,NOM_PROD1519,DES_PROD1519,5,2,357,5,4218,0,3635,16.05,N,339,428,I,"categoria no existe (id: 5)"
PROD001521,NOM_PROD1521,DES_PROD1521,4,3,190,3,2542,0,2290,11.02,S,180,228,I,"categoria no existe (id: 4)"
PROD001526,NOM_PROD1526,DES_PROD1526,5,2,301,3,2869,0,2413,18.93,S,285,361,A,"categoria no existe (id: 5)"
PROD001530,NOM_PROD1530,DES_PROD1530,5,2,121,2,3558,0,2966,19.99,N,114,145,I,"categoria no existe (id: 5)"
PROD001531,NOM_PROD1531,DES_PROD1531,4,1,22,4,2808,0,2432,15.5,N,20,26,I,"categoria no existe (id: 4)"
PROD001534,NOM_PROD1534,DES_PROD1534,4,3,1,3,5156,0,4650,10.9,N,0,1,A,"categoria no existe (id: 4)"
PROD001536,NOM_PROD1536,DES_PROD1536,5,1,357,4,2394,0,2127,12.59,N,339,428,A,"categoria no existe (id: 5)"
PROD001538,NOM_PROD1538,DES_PROD1538,4,2,157,5,5461,0,4578,19.3,N,149,188,I,"categoria no existe (id: 4)"
PROD001539,NOM_PROD1539,DES_PROD1539,5,1,442,1,2869,0,2499,14.83,N,419,530,A,"categoria no existe (id: 5)"
PROD001540,NOM_PROD1540,DES_PROD1540,5,1,278,2,3305,0,2902,13.89,N,264,333,A,"categoria no existe (id: 5)"
PROD001545,NOM_PROD1545,DES_PROD1545,4,2,151,5,2869,0,2481,15.67,S,143,181,A,"categoria no existe (id: 4)"
PROD001547,NOM_PROD1547,DES_PROD1547,5,3,467,5,4525,0,4081,10.9,N,443,560,A,"categoria no existe (id: 5)"
PROD001553,NOM_PROD1553,DES_PROD1553,4,2,447,1,4090,0,3449,18.59,S,424,536,I,"categoria no existe (id: 4)"
PROD001556,NOM_PROD1556,DES_PROD1556,4,3,175,4,3359,0,2908,15.54,N,166,210,I,"categoria no existe (id: 4)"
PROD001557,NOM_PROD1557,DES_PROD1557,5,2,41,4,5237,0,4538,15.41,S,38,49,I,"categoria no existe (id: 5)"
PROD001563,NOM_PROD1563,DES_PROD1563,4,1,113,3,5395,0,4598,17.34,S,107,135,A,"categoria no existe (id: 4)"
PROD001564,NOM_PROD1564,DES_PROD1564,5,2,309,1,2872,0,2453,17.1,S,293,370,A,"categoria no existe (id: 5)"
PROD001567,NOM_PROD1567,DES_PROD1567,5,3,125,4,2944,0,2580,14.13,N,118,150,I,"categoria no existe (id: 5)"
PROD001569,NOM_PROD1569,DES_PROD1569,5,1,76,3,3365,0,2883,16.72,S,72,91,A,"categoria no existe (id: 5)"
PROD001570,NOM_PROD1570,DES_PROD1570,4,3,237,5,5379,0,4824,11.52,S,225,284,I,"categoria no existe (id: 4)"
PROD001572,NOM_PROD1572,DES_PROD1572,5,2,217,5,3804,0,3188,19.35,N,206,260,A,"categoria no existe (id: 5)"
PROD001575,NOM_PROD1575,DES_PROD1575,5,3,148,2,4876,0,4351,12.08,N,140,177,A,"categoria no existe (id: 5)"
PROD001576,NOM_PROD1576,DES_PROD1576,4,2,185,3,5615,0,4910,14.37,S,175,222,A,"categoria no existe (id: 4)"
PROD001578,NOM_PROD1578,DES_PROD1578,4,3,205,4,4841,0,4337,11.63,N,194,246,I,"categoria no existe (id: 4)"
PROD001579,NOM_PROD1579,DES_PROD1579,5,1,245,2,4807,0,4149,15.87,N,232,294,A,"categoria no existe (id: 5)"
PROD001582,NOM_PROD1582,DES_PROD1582,5,3,64,5,3113,0,2666,16.79,S,60,76,I,"categoria no existe (id: 5)"
PROD001583,NOM_PROD1583,DES_PROD1583,5,2,24,3,5721,0,4833,18.38,N,22,28,A,"categoria no existe (id: 5)"
PROD001585,NOM_PROD1585,DES_PROD1585,5,2,221,5,4558,0,3980,14.53,N,209,265,I,"categoria no existe (id: 5)"
PROD001588,NOM_PROD1588,DES_PROD1588,5,1,232,2,3022,0,2703,11.82,S,220,278,I,"categoria no existe (id: 5)"
PROD001589,NOM_PROD1589,DES_PROD1589,4,3,392,2,3473,0,3004,15.63,S,372,470,A,"categoria no existe (id: 4)"
PROD001591,NOM_PROD1591,DES_PROD1591,5,1,234,4,2688,0,2273,18.29,S,222,280,I,"categoria no existe (id: 5)"
PROD001593,NOM_PROD1593,DES_PROD1593,4,2,23,2,2770,0,2326,19.11,S,21,27,I,"categoria no existe (id: 4)"
PROD001595,NOM_PROD1595,DES_PROD1595,4,3,153,3,2349,0,2071,13.47,S,145,183,A,"categoria no existe (id: 4)"
PROD001601,NOM_PROD1601,DES_PROD1601,4,3,227,3,3276,0,2934,11.66,N,215,272,A,"categoria no existe (id: 4)"
PROD001603,NOM_PROD1603,DES_PROD1603,4,1,139,5,3734,0,3270,14.2,N,132,166,A,"categoria no existe (id: 4)"
PROD001607,NOM_PROD1607,DES_PROD1607,5,2,54,3,5536,0,4789,15.61,S,51,64,I,"categoria no existe (id: 5)"
PROD001609,NOM_PROD1609,DES_PROD1609,5,3,73,3,3945,0,3484,13.26,N,69,87,I,"categoria no existe (id: 5)"
PROD001612,NOM_PROD1612,DES_PROD1612,5,1,134,5,3343,0,2800,19.4,N,127,160,A,"categoria no existe (id: 5)"
PROD001617,NOM_PROD1617,DES_PROD1617,5,2,2,3,5157,0,4404,17.11,N,1,2,A,"categoria no existe (id: 5)"
PROD001618,NOM_PROD1618,DES_PROD1618,5,3,211,1,4380,0,3671,19.32,S,200,253,A,"categoria no existe (id: 5)"
PROD001620,NOM_PROD1620,DES_PROD1620,4,3,129,4,4661,0,4053,15.01,N,122,154,A,"categoria no existe (id: 4)"
PROD001622,NOM_PROD1622,DES_PROD1622,4,2,474,2,4805,0,4013,19.75,S,450,568,I,"categoria no existe (id: 4)"
PROD001623,NOM_PROD1623,DES_PROD1623,4,2,25,3,2965,0,2533,17.09,N,23,30,I,"categoria no existe (id: 4)"
PROD001624,NOM_PROD1624,DES_PROD1624,5,1,322,2,2882,0,2505,15.06,N,305,386,I,"categoria no existe (id: 5)"
PROD001633,NOM_PROD1633,DES_PROD1633,5,1,5,2,5149,0,4501,14.4,S,4,6,I,"categoria no existe (id: 5)"
PROD001634,NOM_PROD1634,DES_PROD1634,5,1,174,1,5050,0,4434,13.91,S,165,208,A,"categoria no existe (id: 5)"
PROD001635,NOM_PROD1635,DES_PROD1635,5,1,298,2,3482,0,2930,18.86,N,283,357,I,"categoria no existe (id: 5)"
PROD001637,NOM_PROD1637,DES_PROD1637,5,2,242,2,3565,0,3189,11.82,S,229,290,A,"categoria no existe (id: 5)"
PROD001644,NOM_PROD1644,DES_PROD1644,4,2,499,1,5053,0,4485,12.68,S,474,598,I,"categoria no existe (id: 4)"
PROD001647,NOM_PROD1647,DES_PROD1647,5,3,97,3,4585,0,3877,18.28,N,92,116,A,"categoria no existe (id: 5)"
PROD001650,NOM_PROD1650,DES_PROD1650,4,3,118,3,4352,0,3768,15.52,N,112,141,A,"categoria no existe (id: 4)"
PROD001652,NOM_PROD1652,DES_PROD1652,5,3,259,1,3573,0,3081,15.98,N,246,310,A,"categoria no existe (id: 5)"
PROD001654,NOM_PROD1654,DES_PROD1654,4,1,213,2,3634,0,3149,15.41,N,202,255,I,"categoria no existe (id: 4)"
PROD001655,NOM_PROD1655,DES_PROD1655,4,2,413,5,4249,0,3794,12.01,N,392,495,A,"categoria no existe (id: 4)"
PROD001660,NOM_PROD1660,DES_PROD1660,5,1,460,3,5510,0,4830,14.09,S,437,552,I,"categoria no existe (id: 5)"
PROD001661,NOM_PROD1661,DES_PROD1661,4,3,148,1,4598,0,3893,18.11,N,140,177,A,"categoria no existe (id: 4)"
PROD001664,NOM_PROD1664,DES_PROD1664,5,3,251,5,5435,0,4749,14.45,N,238,301,I,"categoria no existe (id: 5)"
PROD001665,NOM_PROD1665,DES_PROD1665,5,2,182,1,2542,0,2142,18.69,N,172,218,A,"categoria no existe (id: 5)"
PROD001669,NOM_PROD1669,DES_PROD1669,5,1,238,1,2120,0,1926,10.12,N,226,285,I,"categoria no existe (id: 5)"
PROD001670,NOM_PROD1670,DES_PROD1670,5,3,359,1,4163,0,3589,16.02,S,341,430,I,"categoria no existe (id: 5)"
PROD001673,NOM_PROD1673,DES_PROD1673,5,3,217,2,4922,0,4189,17.51,S,206,260,I,"categoria no existe (id: 5)"
PROD001674,NOM_PROD1674,DES_PROD1674,4,1,406,1,3625,0,3206,13.09,S,385,487,I,"categoria no existe (id: 4)"
PROD001675,NOM_PROD1675,DES_PROD1675,4,3,47,3,4989,0,4229,17.99,N,44,56,A,"categoria no existe (id: 4)"
PROD001677,NOM_PROD1677,DES_PROD1677,4,1,289,2,2863,0,2432,17.74,N,274,346,A,"categoria no existe (id: 4)"
PROD001680,NOM_PROD1680,DES_PROD1680,5,1,423,1,2414,0,2152,12.19,N,401,507,A,"categoria no existe (id: 5)"
PROD001682,NOM_PROD1682,DES_PROD1682,4,3,258,4,2590,0,2342,10.63,N,245,309,I,"categoria no existe (id: 4)"
PROD001684,NOM_PROD1684,DES_PROD1684,5,1,367,2,2441,0,2168,12.63,N,348,440,I,"categoria no existe (id: 5)"
