codigo_elemnto,nmbre_elemnto,dscrpcion_elemnto,ctgria_elemnto,und_elemnto,exstncia_elemnto,bdga_elemnto,precio_venta_ac,precio_venta_an,costo_venta,mrgen_utldad,tiene_iva,stock_minimo,stock_maximo,estado,detalle_error
PROD032475,NOM_PROD32475,DES_PROD32475,5,1,419,4,3260,0,2924,11.51,S,398,502,A,"categoria no existe (id: 5)"
PROD032477,NOM_PROD32477,DES_PROD32477,5,1,330,1,2525,0,2174,16.16,N,313,396,A,"categoria no existe (id: 5)"
PROD032481,NOM_PROD32481,DES_PROD32481,5,1,12,2,2936,0,2594,13.2,S,11,14,I,"categoria no existe (id: 5)"
PROD032482,NOM_PROD32482,DES_PROD32482,5,1,225,1,3630,0,3186,13.94,S,213,270,I,"categoria no existe (id: 5)"
PROD032484,NOM_PROD32484,DES_PROD32484,4,2,386,2,4039,0,3636,11.09,S,366,463,I,"categoria no existe (id: 4)"
PROD032485,NOM_PROD32485,DES_PROD32485,5,3,201,4,4933,0,4331,13.91,S,190,241,I,"categoria no existe (id: 5)"
PROD032486,NOM_PROD32486,DES_PROD32486,5,1,247,4,5075,0,4283,18.5,S,234,296,A,"categoria no existe (id: 5)"
PROD032487,NOM_PROD32487,DES_PROD32487,4,1,451,3,4502,0,3902,15.39,N,428,541,A,"categoria no existe (id: 4)"
PROD032492,NOM_PROD32492,DES_PROD32492,5,1,462,4,2356,0,2070,13.85,S,438,554,I,"categoria no existe (id: 5)"
PROD032495,NOM_PROD32495,DES_PROD32495,4,1,92,4,3363,0,2897,16.11,N,87,110,A,"categoria no existe (id: 4)"
PROD032496,NOM_PROD32496,DES_PROD32496,4,2,67,5,3040,0,2579,17.9,S,63,80,I,"categoria no existe (id: 4)"
PROD032497,NOM_PROD32497,DES_PROD32497,4,2,33,4,5651,0,4841,16.74,S,31,39,I,"categoria no existe (id: 4)"
PROD032498,NOM_PROD32498,DES_PROD32498,5,2,3,3,2320,0,2004,15.79,S,2,3,I,"categoria no existe (id: 5)"
PROD032499,NOM_PROD32499,DES_PROD32499,5,3,154,5,3514,0,2940,19.55,N,146,184,I,"categoria no existe (id: 5)"
PROD032501,NOM_PROD32501,DES_PROD32501,4,3,227,1,3602,0,3197,12.67,N,215,272,I,"categoria no existe (id: 4)"
PROD032506,NOM_PROD32506,DES_PROD32506,4,1,292,1,3459,0,3145,10.0,N,277,350,I,"categoria no existe (id: 4)"
PROD032507,NOM_PROD32507,DES_PROD32507,5,2,500,1,4213,0,3573,17.94,N,475,600,I,"categoria no existe (id: 5)"
PROD032508,NOM_PROD32508,DES_PROD32508,5,3,473,2,3067,0,2586,18.63,S,449,567,A,"categoria no existe (id: 5)"
PROD032516,NOM_PROD32516,DES_PROD32516,5,3,193,1,3149,0,2696,16.81,S,183,231,I,"categoria no existe (id: 5)"
PROD032521,NOM_PROD32521,DES_PROD32521,5,2,357,4,2322,0,2103,10.44,N,339,428,I,"categoria no existe (id: 5)"
PROD032522,NOM_PROD32522,DES_PROD32522,5,1,273,2,5018,0,4429,13.32,N,259,327,A,"categoria no existe (id: 5)"
PROD032525,NOM_PROD32525,DES_PROD32525,5,2,146,2,4619,0,4037,14.43,N,138,175,I,"categoria no existe (id: 5)"
PROD032530,NOM_PROD32530,DES_PROD32530,4,3,72,1,4337,0,3674,18.05,S,68,86,I,"categoria no existe (id: 4)"
PROD032531,NOM_PROD32531,DES_PROD32531,4,2,280,2,4940,0,4446,11.13,N,266,336,A,"categoria no existe (id: 4)"
PROD032537,NOM_PROD32537,DES_PROD32537,4,1,417,2,2600,0,2235,16.34,N,396,500,A,"categoria no existe (id: 4)"
PROD032538,NOM_PROD32538,DES_PROD32538,5,3,233,1,4909,0,4333,13.31,S,221,279,I,"categoria no existe (id: 5)"
PROD032539,NOM_PROD32539,DES_PROD32539,5,1,102,3,3664,0,3284,11.59,N,96,122,I,"categoria no existe (id: 5)"
PROD032541,NOM_PROD32541,DES_PROD32541,4,1,105,5,2832,0,2549,11.14,S,99,126,I,"categoria no existe (id: 4)"
PROD032546,NOM_PROD32546,DES_PROD32546,4,2,282,2,3987,0,3446,15.72,S,267,338,A,"categoria no existe (id: 4)"
PROD032547,NOM_PROD32547,DES_PROD32547,5,2,275,3,2877,0,2543,13.15,S,261,330,A,"categoria no existe (id: 5)"
PROD032549,NOM_PROD32549,DES_PROD32549,5,1,489,2,5136,0,4473,14.83,N,464,586,A,"categoria no existe (id: 5)"
PROD032551,NOM_PROD32551,DES_PROD32551,5,3,244,3,5106,0,4260,19.88,S,231,292,A,"categoria no existe (id: 5)"
PROD032553,NOM_PROD32553,DES_PROD32553,5,2,75,1,4374,0,3844,13.8,N,71,90,A,"categoria no existe (id: 5)"
PROD032557,NOM_PROD32557,DES_PROD32557,5,2,139,2,3542,0,3206,10.51,N,132,166,A,"categoria no existe (id: 5)"
PROD032560,NOM_PROD32560,DES_PROD32560,4,3,458,5,4557,0,3899,16.9,N,435,549,A,"categoria no existe (id: 4)"
PROD032561,NOM_PROD32561,DES_PROD32561,4,3,292,3,5646,0,4735,19.26,S,277,350,A,"categoria no existe (id: 4)"
PROD032562,NOM_PROD32562,DES_PROD32562,4,1,291,3,2203,0,1937,13.74,N,276,349,I,"categoria no existe (id: 4)"
PROD032563,NOM_PROD32563,DES_PROD32563,4,1,89,5,2441,0,2138,14.19,N,84,106,A,"categoria no existe (id: 4)"
PROD032564,NOM_PROD32564,DES_PROD32564,5,3,162,2,3981,0,3545,12.3,S,153,194,A,"categoria no existe (id: 5)"
PROD032569,NOM_PROD32569,DES_PROD32569,4,2,397,2,4820,0,4330,11.33,S,377,476,I,"categoria no existe (id: 4)"
PROD032570,NOM_PROD32570,DES_PROD32570,4,2,244,2,4481,0,3922,14.27,N,231,292,I,"categoria no existe (id: 4)"
PROD032572,NOM_PROD32572,DES_PROD32572,5,3,260,4,2401,0,2106,14.03,S,247,312,A,"categoria no existe (id: 5)"
PROD032573,NOM_PROD32573,DES_PROD32573,5,3,309,1,3142,0,2657,18.29,N,293,370,A,"categoria no existe (id: 5)"
PROD032574,NOM_PROD32574,DES_PROD32574,5,2,55,3,4811,0,4059,18.53,S,52,66,A,"categoria no existe (id: 5)"
PROD032575,NOM_PROD32575,DES_PROD32575,5,1,152,1,4992,0,4175,19.58,N,144,182,A,"categoria no existe (id: 5)"
PROD032576,NOM_PROD32576,DES_PROD32576,5,1,213,3,2358,0,2131,10.66,S,202,255,A,"categoria no existe (id: 5)"
PROD032577,NOM_PROD32577,DES_PROD32577,4,1,179,1,5073,0,4355,16.49,N,170,214,A,"categoria no existe (id: 4)"
PROD032578,NOM_PROD32578,DES_PROD32578,4,3,69,2,4613,0,3973,16.11,S,65,82,A,"categoria no existe (id: 4)"
PROD032580,NOM_PROD32580,DES_PROD32580,5,1,268,1,4322,0,3707,16.6,S,254,321,A,"categoria no existe (id: 5)"
PROD032582,NOM_PROD32582,DES_PROD32582,4,2,223,1,2251,0,1956,15.13,S,211,267,A,"categoria no existe (id: 4)"
PROD032583,NOM_PROD32583,DES_PROD32583,5,3,362,3,2361,0,2032,16.23,N,343,434,A,"categoria no existe (id: 5)"
PROD032586,NOM_PROD32586,DES_PROD32586,5,2,26,3,3192,0,2887,10.58,N,24,31,A,"categoria no existe (id: 5)"
PROD032587,NOM_PROD32587,DES_PROD32587,4,1,343,5,4879,0,4207,15.99,S,325,411,A,"categoria no existe (id: 4)"
PROD032588,NOM_PROD32588,DES_PROD32588,4,2,386,2,3681,0,3138,17.33,N,366,463,I,"categoria no existe (id: 4)"
PROD032589,NOM_PROD32589,DES_PROD32589,4,3,266,3,2598,0,2267,14.61,S,252,319,A,"categoria no existe (id: 4)"
PROD032593,NOM_PROD32593,DES_PROD32593,5,1,165,4,4698,0,3920,19.85,S,156,198,A,"categoria no existe (id: 5)"
PROD032597,NOM_PROD32597,DES_PROD32597,4,2,46,3,2949,0,2577,14.45,S,43,55,I,"categoria no existe (id: 4)"
PROD032599,NOM_PROD32599,DES_PROD32599,4,2,405,2,5373,0,4568,17.63,S,384,486,I,"categoria no existe (id: 4)"
PROD032607,NOM_PROD32607,DES_PROD32607,4,3,107,1,4924,0,4333,13.66,N,101,128,A,"categoria no existe (id: 4)"
PROD032608,NOM_PROD32608,DES_PROD32608,4,1,459,2,4519,0,3973,13.76,S,436,550,I,"categoria no existe (id: 4)"
PROD032612,NOM_PROD32612,DES_PROD32612,5,1,150,1,4814,0,4211,14.33,S,142,180,I,"categoria no existe (id: 5)"
PROD032615,NOM_PROD32615,DES_PROD32615,4,1,28,3,2288,0,2071,10.5,N,26,33,I,"categoria no existe (id: 4)"
PROD032621,NOM_PROD32621,DES_PROD32621,5,2,224,4,2283,0,1991,14.71,N,212,268,I,"categoria no existe (id: 5)"
PROD032629,NOM_PROD32629,DES_PROD32629,5,2,259,1,3420,0,2909,17.6,S,246,310,A,"categoria no existe (id: 5)"
PROD032633,NOM_PROD32633,DES_PROD32633,4,3,194,3,2737,0,2284,19.86,N,184,232,A,"categoria no existe (id: 4)"
PROD032636,NOM_PROD32636,DES_PROD32636,4,1,484,1,2693,0,2345,14.87,N,459,580,I,"categoria no existe (id: 4)"
PROD032640,NOM_PROD32640,DES_PROD32640,4,3,370,1,2338,0,1961,19.23,S,351,444,I,"categoria no existe (id: 4)"
PROD032641,NOM_PROD32641,DES_PROD32641,5,3,228,2,4916,0,4213,16.71,S,216,273,A,"categoria no existe (id: 5)"
PROD032643,NOM_PROD32643,DES_PROD32643,4,3,475,4,4622,0,4057,13.95,S,451,570,A,"categoria no existe (id: 4)"
PROD032647,NOM_PROD32647,DES_PROD32647,5,2,250,1,3718,0,3122,19.1,N,237,300,A,"categoria no existe (id: 5)"
PROD032653,NOM_PROD32653,DES_PROD32653,5,3,283,2,2526,0,2188,15.49,N,268,339,A,"categoria no existe (id: 5)"
PROD032654,NOM_PROD32654,DES_PROD32654,5,2,194,1,2459,0,2105,16.86,N,184,232,A,"categoria no existe (id: 5)"
PROD032656,NOM_PROD32656,DES_PROD32656,5,2,97,3,3352,0,3044,10.12,N,92,116,A,"categoria no existe (id: 5)"
PROD032659,NOM_PROD32659,DES_PROD32659,4,3,300,2,3482,0,2935,18.66,N,285,360,A,"categoria no existe (id: 4)"
PROD032662,NOM_PROD32662,DES_PROD32662,4,1,156,3,2758,0,2457,12.27,S,148,187,A,"categoria no existe (id: 4)"
PROD032663,NOM_PROD32663,DES_PROD32663,4,2,217,2,5585,0,4854,15.08,S,206,260,A,"categoria no existe (id: 4)"
PROD032664,NOM_PROD32664,DES_PROD32664,5,1,79,5,4829,0,4254,13.53,N,75,94,A,"categoria no existe (id: 5)"
PROD032665,NOM_PROD32665,DES_PROD32665,5,2,117,2,4623,0,3913,18.17,S,111,140,A,"categoria no existe (id: 5)"
PROD032666,NOM_PROD32666,DES_PROD32666,4,3,102,1,3007,0,2548,18.02,S,96,122,I,"categoria no existe (id: 4)"
PROD032668,NOM_PROD32668,DES_PROD32668,5,2,328,1,4157,0,3524,17.98,N,311,393,A,"categoria no existe (id: 5)"
PROD032673,NOM_PROD32673,DES_PROD32673,4,3,101,1,4584,0,3876,18.29,N,95,121,A,"categoria no existe (id: 4)"
PROD032674,NOM_PROD32674,DES_PROD32674,5,3,139,3,3485,0,3023,15.31,S,132,166,A,"categoria no existe (id: 5)"
PROD032675,NOM_PROD32675,DES_PROD32675,5,3,256,2,3837,0,3436,11.69,S,243,307,A,"categoria no existe (id: 5)"
PROD032677,NOM_PROD32677,DES_PROD32677,5,3,214,1,4963,0,4344,14.27,S,203,256,I,"categoria no existe (id: 5)"
PROD032678,NOM_PROD32678,DES_PROD32678,4,3,99,5,5275,0,4411,19.6,S,94,118,I,"categoria no existe (id: 4)"
PROD032679,NOM_PROD32679,DES_PROD32679,4,3,129,5,2906,0,2520,15.35,N,122,154,I,"categoria no existe (id: 4)"
PROD032681,NOM_PROD32681,DES_PROD32681,4,3,119,5,5204,0,4375,18.97,S,113,142,A,"categoria no existe (id: 4)"
PROD032682,NOM_PROD32682,DES_PROD32682,5,1,195,2,3793,0,3161,20.0,N,185,234,I,"categoria no existe (id: 5)"
PROD032687,NOM_PROD32687,DES_PROD32687,5,3,269,5,3141,0,2829,11.04,S,255,322,I,"categoria no existe (id: 5)"
PROD032688,NOM_PROD32688,DES_PROD32688,5,1,193,3,5190,0,4701,10.42,N,183,231,A,"categoria no existe (id: 5)"
PROD032691,NOM_PROD32691,DES_PROD32691,5,2,43,3,3055,0,2734,11.76,S,40,51,A,"categoria no existe (id: 5)"
PROD032697,NOM_PROD32697,DES_PROD32697,4,2,101,4,5126,0,4471,14.67,S,95,121,A,"categoria no existe (id: 4)"
PROD032698,NOM_PROD32698,DES_PROD32698,5,3,432,1,4444,0,4030,10.28,S,410,518,A,"categoria no existe (id: 5)"
PROD032700,NOM_PROD32700,DES_PROD32700,5,2,153,4,5459,0,4611,18.4,S,145,183,I,"categoria no existe (id: 5)"
PROD032701,NOM_PROD32701,DES_PROD32701,5,3,368,5,2933,0,2609,12.42,N,349,441,I,"categoria no existe (id: 5)"
PROD032702,NOM_PROD32702,DES_PROD32702,5,1,21,4,2216,0,1900,16.64,S,19,25,A,"categoria no existe (id: 5)"
PROD032706,NOM_PROD32706,DES_PROD32706,5,1,213,3,3151,0,2652,18.85,N,202,255,I,"categoria no existe (id: 5)"
PROD032707,NOM_PROD32707,DES_PROD32707,5,1,7,4,3904,0,3526,10.74,N,6,8,A,"categoria no existe (id: 5)"
PROD032708,NOM_PROD32708,DES_PROD32708,5,3,227,3,3504,0,3111,12.65,N,215,272,I,"categoria no existe (id: 5)"
PROD032709,NOM_PROD32709,DES_PROD32709,4,3,77,5,5499,0,4686,17.36,S,73,92,A,"categoria no existe (id: 4)"
PROD032710,NOM_PROD32710,DES_PROD32710,4,1,112,3,3831,0,3210,19.36,S,106,134,I,"categoria no existe (id: 4)"
PROD032712,NOM_PROD32712,DES_PROD32712,4,3,479,3,3440,0,2987,15.18,S,455,574,I,"categoria no existe (id: 4)"
PROD032715,NOM_PROD32715,DES_PROD32715,5,2,302,5,5208,0,4345,19.88,N,286,362,I,"categoria no existe (id: 5)"
PROD032716,NOM_PROD32716,DES_PROD32716,4,3,464,1,4221,0,3614,16.82,N,440,556,I,"categoria no existe (id: 4)"
PROD032718,NOM_PROD32718,DES_PROD32718,4,2,6,5,4789,0,4255,12.57,S,5,7,I,"categoria no existe (id: 4)"
PROD032724,NOM_PROD32724,DES_PROD32724,5,1,387,5,5035,0,4283,17.56,N,367,464,I,"categoria no existe (id: 5)"
PROD032730,NOM_PROD32730,DES_PROD32730,4,3,414,4,3162,0,2742,15.34,S,393,496,A,"categoria no existe (id: 4)"
PROD032731,NOM_PROD32731,DES_PROD32731,4,3,289,1,2440,0,2134,14.34,N,274,346,I,"categoria no existe (id: 4)"
PROD032732,NOM_PROD32732,DES_PROD32732,5,3,472,3,4108,0,3559,15.44,S,448,566,A,"categoria no existe (id: 5)"
PROD032735,NOM_PROD32735,DES_PROD32735,5,1,246,4,3539,0,3065,15.48,N,233,295,A,"categoria no existe (id: 5)"
PROD032743,NOM_PROD32743,DES_PROD32743,5,3,320,5,2814,0,2529,11.3,S,304,384,I,"categoria no existe (id: 5)"
PROD032744,NOM_PROD32744,DES_PROD32744,4,1,360,3,4617,0,4017,14.95,S,342,432,I,"categoria no existe (id: 4)"
PROD032745,NOM_PROD32745,DES_PROD32745,5,1,199,4,4633,0,3912,18.45,N,189,238,A,"categoria no existe (id: 5)"
PROD032748,NOM_PROD32748,DES_PROD32748,5,1,412,1,3845,0,3409,12.79,S,391,494,I,"categoria no existe (id: 5)"
PROD032749,NOM_PROD32749,DES_PROD32749,5,1,168,3,3840,0,3361,14.26,N,159,201,A,"categoria no existe (id: 5)"
PROD032750,NOM_PROD32750,DES_PROD32750,5,2,262,3,2660,0,2364,12.56,N,248,314,A,"categoria no existe (id: 5)"
PROD032752,NOM_PROD32752,DES_PROD32752,5,1,477,2,5491,0,4871,12.73,N,453,572,I,"categoria no existe (id: 5)"
PROD032755,NOM_PROD32755,DES_PROD32755,5,1,300,1,4593,0,4111,11.73,N,285,360,I,"categoria no existe (id: 5)"
PROD032757,NOM_PROD32757,DES_PROD32757,5,1,337,2,4063,0,3602,12.81,N,320,404,I,"categoria no existe (id: 5)"
PROD032758,NOM_PROD32758,DES_PROD32758,5,2,349,5,4503,0,3811,18.17,N,331,418,I,"categoria no existe (id: 5)"
PROD032759,NOM_PROD32759,DES_PROD32759,4,1,150,3,2372,0,2110,12.44,N,142,180,A,"categoria no existe (id: 4)"
PROD032760,NOM_PROD32760,DES_PROD32760,4,3,418,1,3379,0,2906,16.3,S,397,501,I,"categoria no existe (id: 4)"
PROD032761,NOM_PROD32761,DES_PROD32761,4,2,275,4,3671,0,3186,15.24,N,261,330,I,"categoria no existe (id: 4)"
PROD032762,NOM_PROD32762,DES_PROD32762,5,1,29,1,5424,0,4806,12.87,N,27,34,A,"categoria no existe (id: 5)"
PROD032765,NOM_PROD32765,DES_PROD32765,4,3,83,5,3223,0,2707,19.08,S,78,99,I,"categoria no existe (id: 4)"
PROD032769,NOM_PROD32769,DES_PROD32769,4,3,249,4,3616,0,3145,15.0,N,236,298,I,"categoria no existe (id: 4)"
PROD032770,NOM_PROD32770,DES_PROD32770,5,3,26,3,2826,0,2484,13.77,S,24,31,I,"categoria no existe (id: 5)"
PROD032771,NOM_PROD32771,DES_PROD32771,5,3,258,2,5152,0,4612,11.71,N,245,309,I,"categoria no existe (id: 5)"
PROD032772,NOM_PROD32772,DES_PROD32772,4,2,484,5,3670,0,3229,13.68,N,459,580,A,"categoria no existe (id: 4)"
PROD032775,NOM_PROD32775,DES_PROD32775,4,1,174,3,5561,0,5000,11.22,S,165,208,I,"categoria no existe (id: 4)"
PROD032777,NOM_PROD32777,DES_PROD32777,4,2,165,2,5429,0,4528,19.9,N,156,198,I,"categoria no existe (id: 4)"
PROD032778,NOM_PROD32778,DES_PROD32778,4,1,462,2,4895,0,4199,16.58,S,438,554,A,"categoria no existe (id: 4)"
PROD032779,NOM_PROD32779,DES_PROD32779,4,1,12,2,3358,0,2981,12.68,S,11,14,A,"categoria no existe (id: 4)"
PROD032781,NOM_PROD32781,DES_PROD32781,4,2,467,3,4978,0,4471,11.36,N,443,560,A,"categoria no existe (id: 4)"
PROD032783,NOM_PROD32783,DES_PROD32783,4,1,88,4,4248,0,3776,12.52,S,83,105,I,"categoria no existe (id: 4)"
PROD032786,NOM_PROD32786,DES_PROD32786,5,2,77,4,3219,0,2808,14.67,S,73,92,A,"categoria no existe (id: 5)"
PROD032788,NOM_PROD32788,DES_PROD32788,4,3,160,3,4662,0,3891,19.84,N,152,192,I,"categoria no existe (id: 4)"
PROD032789,NOM_PROD32789,DES_PROD32789,5,1,80,4,4359,0,3882,12.31,S,76,96,A,"categoria no existe (id: 5)"
PROD032790,NOM_PROD32790,DES_PROD32790,4,2,45,4,4341,0,3658,18.68,S,42,54,I,"categoria no existe (id: 4)"
PROD032791,NOM_PROD32791,DES_PROD32791,5,1,390,4,5342,0,4621,15.62,N,370,468,A,"categoria no existe (id: 5)"
PROD032792,NOM_PROD32792,DES_PROD32792,5,2,448,1,4264,0,3800,12.23,S,425,537,I,"categoria no existe (id: 5)"
PROD032793,NOM_PROD32793,DES_PROD32793,4,1,70,3,4487,0,3980,12.74,N,66,84,I,"categoria no existe (id: 4)"
PROD032794,NOM_PROD32794,DES_PROD32794,4,2,86,1,4622,0,3972,16.38,N,81,103,A,"categoria no existe (id: 4)"
PROD032796,NOM_PROD32796,DES_PROD32796,5,2,308,5,3255,0,2743,18.7,N,292,369,A,"categoria no existe (id: 5)"
PROD032805,NOM_PROD32805,DES_PROD32805,4,2,87,4,2931,0,2600,12.76,S,82,104,I,"categoria no existe (id: 4)"
PROD032806,NOM_PROD32806,DES_PROD32806,5,1,475,4,4114,0,3720,10.6,S,451,570,A,"categoria no existe (id: 5)"
PROD032807,NOM_PROD32807,DES_PROD32807,4,1,119,3,5168,0,4495,14.98,S,113,142,A,"categoria no existe (id: 4)"
PROD032808,NOM_PROD32808,DES_PROD32808,5,3,364,4,5671,0,4917,15.35,S,345,436,I,"categoria no existe (id: 5)"
PROD032809,NOM_PROD32809,DES_PROD32809,5,1,90,5,4284,0,3820,12.15,N,85,108,I,"categoria no existe (id: 5)"
PROD032810,NOM_PROD32810,DES_PROD32810,5,3,325,3,4645,0,3988,16.48,N,308,390,A,"categoria no existe (id: 5)"
PROD032813,NOM_PROD32813,DES_PROD32813,5,3,80,1,5450,0,4902,11.19,S,76,96,A,"categoria no existe (id: 5)"
PROD032814,NOM_PROD32814,DES_PROD32814,5,3,274,4,3955,0,3447,14.76,N,260,328,I,"categoria no existe (id: 5)"
PROD032816,NOM_PROD32816,DES_PROD32816,4,2,28,4,2740,0,2436,12.5,S,26,33,A,"categoria no existe (id: 4)"
PROD032817,NOM_PROD32817,DES_PROD32817,4,1,309,4,4980,0,4250,17.19,N,293,370,A,"categoria no existe (id: 4)"
PROD032818,NOM_PROD32818,DES_PROD32818,4,2,133,4,3174,0,2761,14.98,N,126,159,A,"categoria no existe (id: 4)"
PROD032819,NOM_PROD32819,DES_PROD32819,5,2,367,3,5398,0,4722,14.32,N,348,440,A,"categoria no existe (id: 5)"
PROD032822,NOM_PROD32822,DES_PROD32822,4,2,372,2,3549,0,3164,12.18,S,353,446,I,"categoria no existe (id: 4)"
PROD032824,NOM_PROD32824,DES_PROD32824,5,1,377,2,2853,0,2499,14.18,S,358,452,A,"categoria no existe (id: 5)"
PROD032828,NOM_PROD32828,DES_PROD32828,4,2,310,4,2152,0,1896,13.54,N,294,372,A,"categoria no existe (id: 4)"
PROD032832,NOM_PROD32832,DES_PROD32832,4,1,63,3,2332,0,1956,19.26,N,59,75,I,"categoria no existe (id: 4)"
PROD032835,NOM_PROD32835,DES_PROD32835,4,3,437,3,2901,0,2544,14.04,S,415,524,A,"categoria no existe (id: 4)"
PROD032836,NOM_PROD32836,DES_PROD32836,4,3,172,4,3243,0,2748,18.04,S,163,206,A,"categoria no existe (id: 4)"
PROD032837,NOM_PROD32837,DES_PROD32837,5,2,8,3,4860,0,4249,14.38,S,7,9,A,"categoria no existe (id: 5)"
PROD032838,NOM_PROD32838,DES_PROD32838,4,2,75,3,3460,0,2899,19.37,N,71,90,I,"categoria no existe (id: 4)"
PROD032839,NOM_PROD32839,DES_PROD32839,4,1,403,2,5600,0,4681,19.64,S,382,483,A,"categoria no existe (id: 4)"
PROD032840,NOM_PROD32840,DES_PROD32840,4,1,449,4,3045,0,2670,14.07,S,426,538,I,"categoria no existe (id: 4)"
PROD032842,NOM_PROD32842,DES_PROD32842,5,3,244,5,4757,0,4132,15.15,S,231,292,I,"categoria no existe (id: 5)"
PROD032843,NOM_PROD32843,DES_PROD32843,5,2,58,2,4380,0,3702,18.32,N,55,69,I,"categoria no existe (id: 5)"
PROD032846,NOM_PROD32846,DES_PROD32846,4,2,180,2,5229,0,4721,10.78,S,171,216,I,"categoria no existe (id: 4)"
PROD032849,NOM_PROD32849,DES_PROD32849,5,1,164,4,5335,0,4720,13.05,N,155,196,I,"categoria no existe (id: 5)"
PROD032850,NOM_PROD32850,DES_PROD32850,4,3,362,1,4715,0,4002,17.84,N,343,434,A,"categoria no existe (id: 4)"
PROD032851,NOM_PROD32851,DES_PROD32851,4,2,455,2,3616,0,3060,18.2,N,432,546,A,"categoria no existe (id: 4)"
PROD032855,NOM_PROD32855,DES_PROD32855,5,2,404,5,4897,0,4143,18.22,S,383,484,A,"categoria no existe (id: 5)"
PROD032856,NOM_PROD32856,DES_PROD32856,5,2,99,2,3979,0,3357,18.54,S,94,118,A,"categoria no existe (id: 5)"
PROD032857,NOM_PROD32857,DES_PROD32857,5,2,320,2,4884,0,4351,12.27,S,304,384,A,"categoria no existe (id: 5)"
PROD032858,NOM_PROD32858,DES_PROD32858,5,3,386,5,2889,0,2448,18.04,S,366,463,I,"categoria no existe (id: 5)"
PROD032859,NOM_PROD32859,DES_PROD32859,5,3,244,4,3575,0,3145,13.68,S,231,292,I,"categoria no existe (id: 5)"
PROD032863,NOM_PROD32863,DES_PROD32863,5,1,70,1,3794,0,3243,17.02,N,66,84,A,"categoria no existe (id: 5)"
PROD032864,NOM_PROD32864,DES_PROD32864,5,2,323,4,3927,0,3283,19.63,N,306,387,I,"categoria no existe (id: 5)"
PROD032867,NOM_PROD32867,DES_PROD32867,5,3,340,2,4669,0,4212,10.87,S,323,408,I,"categoria no existe (id: 5)"
PROD032869,NOM_PROD32869,DES_PROD32869,5,3,442,2,5175,0,4508,14.81,S,419,530,A,"categoria no existe (id: 5)"
PROD032873,NOM_PROD32873,DES_PROD32873,5,2,410,4,4957,0,4507,10.0,N,389,492,A,"categoria no existe (id: 5)"
PROD032875,NOM_PROD32875,DES_PROD32875,4,2,235,3,5276,0,4408,19.71,N,223,282,A,"categoria no existe (id: 4)"
PROD032877,NOM_PROD32877,DES_PROD32877,5,2,89,1,5154,0,4663,10.53,S,84,106,I,"categoria no existe (id: 5)"
PROD032880,NOM_PROD32880,DES_PROD32880,4,3,95,3,2197,0,1905,15.37,N,90,114,A,"categoria no existe (id: 4)"
PROD032882,NOM_PROD32882,DES_PROD32882,4,2,51,1,5067,0,4228,19.86,S,48,61,A,"categoria no existe (id: 4)"
PROD032885,NOM_PROD32885,DES_PROD32885,4,2,438,2,3537,0,3070,15.22,S,416,525,I,"categoria no existe (id: 4)"
PROD032889,NOM_PROD32889,DES_PROD32889,4,3,366,1,3471,0,2982,16.41,N,347,439,A,"categoria no existe (id: 4)"
PROD032890,NOM_PROD32890,DES_PROD32890,5,3,62,1,3248,0,2818,15.26,N,58,74,I,"categoria no existe (id: 5)"
PROD032891,NOM_PROD32891,DES_PROD32891,4,3,448,3,5534,0,4826,14.68,N,425,537,I,"categoria no existe (id: 4)"
PROD032892,NOM_PROD32892,DES_PROD32892,5,1,270,3,3088,0,2673,15.55,N,256,324,A,"categoria no existe (id: 5)"
PROD032893,NOM_PROD32893,DES_PROD32893,4,3,483,4,2137,0,1908,12.03,N,458,579,I,"categoria no existe (id: 4)"
PROD032894,NOM_PROD32894,DES_PROD32894,5,3,457,1,3324,0,2959,12.35,N,434,548,I,"categoria no existe (id: 5)"
PROD032901,NOM_PROD32901,DES_PROD32901,5,1,306,1,2617,0,2268,15.42,S,290,367,I,"categoria no existe (id: 5)"
PROD032903,NOM_PROD32903,DES_PROD32903,5,3,344,2,5501,0,4754,15.72,N,326,412,A,"categoria no existe (id: 5)"
PROD032910,NOM_PROD32910,DES_PROD32910,5,2,30,5,5059,0,4252,19.0,S,28,36,A,"categoria no existe (id: 5)"
PROD032911,NOM_PROD32911,DES_PROD32911,5,3,412,1,4035,0,3395,18.88,S,391,494,I,"categoria no existe (id: 5)"
PROD032914,NOM_PROD32914,DES_PROD32914,4,3,346,5,3483,0,2914,19.53,N,328,415,A,"categoria no existe (id: 4)"
PROD032918,NOM_PROD32918,DES_PROD32918,4,1,67,5,4674,0,4219,10.79,N,63,80,A,"categoria no existe (id: 4)"
PROD032919,NOM_PROD32919,DES_PROD32919,5,2,448,1,3725,0,3112,19.71,S,425,537,I,"categoria no existe (id: 5)"
PROD032923,NOM_PROD32923,DES_PROD32923,4,3,416,3,2936,0,2642,11.16,N,395,499,A,"categoria no existe (id: 4)"
PROD032924,NOM_PROD32924,DES_PROD32924,4,1,75,4,2480,0,2080,19.25,S,71,90,A,"categoria no existe (id: 4)"
PROD032926,NOM_PROD32926,DES_PROD32926,5,1,293,4,2607,0,2286,14.05,N,278,351,A,"categoria no existe (id: 5)"
