codigo_elemnto,nmbre_elemnto,dscrpcion_elemnto,ctgria_elemnto,und_elemnto,exstncia_elemnto,bdga_elemnto,precio_venta_ac,precio_venta_an,costo_venta,mrgen_utldad,tiene_iva,stock_minimo,stock_maximo,estado,detalle_error
PROD041130,NOM_PROD41130,DES_PROD41130,4,1,452,5,4765,0,4330,10.06,N,429,542,I,"categoria no existe (id: 4)"
PROD041132,NOM_PROD41132,DES_PROD41132,5,1,212,4,3181,0,2782,14.37,S,201,254,I,"categoria no existe (id: 5)"
PROD041133,NOM_PROD41133,DES_PROD41133,4,2,127,2,4765,0,4152,14.77,N,120,152,I,"categoria no existe (id: 4)"
PROD041134,NOM_PROD41134,DES_PROD41134,4,2,341,5,2525,0,2218,13.86,S,323,409,I,"categoria no existe (id: 4)"
PROD041138,NOM_PROD41138,DES_PROD41138,5,1,200,2,5448,0,4683,16.35,N,190,240,I,"categoria no existe (id: 5)"
PROD041141,NOM_PROD41141,DES_PROD41141,5,3,60,3,5443,0,4738,14.9,N,57,72,I,"categoria no existe (id: 5)"
PROD041142,NOM_PROD41142,DES_PROD41142,4,2,216,1,2618,0,2254,16.16,N,205,259,I,"categoria no existe (id: 4)"
PROD041145,NOM_PROD41145,DES_PROD41145,5,1,155,3,5301,0,4574,15.91,N,147,186,A,"categoria no existe (id: 5)"
PROD041147,NOM_PROD41147,DES_PROD41147,5,3,330,2,3052,0,2666,14.51,N,313,396,I,"categoria no existe (id: 5)"
PROD041150,NOM_PROD41150,DES_PROD41150,5,3,283,3,2362,0,1988,18.86,S,268,339,A,"categoria no existe (id: 5)"
PROD041151,NOM_PROD41151,DES_PROD41151,4,2,490,4,5389,0,4758,13.28,N,465,588,I,"categoria no existe (id: 4)"
PROD041153,NOM_PROD41153,DES_PROD41153,4,3,27,2,5418,0,4693,15.46,S,25,32,I,"categoria no existe (id: 4)"
PROD041154,NOM_PROD41154,DES_PROD41154,5,2,497,4,2281,0,2024,12.72,S,472,596,A,"categoria no existe (id: 5)"
PROD041155,NOM_PROD41155,DES_PROD41155,5,2,197,2,4070,0,3561,14.32,N,187,236,I,"categoria no existe (id: 5)"
PROD041156,NOM_PROD41156,DES_PROD41156,4,2,307,5,4442,0,3840,15.68,N,291,368,I,"categoria no existe (id: 4)"
PROD041159,NOM_PROD41159,DES_PROD41159,5,3,340,5,2457,0,2169,13.3,S,323,408,I,"categoria no existe (id: 5)"
PROD041160,NOM_PROD41160,DES_PROD41160,5,1,245,2,4077,0,3500,16.51,N,232,294,A,"categoria no existe (id: 5)"
PROD041165,NOM_PROD41165,DES_PROD41165,4,2,418,3,2629,0,2364,11.24,N,397,501,I,"categoria no existe (id: 4)"
PROD041168,NOM_PROD41168,DES_PROD41168,5,1,337,1,4444,0,3727,19.25,S,320,404,A,"categoria no existe (id: 5)"
PROD041169,NOM_PROD41169,DES_PROD41169,5,1,461,3,3483,0,3163,10.12,N,437,553,A,"categoria no existe (id: 5)"
PROD041172,NOM_PROD41172,DES_PROD41172,5,2,462,1,2980,0,2525,18.02,S,438,554,A,"categoria no existe (id: 5)"
PROD041177,NOM_PROD41177,DES_PROD41177,5,3,169,1,2512,0,2273,10.54,N,160,202,A,"categoria no existe (id: 5)"
PROD041180,NOM_PROD41180,DES_PROD41180,4,1,98,5,3698,0,3225,14.67,N,93,117,A,"categoria no existe (id: 4)"
PROD041184,NOM_PROD41184,DES_PROD41184,4,3,298,3,3356,0,2966,13.16,S,283,357,I,"categoria no existe (id: 4)"
PROD041185,NOM_PROD41185,DES_PROD41185,5,2,441,3,4937,0,4454,10.86,N,418,529,A,"categoria no existe (id: 5)"
PROD041191,NOM_PROD41191,DES_PROD41191,4,1,88,3,3392,0,2924,16.02,N,83,105,A,"categoria no existe (id: 4)"
PROD041193,NOM_PROD41193,DES_PROD41193,4,1,105,1,4365,0,3665,19.12,N,99,126,A,"categoria no existe (id: 4)"
PROD041194,NOM_PROD41194,DES_PROD41194,5,3,305,2,3351,0,3043,10.14,N,289,366,A,"categoria no existe (id: 5)"
PROD041195,NOM_PROD41195,DES_PROD41195,4,3,104,1,2445,0,2080,17.57,S,98,124,I,"categoria no existe (id: 4)"
PROD041198,NOM_PROD41198,DES_PROD41198,5,3,286,4,3114,0,2674,16.47,N,271,343,A,"categoria no existe (id: 5)"
PROD041199,NOM_PROD41199,DES_PROD41199,5,2,286,1,5645,0,4957,13.89,S,271,343,I,"categoria no existe (id: 5)"
PROD041200,NOM_PROD41200,DES_PROD41200,4,1,281,1,4047,0,3653,10.8,S,266,337,A,"categoria no existe (id: 4)"
PROD041203,NOM_PROD41203,DES_PROD41203,5,3,425,1,3714,0,3308,12.28,S,403,510,A,"categoria no existe (id: 5)"
PROD041204,NOM_PROD41204,DES_PROD41204,5,3,162,2,4354,0,3826,13.81,N,153,194,A,"categoria no existe (id: 5)"
PROD041205,NOM_PROD41205,DES_PROD41205,5,1,426,1,4181,0,3512,19.05,N,404,511,A,"categoria no existe (id: 5)"
PROD041207,NOM_PROD41207,DES_PROD41207,4,3,13,2,5576,0,4847,15.05,N,12,15,I,"categoria no existe (id: 4)"
PROD041208,NOM_PROD41208,DES_PROD41208,4,3,79,2,3170,0,2828,12.1,S,75,94,I,"categoria no existe (id: 4)"
PROD041211,NOM_PROD41211,DES_PROD41211,5,1,374,4,5427,0,4832,12.33,N,355,448,I,"categoria no existe (id: 5)"
PROD041212,NOM_PROD41212,DES_PROD41212,5,1,108,1,4736,0,4285,10.53,S,102,129,A,"categoria no existe (id: 5)"
PROD041214,NOM_PROD41214,DES_PROD41214,5,1,399,1,2198,0,1918,14.61,N,379,478,A,"categoria no existe (id: 5)"
PROD041216,NOM_PROD41216,DES_PROD41216,5,3,104,1,4959,0,4454,11.34,N,98,124,A,"categoria no existe (id: 5)"
PROD041218,NOM_PROD41218,DES_PROD41218,5,1,266,3,3059,0,2631,16.29,S,252,319,I,"categoria no existe (id: 5)"
PROD041219,NOM_PROD41219,DES_PROD41219,5,3,95,4,4563,0,4076,11.97,N,90,114,I,"categoria no existe (id: 5)"
PROD041221,NOM_PROD41221,DES_PROD41221,4,1,259,1,4381,0,3869,13.25,S,246,310,A,"categoria no existe (id: 4)"
PROD041228,NOM_PROD41228,DES_PROD41228,4,3,458,1,5034,0,4326,16.38,S,435,549,A,"categoria no existe (id: 4)"
PROD041232,NOM_PROD41232,DES_PROD41232,4,2,237,4,2732,0,2400,13.84,N,225,284,A,"categoria no existe (id: 4)"
PROD041234,NOM_PROD41234,DES_PROD41234,4,1,152,5,4724,0,4087,15.61,S,144,182,A,"categoria no existe (id: 4)"
PROD041236,NOM_PROD41236,DES_PROD41236,5,1,11,1,2634,0,2200,19.74,N,10,13,A,"categoria no existe (id: 5)"
PROD041240,NOM_PROD41240,DES_PROD41240,5,2,478,3,2534,0,2207,14.86,S,454,573,I,"categoria no existe (id: 5)"
PROD041242,NOM_PROD41242,DES_PROD41242,4,2,37,3,4941,0,4420,11.79,N,35,44,A,"categoria no existe (id: 4)"
PROD041246,NOM_PROD41246,DES_PROD41246,5,3,353,4,5336,0,4791,11.39,S,335,423,I,"categoria no existe (id: 5)"
PROD041247,NOM_PROD41247,DES_PROD41247,4,3,330,5,3707,0,3131,18.41,N,313,396,A,"categoria no existe (id: 4)"
PROD041248,NOM_PROD41248,DES_PROD41248,5,2,360,3,4697,0,4201,11.81,N,342,432,A,"categoria no existe (id: 5)"
PROD041250,NOM_PROD41250,DES_PROD41250,4,1,341,3,4721,0,4047,16.67,S,323,409,A,"categoria no existe (id: 4)"
PROD041254,NOM_PROD41254,DES_PROD41254,4,2,224,2,5328,0,4757,12.02,S,212,268,I,"categoria no existe (id: 4)"
PROD041256,NOM_PROD41256,DES_PROD41256,4,1,133,2,2582,0,2235,15.54,N,126,159,A,"categoria no existe (id: 4)"
PROD041258,NOM_PROD41258,DES_PROD41258,5,3,153,1,4655,0,4068,14.43,N,145,183,I,"categoria no existe (id: 5)"
PROD041260,NOM_PROD41260,DES_PROD41260,5,3,332,4,4383,0,3812,14.99,S,315,398,I,"categoria no existe (id: 5)"
PROD041261,NOM_PROD41261,DES_PROD41261,5,3,268,4,3484,0,3090,12.78,N,254,321,I,"categoria no existe (id: 5)"
PROD041263,NOM_PROD41263,DES_PROD41263,5,1,138,1,4329,0,3711,16.68,S,131,165,A,"categoria no existe (id: 5)"
PROD041269,NOM_PROD41269,DES_PROD41269,5,2,434,2,4297,0,3596,19.51,N,412,520,A,"categoria no existe (id: 5)"
PROD041271,NOM_PROD41271,DES_PROD41271,5,1,288,4,3145,0,2765,13.76,N,273,345,A,"categoria no existe (id: 5)"
PROD041273,NOM_PROD41273,DES_PROD41273,5,1,173,3,3155,0,2854,10.58,S,164,207,I,"categoria no existe (id: 5)"
PROD041275,NOM_PROD41275,DES_PROD41275,4,3,53,2,5544,0,4906,13.02,S,50,63,A,"categoria no existe (id: 4)"
PROD041284,NOM_PROD41284,DES_PROD41284,5,2,92,1,5190,0,4625,12.22,N,87,110,I,"categoria no existe (id: 5)"
PROD041287,NOM_PROD41287,DES_PROD41287,4,3,17,1,3534,0,2990,18.2,S,16,20,A,"categoria no existe (id: 4)"
PROD041289,NOM_PROD41289,DES_PROD41289,5,2,231,1,3194,0,2883,10.82,N,219,277,A,"categoria no existe (id: 5)"
PROD041291,NOM_PROD41291,DES_PROD41291,4,3,290,3,2242,0,1895,18.33,S,275,348,I,"categoria no existe (id: 4)"
PROD041294,NOM_PROD41294,DES_PROD41294,5,2,375,4,4358,0,3949,10.37,N,356,450,I,"categoria no existe (id: 5)"
PROD041299,NOM_PROD41299,DES_PROD41299,5,1,200,4,4348,0,3778,15.09,S,190,240,I,"categoria no existe (id: 5)"
PROD041309,NOM_PROD41309,DES_PROD41309,4,1,354,1,4094,0,3479,17.68,N,336,424,A,"categoria no existe (id: 4)"
PROD041311,NOM_PROD41311,DES_PROD41311,4,1,470,1,5229,0,4424,18.2,S,446,564,I,"categoria no existe (id: 4)"
PROD041317,NOM_PROD41317,DES_PROD41317,5,2,49,4,4897,0,4254,15.12,N,46,58,A,"categoria no existe (id: 5)"
PROD041319,NOM_PROD41319,DES_PROD41319,4,2,487,5,4358,0,3746,16.35,S,462,584,I,"categoria no existe (id: 4)"
PROD041323,NOM_PROD41323,DES_PROD41323,5,2,404,3,5425,0,4783,13.44,N,383,484,I,"categoria no existe (id: 5)"
PROD041327,NOM_PROD41327,DES_PROD41327,5,3,268,5,2604,0,2185,19.22,S,254,321,A,"categoria no existe (id: 5)"
PROD041328,NOM_PROD41328,DES_PROD41328,4,1,433,4,4660,0,4068,14.57,S,411,519,I,"categoria no existe (id: 4)"
PROD041332,NOM_PROD41332,DES_PROD41332,5,1,471,4,3306,0,2938,12.54,S,447,565,I,"categoria no existe (id: 5)"
PROD041333,NOM_PROD41333,DES_PROD41333,5,3,294,3,5480,0,4791,14.4,N,279,352,I,"categoria no existe (id: 5)"
PROD041336,NOM_PROD41336,DES_PROD41336,4,3,115,2,4667,0,4232,10.28,N,109,138,I,"categoria no existe (id: 4)"
PROD041339,NOM_PROD41339,DES_PROD41339,4,1,352,1,3667,0,3312,10.73,N,334,422,A,"categoria no existe (id: 4)"
PROD041340,NOM_PROD41340,DES_PROD41340,5,2,238,2,5415,0,4693,15.4,N,226,285,I,"categoria no existe (id: 5)"
PROD041341,NOM_PROD41341,DES_PROD41341,5,3,2,4,4483,0,3991,12.34,N,1,2,A,"categoria no existe (id: 5)"
PROD041343,NOM_PROD41343,DES_PROD41343,5,1,301,1,3608,0,3199,12.81,N,285,361,I,"categoria no existe (id: 5)"
PROD041351,NOM_PROD41351,DES_PROD41351,4,2,496,4,5120,0,4564,12.19,N,471,595,A,"categoria no existe (id: 4)"
PROD041352,NOM_PROD41352,DES_PROD41352,4,3,102,5,2784,0,2371,17.44,N,96,122,I,"categoria no existe (id: 4)"
PROD041366,NOM_PROD41366,DES_PROD41366,4,1,340,1,3503,0,3084,13.6,S,323,408,A,"categoria no existe (id: 4)"
PROD041373,NOM_PROD41373,DES_PROD41373,5,1,327,3,4600,0,4006,14.83,N,310,392,I,"categoria no existe (id: 5)"
PROD041377,NOM_PROD41377,DES_PROD41377,5,2,490,3,5543,0,4778,16.03,S,465,588,A,"categoria no existe (id: 5)"
PROD041384,NOM_PROD41384,DES_PROD41384,5,3,369,4,3971,0,3507,13.24,S,350,442,I,"categoria no existe (id: 5)"
PROD041385,NOM_PROD41385,DES_PROD41385,5,2,203,4,4858,0,4124,17.82,S,192,243,I,"categoria no existe (id: 5)"
PROD041387,NOM_PROD41387,DES_PROD41387,5,3,484,2,3145,0,2830,11.14,N,459,580,A,"categoria no existe (id: 5)"
PROD041390,NOM_PROD41390,DES_PROD41390,5,2,459,5,5454,0,4595,18.71,S,436,550,I,"categoria no existe (id: 5)"
PROD041392,NOM_PROD41392,DES_PROD41392,4,3,138,1,2564,0,2213,15.88,S,131,165,A,"categoria no existe (id: 4)"
PROD041393,NOM_PROD41393,DES_PROD41393,5,1,237,2,3209,0,2775,15.66,N,225,284,I,"categoria no existe (id: 5)"
PROD041394,NOM_PROD41394,DES_PROD41394,5,2,482,3,4467,0,3829,16.68,N,457,578,I,"categoria no existe (id: 5)"
PROD041399,NOM_PROD41399,DES_PROD41399,5,1,426,1,2667,0,2257,18.19,S,404,511,I,"categoria no existe (id: 5)"
PROD041406,NOM_PROD41406,DES_PROD41406,5,1,365,3,4610,0,3875,18.99,S,346,438,A,"categoria no existe (id: 5)"
PROD041408,NOM_PROD41408,DES_PROD41408,5,1,365,4,3660,0,3281,11.58,S,346,438,I,"categoria no existe (id: 5)"
PROD041411,NOM_PROD41411,DES_PROD41411,5,2,440,5,2140,0,1915,11.8,S,418,528,I,"categoria no existe (id: 5)"
PROD041414,NOM_PROD41414,DES_PROD41414,4,3,146,4,3526,0,3099,13.79,S,138,175,A,"categoria no existe (id: 4)"
PROD041417,NOM_PROD41417,DES_PROD41417,5,1,376,2,5076,0,4385,15.76,N,357,451,I,"categoria no existe (id: 5)"
PROD041422,NOM_PROD41422,DES_PROD41422,4,1,277,3,5021,0,4241,18.41,N,263,332,I,"categoria no existe (id: 4)"
PROD041423,NOM_PROD41423,DES_PROD41423,4,1,108,3,2323,0,2106,10.31,N,102,129,I,"categoria no existe (id: 4)"
PROD041425,NOM_PROD41425,DES_PROD41425,5,2,20,1,3993,0,3400,17.46,N,19,24,A,"categoria no existe (id: 5)"
PROD041429,NOM_PROD41429,DES_PROD41429,4,1,210,3,4210,0,3557,18.36,N,199,252,I,"categoria no existe (id: 4)"
PROD041430,NOM_PROD41430,DES_PROD41430,4,2,236,2,5110,0,4279,19.43,S,224,283,I,"categoria no existe (id: 4)"
PROD041432,NOM_PROD41432,DES_PROD41432,4,1,389,1,5064,0,4457,13.63,N,369,466,I,"categoria no existe (id: 4)"
PROD041434,NOM_PROD41434,DES_PROD41434,4,2,226,2,5170,0,4512,14.6,N,214,271,I,"categoria no existe (id: 4)"
PROD041436,NOM_PROD41436,DES_PROD41436,4,3,198,5,2780,0,2497,11.35,S,188,237,A,"categoria no existe (id: 4)"
PROD041439,NOM_PROD41439,DES_PROD41439,4,2,317,5,4274,0,3598,18.81,N,301,380,I,"categoria no existe (id: 4)"
PROD041446,NOM_PROD41446,DES_PROD41446,4,1,95,4,4763,0,4145,14.91,S,90,114,A,"categoria no existe (id: 4)"
PROD041447,NOM_PROD41447,DES_PROD41447,4,1,386,2,4899,0,4311,13.64,N,366,463,A,"categoria no existe (id: 4)"
PROD041452,NOM_PROD41452,DES_PROD41452,5,3,313,2,3080,0,2705,13.9,S,297,375,I,"categoria no existe (id: 5)"
PROD041456,NOM_PROD41456,DES_PROD41456,4,3,484,2,3548,0,3183,11.49,N,459,580,A,"categoria no existe (id: 4)"
PROD041459,NOM_PROD41459,DES_PROD41459,5,2,411,5,4187,0,3570,17.29,N,390,493,A,"categoria no existe (id: 5)"
PROD041461,NOM_PROD41461,DES_PROD41461,4,2,441,4,4293,0,3885,10.51,S,418,529,I,"categoria no existe (id: 4)"
PROD041465,NOM_PROD41465,DES_PROD41465,4,3,292,4,4976,0,4150,19.91,N,277,350,I,"categoria no existe (id: 4)"
PROD041467,NOM_PROD41467,DES_PROD41467,4,2,236,3,3103,0,2618,18.55,N,224,283,I,"categoria no existe (id: 4)"
PROD041469,NOM_PROD41469,DES_PROD41469,4,2,383,5,3943,0,3502,12.61,S,363,459,I,"categoria no existe (id: 4)"
PROD041471,NOM_PROD41471,DES_PROD41471,5,2,6,5,5394,0,4747,13.64,S,5,7,I,"categoria no existe (id: 5)"
PROD041473,NOM_PROD41473,DES_PROD41473,5,3,188,2,2970,0,2562,15.93,N,178,225,I,"categoria no existe (id: 5)"
PROD041480,NOM_PROD41480,DES_PROD41480,5,2,201,3,4938,0,4127,19.67,N,190,241,I,"categoria no existe (id: 5)"
PROD041482,NOM_PROD41482,DES_PROD41482,5,2,173,5,2420,0,2164,11.83,N,164,207,A,"categoria no existe (id: 5)"
PROD041483,NOM_PROD41483,DES_PROD41483,4,1,491,3,2387,0,2134,11.87,N,466,589,A,"categoria no existe (id: 4)"
PROD041484,NOM_PROD41484,DES_PROD41484,4,1,439,1,2193,0,1926,13.87,S,417,526,A,"categoria no existe (id: 4)"
PROD041494,NOM_PROD41494,DES_PROD41494,4,3,432,1,2178,0,1923,13.31,S,410,518,I,"categoria no existe (id: 4)"
PROD041496,NOM_PROD41496,DES_PROD41496,4,1,335,2,5289,0,4447,18.95,S,318,402,A,"categoria no existe (id: 4)"
PROD041506,NOM_PROD41506,DES_PROD41506,4,2,87,4,4097,0,3419,19.85,N,82,104,I,"categoria no existe (id: 4)"
PROD041507,NOM_PROD41507,DES_PROD41507,5,3,139,1,4198,0,3518,19.33,S,132,166,A,"categoria no existe (id: 5)"
PROD041508,NOM_PROD41508,DES_PROD41508,5,1,200,5,4701,0,3956,18.85,S,190,240,I,"categoria no existe (id: 5)"
PROD041509,NOM_PROD41509,DES_PROD41509,5,2,321,4,4922,0,4209,16.96,S,304,385,A,"categoria no existe (id: 5)"
PROD041512,NOM_PROD41512,DES_PROD41512,5,3,15,3,4863,0,4216,15.36,N,14,18,A,"categoria no existe (id: 5)"
PROD041519,NOM_PROD41519,DES_PROD41519,4,2,442,3,4010,0,3603,11.31,S,419,530,I,"categoria no existe (id: 4)"
PROD041520,NOM_PROD41520,DES_PROD41520,5,3,276,1,5177,0,4530,14.29,N,262,331,I,"categoria no existe (id: 5)"
PROD041521,NOM_PROD41521,DES_PROD41521,5,2,90,1,5176,0,4414,17.27,N,85,108,I,"categoria no existe (id: 5)"
PROD041525,NOM_PROD41525,DES_PROD41525,5,1,326,2,2776,0,2387,16.33,S,309,391,I,"categoria no existe (id: 5)"
PROD041529,NOM_PROD41529,DES_PROD41529,5,2,385,4,4968,0,4471,11.13,S,365,462,A,"categoria no existe (id: 5)"
PROD041530,NOM_PROD41530,DES_PROD41530,5,1,375,2,5140,0,4513,13.91,N,356,450,I,"categoria no existe (id: 5)"
PROD041531,NOM_PROD41531,DES_PROD41531,5,3,441,5,4991,0,4304,15.98,S,418,529,A,"categoria no existe (id: 5)"
PROD041532,NOM_PROD41532,DES_PROD41532,5,3,174,5,3570,0,3002,18.95,N,165,208,I,"categoria no existe (id: 5)"
PROD041536,NOM_PROD41536,DES_PROD41536,5,2,353,2,4220,0,3745,12.71,N,335,423,A,"categoria no existe (id: 5)"
PROD041537,NOM_PROD41537,DES_PROD41537,4,3,208,1,5603,0,4895,14.47,S,197,249,I,"categoria no existe (id: 4)"
PROD041538,NOM_PROD41538,DES_PROD41538,5,2,361,3,4515,0,3951,14.28,S,342,433,A,"categoria no existe (id: 5)"
PROD041540,NOM_PROD41540,DES_PROD41540,5,3,383,4,5063,0,4387,15.42,N,363,459,A,"categoria no existe (id: 5)"
PROD041541,NOM_PROD41541,DES_PROD41541,4,1,33,4,5478,0,4624,18.49,S,31,39,I,"categoria no existe (id: 4)"
PROD041542,NOM_PROD41542,DES_PROD41542,5,3,184,5,3791,0,3376,12.32,S,174,220,A,"categoria no existe (id: 5)"
PROD041543,NOM_PROD41543,DES_PROD41543,4,1,114,3,5118,0,4290,19.31,S,108,136,A,"categoria no existe (id: 4)"
PROD041545,NOM_PROD41545,DES_PROD41545,5,3,90,1,3817,0,3457,10.43,N,85,108,I,"categoria no existe (id: 5)"
PROD041546,NOM_PROD41546,DES_PROD41546,4,1,483,1,4749,0,4074,16.59,N,458,579,A,"categoria no existe (id: 4)"
PROD041547,NOM_PROD41547,DES_PROD41547,5,3,193,2,5526,0,4726,16.94,N,183,231,A,"categoria no existe (id: 5)"
PROD041548,NOM_PROD41548,DES_PROD41548,5,2,231,1,3628,0,3153,15.08,N,219,277,A,"categoria no existe (id: 5)"
PROD041550,NOM_PROD41550,DES_PROD41550,4,3,71,5,4074,0,3463,17.65,S,67,85,A,"categoria no existe (id: 4)"
PROD041552,NOM_PROD41552,DES_PROD41552,5,3,224,1,5816,0,4886,19.05,S,212,268,I,"categoria no existe (id: 5)"
PROD041558,NOM_PROD41558,DES_PROD41558,4,3,254,3,4089,0,3683,11.04,N,241,304,A,"categoria no existe (id: 4)"
PROD041559,NOM_PROD41559,DES_PROD41559,4,2,14,4,2785,0,2493,11.73,N,13,16,I,"categoria no existe (id: 4)"
PROD041561,NOM_PROD41561,DES_PROD41561,5,1,116,5,3744,0,3381,10.74,N,110,139,I,"categoria no existe (id: 5)"
PROD041565,NOM_PROD41565,DES_PROD41565,4,1,38,1,4673,0,4115,13.57,S,36,45,A,"categoria no existe (id: 4)"
PROD041566,NOM_PROD41566,DES_PROD41566,4,3,90,2,5466,0,4595,18.96,N,85,108,A,"categoria no existe (id: 4)"
PROD041567,NOM_PROD41567,DES_PROD41567,5,2,263,1,3587,0,3124,14.85,N,249,315,A,"categoria no existe (id: 5)"
PROD041569,NOM_PROD41569,DES_PROD41569,4,2,442,2,2814,0,2383,18.1,S,419,530,I,"categoria no existe (id: 4)"
PROD041575,NOM_PROD41575,DES_PROD41575,4,2,414,5,2370,0,2058,15.2,S,393,496,I,"categoria no existe (id: 4)"
PROD041577,NOM_PROD41577,DES_PROD41577,5,1,207,4,3774,0,3213,17.47,S,196,248,A,"categoria no existe (id: 5)"
PROD041578,NOM_PROD41578,DES_PROD41578,4,3,12,1,5002,0,4404,13.59,N,11,14,I,"categoria no existe (id: 4)"
PROD041584,NOM_PROD41584,DES_PROD41584,5,2,193,1,2503,0,2099,19.27,S,183,231,I,"categoria no existe (id: 5)"
PROD041585,NOM_PROD41585,DES_PROD41585,4,2,357,2,5523,0,4799,15.1,S,339,428,I,"categoria no existe (id: 4)"
PROD041586,NOM_PROD41586,DES_PROD41586,4,2,200,2,5051,0,4328,16.71,N,190,240,I,"categoria no existe (id: 4)"
PROD041589,NOM_PROD41589,DES_PROD41589,4,3,462,5,3815,0,3249,17.43,S,438,554,I,"categoria no existe (id: 4)"
PROD041591,NOM_PROD41591,DES_PROD41591,4,1,247,4,2918,0,2527,15.5,N,234,296,I,"categoria no existe (id: 4)"
PROD041592,NOM_PROD41592,DES_PROD41592,5,2,302,1,3299,0,2961,11.43,S,286,362,I,"categoria no existe (id: 5)"
PROD041593,NOM_PROD41593,DES_PROD41593,5,1,302,3,4825,0,4056,18.98,S,286,362,A,"categoria no existe (id: 5)"
PROD041594,NOM_PROD41594,DES_PROD41594,4,1,227,5,4931,0,4435,11.2,N,215,272,A,"categoria no existe (id: 4)"
PROD041595,NOM_PROD41595,DES_PROD41595,4,3,317,1,4656,0,4196,10.98,N,301,380,I,"categoria no existe (id: 4)"
PROD041600,NOM_PROD41600,DES_PROD41600,4,1,498,1,3526,0,3010,17.16,N,473,597,A,"categoria no existe (id: 4)"
PROD041604,NOM_PROD41604,DES_PROD41604,5,3,353,2,5613,0,4869,15.29,N,335,423,A,"categoria no existe (id: 5)"
PROD041605,NOM_PROD41605,DES_PROD41605,4,3,266,3,4575,0,4089,11.9,N,252,319,A,"categoria no existe (id: 4)"
PROD041606,NOM_PROD41606,DES_PROD41606,4,1,3,2,2414,0,2090,15.51,N,2,3,A,"categoria no existe (id: 4)"
PROD041607,NOM_PROD41607,DES_PROD41607,5,1,98,3,2931,0,2537,15.55,N,93,117,A,"categoria no existe (id: 5)"
PROD041608,NOM_PROD41608,DES_PROD41608,5,3,7,3,3748,0,3211,16.73,N,6,8,I,"categoria no existe (id: 5)"
PROD041609,NOM_PROD41609,DES_PROD41609,4,2,8,4,3113,0,2617,18.96,N,7,9,I,"categoria no existe (id: 4)"
PROD041613,NOM_PROD41613,DES_PROD41613,4,3,145,4,3547,0,2992,18.57,N,137,174,I,"categoria no existe (id: 4)"
PROD041614,NOM_PROD41614,DES_PROD41614,4,1,283,4,3878,0,3520,10.19,S,268,339,A,"categoria no existe (id: 4)"
PROD041615,NOM_PROD41615,DES_PROD41615,4,3,348,3,2839,0,2422,17.25,N,330,417,I,"categoria no existe (id: 4)"
PROD041616,NOM_PROD41616,DES_PROD41616,4,3,459,2,2546,0,2157,18.07,N,436,550,I,"categoria no existe (id: 4)"
PROD041617,NOM_PROD41617,DES_PROD41617,4,3,187,1,3159,0,2829,11.69,N,177,224,I,"categoria no existe (id: 4)"
PROD041618,NOM_PROD41618,DES_PROD41618,4,3,217,1,4061,0,3647,11.36,S,206,260,A,"categoria no existe (id: 4)"
PROD041619,NOM_PROD41619,DES_PROD41619,5,3,420,2,2996,0,2724,10.0,N,399,504,A,"categoria no existe (id: 5)"
PROD041620,NOM_PROD41620,DES_PROD41620,4,3,447,2,5046,0,4436,13.76,S,424,536,A,"categoria no existe (id: 4)"
PROD041623,NOM_PROD41623,DES_PROD41623,4,3,26,5,4388,0,3660,19.9,S,24,31,A,"categoria no existe (id: 4)"
PROD041625,NOM_PROD41625,DES_PROD41625,4,1,103,3,4357,0,3669,18.77,N,97,123,I,"categoria no existe (id: 4)"
PROD041627,NOM_PROD41627,DES_PROD41627,4,1,461,3,4694,0,4208,11.56,N,437,553,I,"categoria no existe (id: 4)"
PROD041628,NOM_PROD41628,DES_PROD41628,4,3,7,4,4626,0,4053,14.16,N,6,8,A,"categoria no existe (id: 4)"
PROD041631,NOM_PROD41631,DES_PROD41631,5,1,109,3,5247,0,4580,14.57,N,103,130,A,"categoria no existe (id: 5)"
PROD041632,NOM_PROD41632,DES_PROD41632,5,2,304,1,4217,0,3791,11.26,N,288,364,A,"categoria no existe (id: 5)"
PROD041633,NOM_PROD41633,DES_PROD41633,5,3,459,2,3857,0,3494,10.41,S,436,550,I,"categoria no existe (id: 5)"
PROD041634,NOM_PROD41634,DES_PROD41634,5,3,465,2,2450,0,2136,14.71,N,441,558,I,"categoria no existe (id: 5)"
PROD041635,NOM_PROD41635,DES_PROD41635,4,1,108,2,3192,0,2665,19.78,N,102,129,I,"categoria no existe (id: 4)"
PROD041636,NOM_PROD41636,DES_PROD41636,5,3,230,4,3040,0,2701,12.56,N,218,276,I,"categoria no existe (id: 5)"
PROD041641,NOM_PROD41641,DES_PROD41641,4,1,226,3,3667,0,3194,14.84,S,214,271,I,"categoria no existe (id: 4)"
PROD041642,NOM_PROD41642,DES_PROD41642,4,3,441,1,5000,0,4393,13.84,N,418,529,A,"categoria no existe (id: 4)"
PROD041643,NOM_PROD41643,DES_PROD41643,4,1,66,1,4485,0,3791,18.31,S,62,79,A,"categoria no existe (id: 4)"
PROD041645,NOM_PROD41645,DES_PROD41645,5,2,454,3,2950,0,2531,16.59,N,431,544,A,"categoria no existe (id: 5)"
PROD041648,NOM_PROD41648,DES_PROD41648,5,2,398,1,5130,0,4459,15.06,N,378,477,A,"categoria no existe (id: 5)"
