codigo_elemnto,nmbre_elemnto,dscrpcion_elemnto,ctgria_elemnto,und_elemnto,exstncia_elemnto,bdga_elemnto,precio_venta_ac,precio_venta_an,costo_venta,mrgen_utldad,tiene_iva,stock_minimo,stock_maximo,estado,detalle_error
PROD051915,NOM_PROD51915,DES_PROD51915,5,2,168,4,3307,0,2781,18.95,S,159,201,A,"categoria no existe (id: 5)"
PROD051918,NOM_PROD51918,DES_PROD51918,4,3,366,1,5214,0,4410,18.24,S,347,439,I,"categoria no existe (id: 4)"
PROD051919,NOM_PROD51919,DES_PROD51919,4,2,401,2,2633,0,2369,11.17,N,380,481,I,"categoria no existe (id: 4)"
PROD051929,NOM_PROD51929,DES_PROD51929,4,1,262,4,3217,0,2873,11.99,S,248,314,A,"categoria no existe (id: 4)"
PROD051931,NOM_PROD51931,DES_PROD51931,4,1,260,1,2247,0,1986,13.16,N,247,312,I,"categoria no existe (id: 4)"
PROD051933,NOM_PROD51933,DES_PROD51933,4,1,475,4,2386,0,2020,18.14,S,451,570,A,"categoria no existe (id: 4)"
PROD051935,NOM_PROD51935,DES_PROD51935,4,1,71,4,4643,0,4109,13.02,N,67,85,A,"categoria no existe (id: 4)"
PROD051941,NOM_PROD51941,DES_PROD51941,5,1,328,5,3587,0,3119,15.01,N,311,393,A,"categoria no existe (id: 5)"
PROD051944,NOM_PROD51944,DES_PROD51944,4,2,140,3,4348,0,3738,16.34,S,133,168,I,"categoria no existe (id: 4)"
PROD051951,NOM_PROD51951,DES_PROD51951,4,2,100,3,5288,0,4634,14.13,N,95,120,I,"categoria no existe (id: 4)"
PROD051953,NOM_PROD51953,DES_PROD51953,5,1,353,3,5126,0,4640,10.48,N,335,423,A,"categoria no existe (id: 5)"
PROD051957,NOM_PROD51957,DES_PROD51957,5,2,404,4,2324,0,1959,18.67,N,383,484,A,"categoria no existe (id: 5)"
PROD051958,NOM_PROD51958,DES_PROD51958,4,3,361,5,3561,0,2976,19.66,S,342,433,I,"categoria no existe (id: 4)"
PROD051959,NOM_PROD51959,DES_PROD51959,5,1,423,2,2592,0,2328,11.35,S,401,507,I,"categoria no existe (id: 5)"
PROD051961,NOM_PROD51961,DES_PROD51961,5,3,435,2,4617,0,3864,19.49,S,413,522,A,"categoria no existe (id: 5)"
PROD051962,NOM_PROD51962,DES_PROD51962,5,1,228,3,4983,0,4185,19.07,S,216,273,A,"categoria no existe (id: 5)"
PROD051973,NOM_PROD51973,DES_PROD51973,4,1,167,1,2723,0,2290,18.93,S,158,200,A,"categoria no existe (id: 4)"
PROD051981,NOM_PROD51981,DES_PROD51981,5,3,175,4,2341,0,1972,18.75,S,166,210,A,"categoria no existe (id: 5)"
PROD051982,NOM_PROD51982,DES_PROD51982,4,2,96,1,5703,0,4920,15.93,S,91,115,A,"categoria no existe (id: 4)"
PROD051985,NOM_PROD51985,DES_PROD51985,4,3,208,2,2543,0,2174,16.98,S,197,249,I,"categoria no existe (id: 4)"
PROD051986,NOM_PROD51986,DES_PROD51986,5,2,205,5,2155,0,1912,12.75,S,194,246,I,"categoria no existe (id: 5)"
PROD051987,NOM_PROD51987,DES_PROD51987,5,3,335,5,3836,0,3458,10.94,S,318,402,I,"categoria no existe (id: 5)"
PROD051990,NOM_PROD51990,DES_PROD51990,4,1,418,5,4146,0,3526,17.6,S,397,501,I,"categoria no existe (id: 4)"
PROD051991,NOM_PROD51991,DES_PROD51991,5,1,66,5,2699,0,2313,16.73,N,62,79,I,"categoria no existe (id: 5)"
PROD051992,NOM_PROD51992,DES_PROD51992,4,3,32,4,3811,0,3260,16.91,S,30,38,A,"categoria no existe (id: 4)"
PROD051994,NOM_PROD51994,DES_PROD51994,4,2,182,4,4207,0,3539,18.88,S,172,218,A,"categoria no existe (id: 4)"
PROD051996,NOM_PROD51996,DES_PROD51996,5,1,40,4,2267,0,2058,10.19,S,38,48,A,"categoria no existe (id: 5)"
PROD052000,NOM_PROD52000,DES_PROD52000,4,2,135,4,2664,0,2364,12.73,N,128,162,A,"categoria no existe (id: 4)"
PROD052003,NOM_PROD52003,DES_PROD52003,4,1,381,3,2673,0,2281,17.21,S,361,457,I,"categoria no existe (id: 4)"
PROD052004,NOM_PROD52004,DES_PROD52004,4,1,238,3,3416,0,2936,16.38,N,226,285,A,"categoria no existe (id: 4)"
PROD052009,NOM_PROD52009,DES_PROD52009,4,1,467,3,5091,0,4497,13.22,N,443,560,A,"categoria no existe (id: 4)"
PROD052010,NOM_PROD52010,DES_PROD52010,4,1,428,5,5811,0,4907,18.44,S,406,513,A,"categoria no existe (id: 4)"
PROD052012,NOM_PROD52012,DES_PROD52012,4,2,398,3,3989,0,3393,17.59,S,378,477,I,"categoria no existe (id: 4)"
PROD052013,NOM_PROD52013,DES_PROD52013,4,3,448,4,3823,0,3475,10.02,N,425,537,A,"categoria no existe (id: 4)"
PROD052019,NOM_PROD52019,DES_PROD52019,4,1,381,2,3802,0,3170,19.95,S,361,457,A,"categoria no existe (id: 4)"
PROD052020,NOM_PROD52020,DES_PROD52020,5,2,55,2,2258,0,1947,15.98,N,52,66,I,"categoria no existe (id: 5)"
PROD052021,NOM_PROD52021,DES_PROD52021,4,2,225,4,3620,0,3169,14.26,N,213,270,I,"categoria no existe (id: 4)"
PROD052022,NOM_PROD52022,DES_PROD52022,4,2,406,4,4736,0,4266,11.03,S,385,487,A,"categoria no existe (id: 4)"
PROD052024,NOM_PROD52024,DES_PROD52024,4,3,431,3,5276,0,4559,15.73,S,409,517,A,"categoria no existe (id: 4)"
PROD052027,NOM_PROD52027,DES_PROD52027,5,1,65,3,5328,0,4575,16.47,N,61,78,I,"categoria no existe (id: 5)"
PROD052036,NOM_PROD52036,DES_PROD52036,4,1,451,4,4492,0,3830,17.3,N,428,541,A,"categoria no existe (id: 4)"
PROD052038,NOM_PROD52038,DES_PROD52038,5,3,479,4,4131,0,3589,15.11,N,455,574,A,"categoria no existe (id: 5)"
PROD052040,NOM_PROD52040,DES_PROD52040,4,2,403,3,3406,0,3018,12.86,S,382,483,I,"categoria no existe (id: 4)"
PROD052045,NOM_PROD52045,DES_PROD52045,4,3,158,3,2343,0,2009,16.65,N,150,189,A,"categoria no existe (id: 4)"
PROD052047,NOM_PROD52047,DES_PROD52047,4,3,477,3,2971,0,2640,12.55,N,453,572,A,"categoria no existe (id: 4)"
PROD052052,NOM_PROD52052,DES_PROD52052,4,3,167,4,4186,0,3716,12.67,N,158,200,A,"categoria no existe (id: 4)"
PROD052053,NOM_PROD52053,DES_PROD52053,5,3,171,5,4393,0,3989,10.15,S,162,205,I,"categoria no existe (id: 5)"
PROD052054,NOM_PROD52054,DES_PROD52054,5,2,257,1,4396,0,3748,17.3,N,244,308,A,"categoria no existe (id: 5)"
PROD052059,NOM_PROD52059,DES_PROD52059,5,2,334,5,2184,0,1983,10.14,N,317,400,I,"categoria no existe (id: 5)"
PROD052060,NOM_PROD52060,DES_PROD52060,5,2,441,3,4356,0,3714,17.3,N,418,529,I,"categoria no existe (id: 5)"
PROD052061,NOM_PROD52061,DES_PROD52061,4,3,493,1,3980,0,3460,15.05,N,468,591,A,"categoria no existe (id: 4)"
PROD052064,NOM_PROD52064,DES_PROD52064,4,2,360,1,3455,0,3060,12.91,S,342,432,A,"categoria no existe (id: 4)"
PROD052066,NOM_PROD52066,DES_PROD52066,5,1,257,3,2336,0,1947,19.98,N,244,308,I,"categoria no existe (id: 5)"
PROD052069,NOM_PROD52069,DES_PROD52069,4,2,424,3,3555,0,3166,12.31,N,402,508,I,"categoria no existe (id: 4)"
PROD052070,NOM_PROD52070,DES_PROD52070,5,2,489,4,4371,0,3918,11.57,N,464,586,A,"categoria no existe (id: 5)"
PROD052072,NOM_PROD52072,DES_PROD52072,4,3,181,1,5190,0,4567,13.66,N,171,217,A,"categoria no existe (id: 4)"
PROD052073,NOM_PROD52073,DES_PROD52073,5,3,488,5,4947,0,4275,15.74,N,463,585,I,"categoria no existe (id: 5)"
PROD052074,NOM_PROD52074,DES_PROD52074,4,2,425,1,4975,0,4390,13.34,N,403,510,A,"categoria no existe (id: 4)"
PROD052075,NOM_PROD52075,DES_PROD52075,5,3,213,3,2216,0,1952,13.57,S,202,255,A,"categoria no existe (id: 5)"
PROD052078,NOM_PROD52078,DES_PROD52078,5,2,277,4,4738,0,3973,19.28,S,263,332,I,"categoria no existe (id: 5)"
PROD052082,NOM_PROD52082,DES_PROD52082,4,1,118,1,3517,0,3043,15.59,S,112,141,A,"categoria no existe (id: 4)"
PROD052083,NOM_PROD52083,DES_PROD52083,4,2,317,3,2676,0,2239,19.55,S,301,380,I,"categoria no existe (id: 4)"
PROD052089,NOM_PROD52089,DES_PROD52089,5,2,36,2,4121,0,3578,15.2,N,34,43,I,"categoria no existe (id: 5)"
PROD052090,NOM_PROD52090,DES_PROD52090,5,1,484,2,3487,0,2989,16.67,S,459,580,A,"categoria no existe (id: 5)"
PROD052098,NOM_PROD52098,DES_PROD52098,5,1,390,3,5024,0,4443,13.08,S,370,468,I,"categoria no existe (id: 5)"
PROD052100,NOM_PROD52100,DES_PROD52100,4,1,238,4,4371,0,3742,16.81,S,226,285,A,"categoria no existe (id: 4)"
PROD052104,NOM_PROD52104,DES_PROD52104,4,1,207,5,3499,0,3058,14.44,N,196,248,A,"categoria no existe (id: 4)"
PROD052105,NOM_PROD52105,DES_PROD52105,5,3,463,1,3470,0,2910,19.25,N,439,555,A,"categoria no existe (id: 5)"
PROD052106,NOM_PROD52106,DES_PROD52106,5,3,276,1,5093,0,4492,13.39,S,262,331,A,"categoria no existe (id: 5)"
PROD052109,NOM_PROD52109,DES_PROD52109,5,3,191,2,5395,0,4654,15.94,N,181,229,I,"categoria no existe (id: 5)"
PROD052111,NOM_PROD52111,DES_PROD52111,5,2,455,2,2344,0,2103,11.49,S,432,546,I,"categoria no existe (id: 5)"
PROD052112,NOM_PROD52112,DES_PROD52112,4,1,90,2,5375,0,4864,10.52,N,85,108,A,"categoria no existe (id: 4)"
PROD052113,NOM_PROD52113,DES_PROD52113,4,2,321,1,4638,0,3919,18.35,S,304,385,A,"categoria no existe (id: 4)"
PROD052116,NOM_PROD52116,DES_PROD52116,4,3,459,5,5310,0,4734,12.17,S,436,550,I,"categoria no existe (id: 4)"
PROD052126,NOM_PROD52126,DES_PROD52126,5,1,194,5,3436,0,3075,11.76,S,184,232,A,"categoria no existe (id: 5)"
PROD052127,NOM_PROD52127,DES_PROD52127,5,3,65,3,2376,0,2003,18.65,N,61,78,I,"categoria no existe (id: 5)"
PROD052128,NOM_PROD52128,DES_PROD52128,4,3,343,3,4223,0,3647,15.8,N,325,411,I,"categoria no existe (id: 4)"
PROD052130,NOM_PROD52130,DES_PROD52130,4,3,177,3,5481,0,4709,16.41,N,168,212,A,"categoria no existe (id: 4)"
PROD052133,NOM_PROD52133,DES_PROD52133,5,3,440,2,3654,0,3273,11.66,S,418,528,A,"categoria no existe (id: 5)"
PROD052135,NOM_PROD52135,DES_PROD52135,4,2,453,1,4465,0,3840,16.3,S,430,543,A,"categoria no existe (id: 4)"
PROD052137,NOM_PROD52137,DES_PROD52137,5,1,121,3,3058,0,2768,10.48,S,114,145,A,"categoria no existe (id: 5)"
PROD052138,NOM_PROD52138,DES_PROD52138,4,3,78,3,4984,0,4278,16.52,S,74,93,I,"categoria no existe (id: 4)"
PROD052139,NOM_PROD52139,DES_PROD52139,5,2,421,4,4522,0,4004,12.95,S,399,505,A,"categoria no existe (id: 5)"
PROD052140,NOM_PROD52140,DES_PROD52140,5,1,128,5,4235,0,3797,11.55,N,121,153,A,"categoria no existe (id: 5)"
PROD052143,NOM_PROD52143,DES_PROD52143,5,3,276,5,5269,0,4426,19.06,S,262,331,A,"categoria no existe (id: 5)"
PROD052145,NOM_PROD52145,DES_PROD52145,4,2,479,5,2383,0,2153,10.7,N,455,574,A,"categoria no existe (id: 4)"
PROD052146,NOM_PROD52146,DES_PROD52146,4,2,287,4,4775,0,4100,16.48,S,272,344,A,"categoria no existe (id: 4)"
PROD052147,NOM_PROD52147,DES_PROD52147,4,3,372,4,4915,0,4465,10.1,N,353,446,I,"categoria no existe (id: 4)"
PROD052150,NOM_PROD52150,DES_PROD52150,5,3,61,5,3695,0,3101,19.16,N,57,73,I,"categoria no existe (id: 5)"
PROD052152,NOM_PROD52152,DES_PROD52152,5,2,363,4,4234,0,3729,13.55,N,344,435,I,"categoria no existe (id: 5)"
PROD052153,NOM_PROD52153,DES_PROD52153,4,2,373,3,3190,0,2820,13.13,N,354,447,I,"categoria no existe (id: 4)"
PROD052154,NOM_PROD52154,DES_PROD52154,4,3,391,4,3568,0,3123,14.26,S,371,469,I,"categoria no existe (id: 4)"
PROD052158,NOM_PROD52158,DES_PROD52158,5,2,268,4,5191,0,4516,14.96,N,254,321,I,"categoria no existe (id: 5)"
PROD052159,NOM_PROD52159,DES_PROD52159,4,1,480,2,4239,0,3769,12.49,S,456,576,I,"categoria no existe (id: 4)"
PROD052160,NOM_PROD52160,DES_PROD52160,5,3,200,3,3447,0,2963,16.35,S,190,240,A,"categoria no existe (id: 5)"
PROD052162,NOM_PROD52162,DES_PROD52162,4,1,78,1,4522,0,4043,11.87,S,74,93,I,"categoria no existe (id: 4)"
PROD052167,NOM_PROD52167,DES_PROD52167,4,1,54,5,3931,0,3482,12.9,N,51,64,I,"categoria no existe (id: 4)"
PROD052173,NOM_PROD52173,DES_PROD52173,5,1,232,3,3306,0,2935,12.66,N,220,278,A,"categoria no existe (id: 5)"
PROD052177,NOM_PROD52177,DES_PROD52177,4,1,184,2,2771,0,2368,17.06,N,174,220,A,"categoria no existe (id: 4)"
PROD052178,NOM_PROD52178,DES_PROD52178,4,1,207,1,4724,0,4293,10.06,N,196,248,I,"categoria no existe (id: 4)"
PROD052184,NOM_PROD52184,DES_PROD52184,5,3,32,4,4938,0,4256,16.04,S,30,38,I,"categoria no existe (id: 5)"
PROD052186,NOM_PROD52186,DES_PROD52186,5,3,118,4,3459,0,2996,15.46,N,112,141,I,"categoria no existe (id: 5)"
PROD052188,NOM_PROD52188,DES_PROD52188,5,2,63,1,3975,0,3474,14.44,S,59,75,I,"categoria no existe (id: 5)"
PROD052195,NOM_PROD52195,DES_PROD52195,4,2,2,2,4360,0,3804,14.63,S,1,2,A,"categoria no existe (id: 4)"
PROD052196,NOM_PROD52196,DES_PROD52196,5,1,263,3,3479,0,2930,18.75,N,249,315,A,"categoria no existe (id: 5)"
PROD052197,NOM_PROD52197,DES_PROD52197,5,2,293,5,5103,0,4365,16.91,N,278,351,I,"categoria no existe (id: 5)"
PROD052201,NOM_PROD52201,DES_PROD52201,5,2,287,2,3919,0,3441,13.9,S,272,344,I,"categoria no existe (id: 5)"
PROD052202,NOM_PROD52202,DES_PROD52202,4,3,154,5,4641,0,4202,10.46,S,146,184,I,"categoria no existe (id: 4)"
PROD052204,NOM_PROD52204,DES_PROD52204,5,3,225,5,4821,0,4312,11.82,S,213,270,A,"categoria no existe (id: 5)"
PROD052205,NOM_PROD52205,DES_PROD52205,4,3,79,2,3746,0,3182,17.73,N,75,94,I,"categoria no existe (id: 4)"
PROD052208,NOM_PROD52208,DES_PROD52208,4,1,324,4,5103,0,4553,12.1,S,307,388,A,"categoria no existe (id: 4)"
PROD052211,NOM_PROD52211,DES_PROD52211,4,2,472,4,3424,0,2944,16.33,N,448,566,A,"categoria no existe (id: 4)"
PROD052215,NOM_PROD52215,DES_PROD52215,5,2,152,4,3100,0,2766,12.09,S,144,182,A,"categoria no existe (id: 5)"
PROD052217,NOM_PROD52217,DES_PROD52217,5,2,431,3,4983,0,4158,19.86,S,409,517,A,"categoria no existe (id: 5)"
PROD052225,NOM_PROD52225,DES_PROD52225,5,1,339,5,4365,0,3777,15.58,S,322,406,I,"categoria no existe (id: 5)"
PROD052227,NOM_PROD52227,DES_PROD52227,4,3,412,4,3978,0,3481,14.28,S,391,494,A,"categoria no existe (id: 4)"
PROD052229,NOM_PROD52229,DES_PROD52229,4,1,239,4,2948,0,2543,15.95,S,227,286,I,"categoria no existe (id: 4)"
PROD052234,NOM_PROD52234,DES_PROD52234,4,2,72,3,4907,0,4293,14.32,N,68,86,A,"categoria no existe (id: 4)"
PROD052239,NOM_PROD52239,DES_PROD52239,4,2,304,3,3258,0,2886,12.89,S,288,364,A,"categoria no existe (id: 4)"
PROD052241,NOM_PROD52241,DES_PROD52241,4,3,200,2,4661,0,4174,11.69,N,190,240,I,"categoria no existe (id: 4)"
PROD052243,NOM_PROD52243,DES_PROD52243,4,3,111,2,5921,0,4969,19.16,N,105,133,I,"categoria no existe (id: 4)"
PROD052244,NOM_PROD52244,DES_PROD52244,5,2,281,1,5008,0,4243,18.05,N,266,337,I,"categoria no existe (id: 5)"
PROD052245,NOM_PROD52245,DES_PROD52245,5,1,302,5,2876,0,2532,13.61,N,286,362,I,"categoria no existe (id: 5)"
PROD052246,NOM_PROD52246,DES_PROD52246,4,1,191,3,3486,0,3145,10.87,N,181,229,I,"categoria no existe (id: 4)"
PROD052251,NOM_PROD52251,DES_PROD52251,4,3,124,4,3233,0,2853,13.35,N,117,148,A,"categoria no existe (id: 4)"
PROD052253,NOM_PROD52253,DES_PROD52253,4,2,106,3,4322,0,3812,13.38,N,100,127,A,"categoria no existe (id: 4)"
PROD052254,NOM_PROD52254,DES_PROD52254,4,3,469,2,5330,0,4662,14.33,N,445,562,A,"categoria no existe (id: 4)"
PROD052259,NOM_PROD52259,DES_PROD52259,5,1,497,4,4045,0,3653,10.75,N,472,596,I,"categoria no existe (id: 5)"
PROD052261,NOM_PROD52261,DES_PROD52261,5,2,314,3,3768,0,3397,10.95,N,298,376,I,"categoria no existe (id: 5)"
PROD052265,NOM_PROD52265,DES_PROD52265,4,2,389,3,4593,0,3902,17.72,N,369,466,I,"categoria no existe (id: 4)"
PROD052268,NOM_PROD52268,DES_PROD52268,4,3,399,4,4869,0,4138,17.67,S,379,478,A,"categoria no existe (id: 4)"
PROD052270,NOM_PROD52270,DES_PROD52270,5,2,68,2,3962,0,3593,10.28,N,64,81,A,"categoria no existe (id: 5)"
PROD052274,NOM_PROD52274,DES_PROD52274,5,2,320,5,4007,0,3459,15.85,S,304,384,I,"categoria no existe (id: 5)"
PROD052277,NOM_PROD52277,DES_PROD52277,4,2,11,1,5374,0,4702,14.31,S,10,13,I,"categoria no existe (id: 4)"
PROD052280,NOM_PROD52280,DES_PROD52280,5,3,100,5,3459,0,3038,13.87,N,95,120,I,"categoria no existe (id: 5)"
PROD052282,NOM_PROD52282,DES_PROD52282,5,3,384,1,2923,0,2496,17.14,N,364,460,I,"categoria no existe (id: 5)"
PROD052284,NOM_PROD52284,DES_PROD52284,4,2,60,5,3999,0,3608,10.84,N,57,72,I,"categoria no existe (id: 4)"
PROD052287,NOM_PROD52287,DES_PROD52287,4,2,154,1,3209,0,2836,13.17,S,146,184,I,"categoria no existe (id: 4)"
PROD052290,NOM_PROD52290,DES_PROD52290,4,1,98,5,5786,0,4901,18.07,S,93,117,I,"categoria no existe (id: 4)"
PROD052291,NOM_PROD52291,DES_PROD52291,5,2,463,2,3793,0,3242,17.02,S,439,555,I,"categoria no existe (id: 5)"
PROD052292,NOM_PROD52292,DES_PROD52292,5,3,21,4,3984,0,3400,17.2,N,19,25,A,"categoria no existe (id: 5)"
PROD052294,NOM_PROD52294,DES_PROD52294,4,2,411,5,4823,0,4101,17.61,S,390,493,A,"categoria no existe (id: 4)"
PROD052296,NOM_PROD52296,DES_PROD52296,4,3,133,5,4483,0,4049,10.74,N,126,159,I,"categoria no existe (id: 4)"
PROD052300,NOM_PROD52300,DES_PROD52300,4,1,241,1,4440,0,4021,10.43,S,228,289,A,"categoria no existe (id: 4)"
PROD052304,NOM_PROD52304,DES_PROD52304,4,1,207,2,3623,0,3162,14.6,S,196,248,I,"categoria no existe (id: 4)"
PROD052306,NOM_PROD52306,DES_PROD52306,4,1,395,2,2521,0,2133,18.21,N,375,474,A,"categoria no existe (id: 4)"
PROD052307,NOM_PROD52307,DES_PROD52307,4,3,307,2,4814,0,4269,12.77,N,291,368,I,"categoria no existe (id: 4)"
PROD052310,NOM_PROD52310,DES_PROD52310,4,3,447,1,2779,0,2480,12.09,S,424,536,I,"categoria no existe (id: 4)"
PROD052311,NOM_PROD52311,DES_PROD52311,5,2,424,2,5161,0,4530,13.95,N,402,508,I,"categoria no existe (id: 5)"
PROD052315,NOM_PROD52315,DES_PROD52315,5,3,210,3,2953,0,2684,10.03,N,199,252,A,"categoria no existe (id: 5)"
PROD052318,NOM_PROD52318,DES_PROD52318,5,3,253,4,4391,0,3920,12.02,S,240,303,A,"categoria no existe (id: 5)"
PROD052319,NOM_PROD52319,DES_PROD52319,4,3,471,2,2356,0,2061,14.36,N,447,565,A,"categoria no existe (id: 4)"
PROD052320,NOM_PROD52320,DES_PROD52320,5,3,41,2,3631,0,3148,15.35,S,38,49,A,"categoria no existe (id: 5)"
PROD052323,NOM_PROD52323,DES_PROD52323,4,3,167,5,2620,0,2258,16.06,N,158,200,I,"categoria no existe (id: 4)"
PROD052324,NOM_PROD52324,DES_PROD52324,4,3,364,2,5009,0,4189,19.58,N,345,436,A,"categoria no existe (id: 4)"
PROD052327,NOM_PROD52327,DES_PROD52327,4,2,140,4,2466,0,2179,13.2,S,133,168,I,"categoria no existe (id: 4)"
PROD052328,NOM_PROD52328,DES_PROD52328,5,3,303,5,2241,0,1961,14.29,S,287,363,A,"categoria no existe (id: 5)"
PROD052330,NOM_PROD52330,DES_PROD52330,4,3,103,5,4053,0,3403,19.12,S,97,123,I,"categoria no existe (id: 4)"
PROD052331,NOM_PROD52331,DES_PROD52331,4,1,498,5,2773,0,2428,14.22,N,473,597,A,"categoria no existe (id: 4)"
PROD052332,NOM_PROD52332,DES_PROD52332,4,2,226,3,5176,0,4435,16.71,N,214,271,A,"categoria no existe (id: 4)"
PROD052333,NOM_PROD52333,DES_PROD52333,4,2,446,4,2578,0,2299,12.16,S,423,535,A,"categoria no existe (id: 4)"
PROD052340,NOM_PROD52340,DES_PROD52340,4,2,284,4,3171,0,2786,13.83,S,269,340,A,"categoria no existe (id: 4)"
PROD052345,NOM_PROD52345,DES_PROD52345,5,1,83,5,4653,0,4164,11.76,S,78,99,A,"categoria no existe (id: 5)"
PROD052348,NOM_PROD52348,DES_PROD52348,4,3,267,1,4993,0,4242,17.72,S,253,320,A,"categoria no existe (id: 4)"
PROD052350,NOM_PROD52350,DES_PROD52350,5,1,361,5,5266,0,4546,15.86,S,342,433,I,"categoria no existe (id: 5)"
PROD052353,NOM_PROD52353,DES_PROD52353,4,1,25,3,3847,0,3475,10.71,S,23,30,I,"categoria no existe (id: 4)"
PROD052360,NOM_PROD52360,DES_PROD52360,4,2,195,5,4100,0,3505,17.0,S,185,234,I,"categoria no existe (id: 4)"
PROD052364,NOM_PROD52364,DES_PROD52364,4,2,138,2,5254,0,4526,16.09,S,131,165,A,"categoria no existe (id: 4)"
PROD052369,NOM_PROD52369,DES_PROD52369,4,2,280,4,4118,0,3592,14.66,N,266,336,A,"categoria no existe (id: 4)"
PROD052370,NOM_PROD52370,DES_PROD52370,4,1,5,4,2419,0,2070,16.87,N,4,6,I,"categoria no existe (id: 4)"
PROD052372,NOM_PROD52372,DES_PROD52372,5,1,10,3,4487,0,3845,16.72,S,9,12,A,"categoria no existe (id: 5)"
PROD052374,NOM_PROD52374,DES_PROD52374,5,2,198,5,5052,0,4457,13.36,N,188,237,I,"categoria no existe (id: 5)"
PROD052377,NOM_PROD52377,DES_PROD52377,4,3,259,5,3838,0,3375,13.73,N,246,310,A,"categoria no existe (id: 4)"
PROD052381,NOM_PROD52381,DES_PROD52381,4,1,431,3,3230,0,2818,14.64,N,409,517,I,"categoria no existe (id: 4)"
PROD052383,NOM_PROD52383,DES_PROD52383,5,3,312,4,5771,0,4976,15.99,N,296,374,I,"categoria no existe (id: 5)"
PROD052384,NOM_PROD52384,DES_PROD52384,4,1,432,4,3834,0,3305,16.03,N,410,518,A,"categoria no existe (id: 4)"
PROD052385,NOM_PROD52385,DES_PROD52385,5,1,198,4,4106,0,3561,15.31,N,188,237,A,"categoria no existe (id: 5)"
PROD052387,NOM_PROD52387,DES_PROD52387,4,3,17,1,3814,0,3194,19.42,N,16,20,A,"categoria no existe (id: 4)"
PROD052391,NOM_PROD52391,DES_PROD52391,4,1,403,3,2486,0,2171,14.55,S,382,483,I,"categoria no existe (id: 4)"
PROD052392,NOM_PROD52392,DES_PROD52392,4,2,118,5,4980,0,4232,17.69,S,112,141,I,"categoria no existe (id: 4)"
PROD052393,NOM_PROD52393,DES_PROD52393,4,3,127,5,2308,0,1989,16.07,S,120,152,A,"categoria no existe (id: 4)"
PROD052395,NOM_PROD52395,DES_PROD52395,4,1,446,3,5358,0,4626,15.83,N,423,535,I,"categoria no existe (id: 4)"
PROD052396,NOM_PROD52396,DES_PROD52396,4,3,494,5,3644,0,3251,12.1,N,469,592,A,"categoria no existe (id: 4)"
PROD052397,NOM_PROD52397,DES_PROD52397,4,3,170,4,2388,0,2016,18.49,S,161,204,I,"categoria no existe (id: 4)"
PROD052398,NOM_PROD52398,DES_PROD52398,5,1,262,2,2497,0,2195,13.78,S,248,314,I,"categoria no existe (id: 5)"
PROD052400,NOM_PROD52400,DES_PROD52400,4,3,131,5,3454,0,3039,13.68,S,124,157,A,"categoria no existe (id: 4)"
PROD052401,NOM_PROD52401,DES_PROD52401,5,3,315,3,4689,0,4175,12.33,S,299,378,A,"categoria no existe (id: 5)"
PROD052407,NOM_PROD52407,DES_PROD52407,5,2,10,2,3885,0,3265,19.0,N,9,12,I,"categoria no existe (id: 5)"
PROD052411,NOM_PROD52411,DES_PROD52411,4,3,31,1,5584,0,4656,19.95,N,29,37,A,"categoria no existe (id: 4)"
PROD052412,NOM_PROD52412,DES_PROD52412,5,2,117,1,3495,0,3176,10.05,S,111,140,A,"categoria no existe (id: 5)"
PROD052414,NOM_PROD52414,DES_PROD52414,5,3,394,2,5426,0,4873,11.36,N,374,472,A,"categoria no existe (id: 5)"
PROD052417,NOM_PROD52417,DES_PROD52417,5,2,288,4,4723,0,4084,15.67,S,273,345,I,"categoria no existe (id: 5)"
PROD052418,NOM_PROD52418,DES_PROD52418,4,2,408,2,3561,0,3101,14.85,S,387,489,I,"categoria no existe (id: 4)"
PROD052419,NOM_PROD52419,DES_PROD52419,4,1,20,1,3098,0,2659,16.52,S,19,24,I,"categoria no existe (id: 4)"
PROD052420,NOM_PROD52420,DES_PROD52420,5,3,131,4,4334,0,3818,13.53,N,124,157,A,"categoria no existe (id: 5)"
PROD052429,NOM_PROD52429,DES_PROD52429,5,3,224,2,4374,0,3900,12.17,S,212,268,I,"categoria no existe (id: 5)"
PROD052431,NOM_PROD52431,DES_PROD52431,4,3,492,5,4935,0,4264,15.75,S,467,590,I,"categoria no existe (id: 4)"
PROD052439,NOM_PROD52439,DES_PROD52439,5,1,310,5,5606,0,4978,12.62,S,294,372,A,"categoria no existe (id: 5)"
PROD052443,NOM_PROD52443,DES_PROD52443,4,1,172,2,3775,0,3406,10.85,N,163,206,I,"categoria no existe (id: 4)"
PROD052444,NOM_PROD52444,DES_PROD52444,4,1,402,5,4086,0,3510,16.42,S,381,482,A,"categoria no existe (id: 4)"
PROD052445,NOM_PROD52445,DES_PROD52445,5,2,440,5,4146,0,3718,11.53,S,418,528,I,"categoria no existe (id: 5)"
PROD052446,NOM_PROD52446,DES_PROD52446,4,1,93,3,4682,0,4164,12.46,S,88,111,I,"categoria no existe (id: 4)"
PROD052449,NOM_PROD52449,DES_PROD52449,4,2,161,2,2596,0,2191,18.52,S,152,193,I,"categoria no existe (id: 4)"
